Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-09,00:00:00,25951.5,25953.25,25951.5,25951.5,120,25949.74,25948.01,0.00
2025-12-09,00:01:00,25952,25952.75,25948.5,25951.5,211,25949.75,25948.04,0.00
2025-12-09,00:02:00,25951.5,25952.5,25948,25949,134,25949.75,25948.05,0.00
2025-12-09,00:03:00,25949.25,25953.25,25949.25,25952.25,89,25949.75,25948.06,0.00
2025-12-09,00:04:00,25952.25,25952.75,25945,25945,388,25949.73,25948.06,0.00
2025-12-09,00:05:00,25947,25949.5,25945.25,25947.25,189,25949.72,25948.05,0.00
2025-12-09,00:06:00,25947,25948.25,25946.5,25947,72,25949.72,25948.05,0.00
2025-12-09,00:07:00,25947,25948.75,25945.5,25946,68,25949.71,25948.04,0.00
2025-12-09,00:08:00,25946.25,25953.75,25946,25950,291,25949.72,25948.07,0.00
2025-12-09,00:09:00,25950,25950.25,25947.5,25947.75,105,25949.71,25948.07,0.00
2025-12-09,00:10:00,25947.5,25949.75,25947.5,25948.75,68,25949.71,25948.07,0.00
2025-12-09,00:11:00,25949.25,25949.75,25947.25,25947.25,74,25949.71,25948.07,0.00
2025-12-09,00:12:00,25947.25,25950.5,25947.25,25949,100,25949.71,25948.07,0.00
2025-12-09,00:13:00,25949.25,25951,25948.5,25948.5,103,25949.71,25948.08,0.00
2025-12-09,00:14:00,25948.25,25949,25946.75,25946.75,57,25949.70,25948.08,0.00
2025-12-09,00:15:00,25946.25,25946.75,25945,25945,90,25949.69,25948.07,0.00
2025-12-09,00:16:00,25945.75,25946,25942.75,25944.5,292,25949.66,25948.03,0.00
2025-12-09,00:17:00,25944,25948.25,25943.25,25947,245,25949.64,25948.01,0.00
2025-12-09,00:18:00,25947.25,25948.25,25946.5,25947.25,90,25949.64,25948.01,0.00
2025-12-09,00:19:00,25947.25,25948.25,25946.25,25946.5,59,25949.63,25948.00,0.00
2025-12-09,00:20:00,25946.5,25950,25946.5,25948.75,87,25949.63,25948.01,0.00
2025-12-09,00:21:00,25949.25,25950.25,25947,25947.75,97,25949.63,25948.01,0.00
2025-12-09,00:22:00,25947.75,25948.25,25946.75,25948.25,80,25949.63,25948.01,0.00
2025-12-09,00:23:00,25948.25,25949.5,25947.75,25948,54,25949.62,25948.01,0.00
2025-12-09,00:24:00,25948.25,25950,25942.25,25943.5,275,25949.60,25947.98,0.00
2025-12-09,00:25:00,25943.75,25944.5,25942.25,25943.25,152,25949.58,25947.95,0.00
2025-12-09,00:26:00,25943,25944,25942.25,25943.25,72,25949.57,25947.94,0.00
2025-12-09,00:27:00,25943,25946.25,25942.5,25944.75,147,25949.55,25947.92,0.00
2025-12-09,00:28:00,25944.75,25945.5,25943.75,25944.25,79,25949.54,25947.91,0.00
2025-12-09,00:29:00,25944,25947,25943.5,25946,154,25949.53,25947.90,0.00
2025-12-09,00:30:00,25946,25946.75,25944,25946,86,25949.52,25947.89,0.00
2025-12-09,00:31:00,25945.25,25946,25940.5,25941.5,171,25949.50,25947.86,0.00
2025-12-09,00:32:00,25941.75,25943.75,25940.5,25942.5,115,25949.48,25947.83,0.00
