Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-10,00:00:00,25927,25929.5,25926.25,25926.75,215,25917.49,25917.22,0.00
2025-12-10,00:01:00,25927.25,25930.25,25927.25,25929,195,25917.54,25917.29,0.00
2025-12-10,00:02:00,25929.25,25931.25,25928,25928.75,204,25917.58,25917.36,0.00
2025-12-10,00:03:00,25929.25,25929.5,25927.5,25928.25,94,25917.60,25917.39,0.00
2025-12-10,00:04:00,25929,25933.25,25929,25933.25,251,25917.67,25917.50,0.00
2025-12-10,00:05:00,25933.25,25934,25931,25933.75,216,25917.74,25917.60,0.00
2025-12-10,00:06:00,25933,25934,25931,25933.5,145,25917.78,25917.67,0.00
2025-12-10,00:07:00,25933.75,25937,25933.75,25936,296,25917.88,25917.82,0.00
2025-12-10,00:08:00,25936,25936.5,25934,25935.25,83,25917.91,25917.87,0.00
2025-12-10,00:09:00,25935.75,25936,25933.75,25934,76,25917.93,25917.90,0.00
2025-12-10,00:10:00,25934.75,25936.75,25932.75,25936.75,129,25917.97,25917.97,0.00
2025-12-10,00:11:00,25936.75,25938.25,25935,25937,223,25918.05,25918.09,0.00
2025-12-10,00:12:00,25937.5,25938.75,25935,25935,257,25918.14,25918.22,0.00
2025-12-10,00:13:00,25935.25,25937,25934.75,25935,148,25918.19,25918.30,0.00
2025-12-10,00:14:00,25935.25,25936.5,25934.25,25935.25,304,25918.29,25918.44,0.00
2025-12-10,00:15:00,25935.75,25936.5,25934.25,25934.5,108,25918.32,25918.50,0.00
2025-12-10,00:16:00,25935,25935.25,25934.25,25935.25,74,25918.34,25918.53,0.00
2025-12-10,00:17:00,25934.25,25935.5,25933,25934.5,110,25918.38,25918.58,0.00
2025-12-10,00:18:00,25934.25,25934.5,25932.25,25933.25,130,25918.41,25918.63,0.00
2025-12-10,00:19:00,25933.5,25937.5,25933.5,25936.75,118,25918.45,25918.69,0.00
2025-12-10,00:20:00,25937.25,25938.25,25935.75,25935.75,137,25918.50,25918.76,0.00
2025-12-10,00:21:00,25936.25,25936.25,25933.5,25934.25,94,25918.53,25918.80,0.00
2025-12-10,00:22:00,25934.25,25935.25,25932.5,25935,106,25918.56,25918.84,0.00
2025-12-10,00:23:00,25935,25935.5,25933.5,25935.25,88,25918.58,25918.88,0.00
2025-12-10,00:24:00,25934.75,25934.75,25932.75,25933.25,39,25918.59,25918.90,0.00
2025-12-10,00:25:00,25933.5,25935.5,25933.5,25935.25,49,25918.61,25918.92,0.00
2025-12-10,00:26:00,25935.5,25936.5,25934.75,25935.75,55,25918.62,25918.95,0.00
2025-12-10,00:27:00,25935.5,25936,25932.5,25932.5,54,25918.64,25918.97,0.00
2025-12-10,00:28:00,25932.25,25934.5,25932.25,25934.25,64,25918.66,25918.99,0.00
2025-12-10,00:29:00,25933.75,25935.75,25933.75,25935.25,39,25918.67,25919.01,0.00
2025-12-10,00:30:00,25935.25,25937,25935.25,25936.75,85,25918.70,25919.05,0.00
2025-12-10,00:31:00,25936.75,25940.5,25936.75,25940.5,334,25918.82,25919.23,0.00
2025-12-10,00:32:00,25940.5,25943.25,25940.5,25942,492,25919.02,25919.53,0.00
2025-12-10,00:33:00,25942.25,25949.25,25942.25,25945.75,762,25945.75,25920.05,0.00
2025-12-10,00:34:00,25945.25,25951.5,25945,25950.5,430,25949.00,25920.38,0.00
2025-12-10,00:35:00,25950.5,25952.25,25949.25,25952,375,25951.17,25920.67,0.00
2025-12-10,00:36:00,25952,25953,25950.5,25953,288,25952.17,25920.90,0.00
2025-12-10,00:37:00,25953,25955.25,25952.25,25954.25,335,25953.92,25921.18,0.00
2025-12-10,00:38:00,25954.5,25961.25,25954.5,25960.25,584,25958.67,25921.73,0.00
2025-12-10,00:39:00,25960.5,25962.75,25957.25,25957.5,632,25959.17,25922.31,0.00
2025-12-10,00:40:00,25957.75,25958.5,25956.75,25957.25,209,25958.75,25922.49,0.00
2025-12-10,00:41:00,25957.5,25957.75,25952,25952.75,372,25957.35,25922.77,0.00
