Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-11,00:00:00,25735.25,25741.75,25732.5,25740,387,25829.94,25704.66,0.00
2025-12-11,00:01:00,25740,25742.25,25730.75,25737.25,634,25829.66,25705.03,0.00
2025-12-11,00:02:00,25737.25,25737.25,25728.5,25736.5,559,25829.41,25705.32,0.00
2025-12-11,00:03:00,25736.25,25742.25,25735.25,25738.25,442,25829.23,25705.58,0.00
2025-12-11,00:04:00,25738,25739.5,25733,25738.75,349,25829.08,25705.77,0.00
2025-12-11,00:05:00,25738.25,25741,25734,25740,332,25828.94,25705.96,0.00
2025-12-11,00:06:00,25741.25,25750.5,25740,25750,729,25828.66,25706.48,0.00
2025-12-11,00:07:00,25750.25,25761.5,25748.25,25760.5,1405,25828.20,25707.67,0.00
2025-12-11,00:08:00,25761,25763.75,25756.75,25760.25,1158,25827.84,25708.68,0.00
2025-12-11,00:09:00,25760,25763.5,25757.5,25761.5,459,25827.70,25709.08,0.00
2025-12-11,00:10:00,25761.5,25763.75,25756,25759,644,25827.50,25709.61,0.00
2025-12-11,00:11:00,25759.25,25771.5,25759,25769,950,25827.23,25710.48,0.00
2025-12-11,00:12:00,25769.25,25776,25768.5,25771.75,1124,25826.95,25711.57,0.00
2025-12-11,00:13:00,25771.75,25786.25,25771.5,25783.5,1513,25826.64,25713.17,0.00
2025-12-11,00:14:00,25783.5,25786,25777.25,25780,897,25826.46,25714.10,0.00
2025-12-11,00:15:00,25780,25781,25770,25770.5,792,25826.27,25714.81,0.00
2025-12-11,00:16:00,25770,25775.75,25768.5,25768.5,526,25826.14,25715.25,0.00
2025-12-11,00:17:00,25769.25,25774.25,25766,25771.25,642,25825.99,25715.77,0.00
2025-12-11,00:18:00,25771,25778.25,25769.75,25772,435,25825.88,25716.14,0.00
2025-12-11,00:19:00,25772.25,25776.75,25769.75,25774.5,246,25825.83,25716.34,0.00
2025-12-11,00:20:00,25775,25777,25773.5,25773.75,311,25825.76,25716.61,0.00
2025-12-11,00:21:00,25774.25,25775,25769,25774.25,411,25825.66,25716.94,0.00
2025-12-11,00:22:00,25774.5,25776,25768.5,25774,426,25825.56,25717.28,0.00
2025-12-11,00:23:00,25774,25774.25,25757.75,25758.75,1035,25825.28,25717.96,0.00
2025-12-11,00:24:00,25758,25761.25,25752.25,25753.5,1030,25824.97,25718.50,0.00
2025-12-11,00:25:00,25754.25,25765.75,25750.5,25761.75,827,25824.74,25718.97,0.00
2025-12-11,00:26:00,25761.25,25764.25,25757.25,25763,408,25824.63,25719.20,0.00
2025-12-11,00:27:00,25763.5,25763.5,25758.25,25762.5,217,25824.57,25719.33,0.00
2025-12-11,00:28:00,25762.75,25763.5,25759,25762.75,172,25824.52,25719.43,0.00
2025-12-11,00:29:00,25763,25764.5,25758.5,25759.25,238,25824.45,25719.56,0.00
2025-12-11,00:30:00,25759.5,25762.5,25755.75,25761.25,355,25824.36,25719.76,0.00
