Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-14,22:08:00,25527,25530,25526.25,25528.25,133,25527.87,25464.78,0.00
2025-12-14,22:09:00,25527.75,25528,25525,25527.5,158,25527.53,25465.03,0.00
2025-12-14,22:10:00,25527.25,25528.75,25525.75,25526.25,147,25527.39,25465.26,0.00
2025-12-14,22:11:00,25526,25527,25524.75,25525.5,100,25527.17,25465.41,0.00
2025-12-14,22:12:00,25525.5,25526.5,25521.5,25523.25,128,25526.66,25465.60,0.00
2025-12-14,22:13:00,25523.25,25527.75,25522.25,25526.75,100,25526.55,25465.75,0.00
2025-12-14,22:14:00,25526.5,25527.25,25524.5,25525,62,25526.49,25465.85,0.00
2025-12-14,22:15:00,25525.5,25526.25,25523.25,25524.25,78,25526.35,25465.96,0.00
2025-12-14,22:16:00,25524.25,25525.25,25522.25,25523.25,55,25526.22,25466.04,0.00
2025-12-14,22:17:00,25522.75,25529.75,25522.5,25526.75,230,25526.24,25466.39,0.00
2025-12-14,22:18:00,25527,25529,25525.75,25528.5,69,25526.31,25466.49,0.00
2025-12-14,22:19:00,25528.75,25533.5,25528.25,25528.5,178,25530.08,25466.77,0.00
2025-12-14,22:20:00,25528.75,25529.25,25525,25527,109,25528.94,25466.94,0.00
2025-12-14,22:21:00,25526.75,25527.75,25524.75,25525,63,25528.38,25467.03,0.00
2025-12-14,22:22:00,25524.5,25525.75,25522,25524.75,147,25527.14,25467.23,0.00
2025-12-14,22:23:00,25524,25524.25,25516,25520.5,357,25524.26,25467.70,0.00
2025-12-14,22:24:00,25520.5,25523.5,25519.25,25521.5,69,25524.05,25467.79,0.00
2025-12-14,22:25:00,25522,25525,25522,25522.75,106,25523.96,25467.93,0.00
2025-12-14,22:26:00,25523,25526.75,25522.5,25524.75,110,25524.03,25468.08,0.00
2025-12-14,22:27:00,25524.5,25533,25523.5,25531,206,25524.82,25468.38,0.00
2025-12-14,22:28:00,25530.25,25533,25528.25,25533,118,25525.35,25468.56,0.00
2025-12-14,22:29:00,25532.75,25532.75,25529,25529,56,25525.53,25468.65,0.00
2025-12-14,22:30:00,25528,25530.25,25526.75,25529,88,25525.70,25468.77,0.00
2025-12-14,22:31:00,25530.25,25534.25,25529,25530,153,25531.08,25469.00,0.00
2025-12-14,22:32:00,25529.75,25534.75,25529.75,25534.25,138,25532.92,25469.21,0.00
2025-12-14,22:33:00,25534.75,25540.5,25534.75,25538,364,25537.75,25469.80,0.00
2025-12-14,22:34:00,25537.75,25539.5,25536.75,25537.5,129,25537.79,25470.00,0.00
2025-12-14,22:35:00,25538,25541,25536.75,25539.25,167,25539.00,25470.27,0.00
2025-12-14,22:36:00,25539.25,25541.5,25538,25539.5,118,25539.67,25470.46,0.00
2025-12-14,22:37:00,25539.25,25541.25,25538.25,25539.25,114,25539.63,25470.65,0.00
2025-12-14,22:38:00,25539.25,25540.5,25535.5,25538.25,110,25539.13,25470.82,0.00
2025-12-14,22:39:00,25539,25540.25,25537,25537.25,82,25538.94,25470.95,0.00
2025-12-14,22:40:00,25536.75,25539.75,25536.75,25537.75,84,25538.80,25471.08,0.00
2025-12-14,22:41:00,25538,25538.75,25534.75,25535.75,107,25538.39,25471.24,0.00
2025-12-14,22:42:00,25535.75,25536.25,25529.25,25531.75,228,25536.77,25471.56,0.00
2025-12-14,22:43:00,25532,25534,25528,25528.75,133,25535.88,25471.74,0.00
2025-12-14,22:44:00,25527.75,25531.75,25527.75,25531.25,71,25535.50,25471.83,0.00
2025-12-14,22:45:00,25531.75,25531.75,25528.75,25530,93,25535.07,25471.96,0.00
2025-12-14,22:46:00,25529.25,25531.25,25525.75,25531.25,195,25534.24,25472.21,0.00
2025-12-14,22:47:00,25531.75,25533.25,25526.75,25528,124,25533.82,25472.37,0.00
2025-12-14,22:48:00,25527.75,25529,25525.5,25525.5,112,25533.31,25472.51,0.00
2025-12-14,22:49:00,25525.5,25526.75,25521,25521.5,155,25532.39,25472.69,0.00
2025-12-14,22:50:00,25521.25,25525.75,25519,25524.5,253,25531.20,25472.97,0.00
2025-12-14,22:51:00,25525.25,25529,25521.75,25522.25,155,25530.71,25473.15,0.00
2025-12-14,22:52:00,25521.5,25522.75,25516.5,25518.25,208,25529.68,25473.36,0.00
2025-12-14,22:53:00,25518.75,25519,25514.5,25515.25,211,25528.57,25473.56,0.00
2025-12-14,22:54:00,25516.25,25517.5,25514.75,25516,75,25528.21,25473.63,0.00
2025-12-14,22:55:00,25515.5,25516.5,25514.25,25515.5,71,25527.88,25473.70,0.00
2025-12-14,22:56:00,25515,25515.25,25511.75,25514.5,175,25527.02,25473.85,0.00
2025-12-14,22:57:00,25514.75,25515,25510.75,25515,181,25526.23,25474.01,0.00
2025-12-14,22:58:00,25515.25,25518.75,25513,25516.5,144,25525.77,25474.14,0.00
2025-12-14,22:59:00,25516.75,25521,25516.75,25519,196,25525.37,25474.33,0.00
2025-12-14,23:00:00,25518.75,25520.5,25518,25519,91,25525.21,25474.42,0.00
2025-12-14,23:01:00,25519,25527,25518.75,25526,207,25525.14,25474.64,0.00
2025-12-14,23:02:00,25525.25,25527.5,25523.25,25527.25,143,25525.17,25474.80,0.00
2025-12-14,23:03:00,25527.25,25530.75,25524.5,25529.75,185,25525.32,25475.01,0.00
2025-12-14,23:04:00,25529.25,25530.25,25523.75,25526,111,25525.35,25475.13,0.00
2025-12-14,23:05:00,25526.25,25526.75,25524.25,25525.75,50,25525.36,25475.19,0.00
2025-12-14,23:06:00,25524.75,25526.75,25520.25,25521.5,123,25525.28,25475.31,0.00
2025-12-14,23:07:00,25522,25522,25516.25,25517.25,212,25524.97,25475.51,0.00
2025-12-14,23:08:00,25517.5,25518.25,25514.75,25515.75,167,25524.65,25475.65,0.00
2025-12-14,23:09:00,25516,25516.75,25513.75,25514,137,25524.38,25475.76,0.00
2025-12-14,23:10:00,25514.5,25517.5,25513.75,25517.5,81,25524.24,25475.83,0.00
2025-12-14,23:11:00,25517.5,25520.75,25515.25,25515.25,148,25524.03,25475.96,0.00
2025-12-14,23:12:00,25515.5,25515.75,25508.75,25509.75,313,25523.30,25476.19,0.00
2025-12-14,23:13:00,25509.75,25517.75,25507.25,25517.5,270,25522.86,25476.40,0.00
2025-12-14,23:14:00,25518,25518.25,25515,25515,137,25522.70,25476.51,0.00
2025-12-14,23:15:00,25516,25516,25511.5,25514,72,25522.59,25476.57,0.00
2025-12-14,23:16:00,25515.25,25515.25,25509.75,25510.5,100,25522.41,25476.64,0.00
2025-12-14,23:17:00,25510.75,25513.25,25509,25509.5,96,25522.22,25476.71,0.00
2025-12-14,23:18:00,25510.25,25510.25,25506.5,25510,122,25521.96,25476.79,0.00
2025-12-14,23:19:00,25510.5,25512,25509.25,25509.75,81,25521.80,25476.84,0.00
2025-12-14,23:20:00,25509.75,25511,25507.75,25511,85,25521.64,25476.90,0.00
2025-12-14,23:21:00,25511.75,25514.25,25510.25,25511.25,154,25521.41,25477.01,0.00
2025-12-14,23:22:00,25511.75,25512.25,25510,25510.25,69,25521.30,25477.06,0.00
2025-12-14,23:23:00,25510.25,25510.75,25506.75,25508,100,25521.11,25477.12,0.00
2025-12-14,23:24:00,25508,25508.5,25505.5,25506.25,60,25520.98,25477.16,0.00
2025-12-14,23:25:00,25506.75,25507.25,25503,25503,120,25520.69,25477.22,0.00
2025-12-14,23:26:00,25503.75,25506,25503.75,25505.75,104,25520.46,25477.28,0.00
2025-12-14,23:27:00,25506.25,25506.25,25504,25504.25,53,25520.34,25477.31,0.00
2025-12-14,23:28:00,25504.5,25505.5,25503,25505.5,96,25520.13,25477.37,0.00
2025-12-14,23:29:00,25505.5,25506.75,25504,25506,63,25520.00,25477.40,0.00
2025-12-14,23:30:00,25506.5,25508.25,25505,25506.25,196,25519.64,25477.51,0.00
2025-12-14,23:31:00,25506.25,25507,25504,25505.25,131,25519.39,25477.59,0.00
2025-12-14,23:32:00,25505.75,25507,25504.75,25506.25,50,25519.30,25477.62,0.00
2025-12-14,23:33:00,25506.5,25507,25504.5,25506.75,49,25519.21,25477.64,0.00
2025-12-14,23:34:00,25506,25508.25,25506,25508.25,80,25519.09,25477.69,0.00
2025-12-14,23:35:00,25508,25516.75,25507.25,25513.5,300,25518.84,25477.90,0.00
2025-12-14,23:36:00,25513.25,25514.75,25510.5,25512.75,137,25518.74,25477.99,0.00
2025-12-14,23:37:00,25513,25513.5,25510.75,25511.5,81,25518.67,25478.05,0.00
2025-12-14,23:38:00,25511.75,25514.25,25509.75,25514,189,25518.53,25478.17,0.00
2025-12-14,23:39:00,25514,25514.75,25510.75,25510.75,91,25518.46,25478.23,0.00
2025-12-14,23:40:00,25511.5,25513.75,25507,25509,107,25518.36,25478.30,0.00
2025-12-14,23:41:00,25508.75,25510,25507,25509,76,25518.27,25478.34,0.00
2025-12-14,23:42:00,25508,25508.75,25505,25505,56,25518.20,25478.38,0.00
2025-12-14,23:43:00,25505,25506.75,25504.25,25506.25,63,25518.11,25478.41,0.00
2025-12-14,23:44:00,25506,25507.75,25504.5,25505.5,131,25517.93,25478.48,0.00
2025-12-14,23:45:00,25505.5,25506,25503.25,25504.25,48,25517.85,25478.50,0.00
2025-12-14,23:46:00,25503.75,25506.25,25503.75,25505.5,128,25517.67,25478.57,0.00
2025-12-14,23:47:00,25505.5,25512.5,25505.5,25511.75,147,25517.55,25478.66,0.00
2025-12-14,23:48:00,25512,25516,25512,25515.25,175,25517.49,25478.78,0.00
2025-12-14,23:49:00,25515.25,25515.25,25510.25,25511.75,70,25517.45,25478.82,0.00
2025-12-14,23:50:00,25511.25,25511.5,25510,25511,71,25517.41,25478.87,0.00
2025-12-14,23:51:00,25511.25,25513.25,25510,25513,60,25517.37,25478.90,0.00
2025-12-14,23:52:00,25512.75,25515.25,25510.75,25514.5,102,25517.33,25478.97,0.00
2025-12-14,23:53:00,25513.75,25513.75,25510.5,25512,55,25517.30,25479.01,0.00
2025-12-14,23:54:00,25512.75,25512.75,25510,25511.25,88,25517.25,25479.06,0.00
2025-12-14,23:55:00,25510.5,25512.75,25508.75,25511.5,52,25517.22,25479.09,0.00
2025-12-14,23:56:00,25512,25512.75,25510.25,25511.5,71,25517.17,25479.14,0.00
