Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-15,00:00:00,25512.5,25513.25,25511.75,25512.5,88,25517.07,25479.26,0.00
2025-12-15,00:01:00,25513,25513.25,25510.75,25512.25,74,25517.03,25479.31,0.00
2025-12-15,00:02:00,25512.25,25513,25507.25,25508.75,101,25516.96,25479.37,0.00
2025-12-15,00:03:00,25508.75,25514,25507.75,25513.25,118,25516.90,25479.44,0.00
2025-12-15,00:04:00,25512.75,25514,25512.75,25513.5,44,25516.89,25479.47,0.00
2025-12-15,00:05:00,25513.75,25517.25,25513.75,25515.5,122,25516.87,25479.55,0.00
2025-12-15,00:06:00,25515.75,25515.75,25512.25,25513,134,25516.83,25479.64,0.00
2025-12-15,00:07:00,25513.25,25514.25,25512.5,25513,47,25516.82,25479.66,0.00
2025-12-15,00:08:00,25512.75,25514.5,25511.25,25514.25,81,25516.79,25479.72,0.00
2025-12-15,00:09:00,25514,25517.75,25513.75,25514.25,137,25516.77,25479.81,0.00
2025-12-15,00:10:00,25513.5,25513.5,25508.75,25508.75,53,25516.74,25479.84,0.00
2025-12-15,00:11:00,25509.5,25509.5,25507.75,25508,58,25516.70,25479.87,0.00
2025-12-15,00:12:00,25508,25508,25505.75,25507.25,67,25516.64,25479.90,0.00
2025-12-15,00:13:00,25506.5,25506.5,25502.75,25503.5,117,25516.51,25479.95,0.00
2025-12-15,00:14:00,25503.75,25505.25,25503,25503,151,25516.34,25480.02,0.00
2025-12-15,00:15:00,25503.25,25503.5,25496.25,25496.5,358,25515.81,25480.14,0.00
2025-12-15,00:16:00,25496.75,25497,25494,25496,203,25515.47,25480.20,0.00
2025-12-15,00:17:00,25496.25,25503.25,25496,25503,259,25515.16,25480.30,0.00
2025-12-15,00:18:00,25503,25504,25500,25500.5,94,25515.06,25480.33,0.00
2025-12-15,00:19:00,25500.75,25501,25498,25500,60,25514.98,25480.35,0.00
2025-12-15,00:20:00,25500.25,25500.25,25490.25,25493.25,290,25514.52,25480.43,0.00
2025-12-15,00:21:00,25493.5,25494.5,25491,25494.25,149,25514.27,25480.46,0.00
2025-12-15,00:22:00,25493.75,25495.5,25492.5,25493.5,93,25514.12,25480.49,0.00
2025-12-15,00:23:00,25493.75,25500,25493.5,25497.75,64,25514.04,25480.50,0.00
2025-12-15,00:24:00,25498,25498.5,25494.75,25496,96,25513.91,25480.53,0.00
2025-12-15,00:25:00,25496,25496.75,25493.75,25495,91,25513.78,25480.56,0.00
2025-12-15,00:26:00,25495,25497.25,25495,25497,49,25513.72,25480.57,0.00
2025-12-15,00:27:00,25497.25,25499.5,25495.5,25497.5,157,25513.53,25480.62,0.00
2025-12-15,00:28:00,25497.75,25506,25497.25,25504.5,298,25513.29,25480.73,0.00
2025-12-15,00:29:00,25505,25510.5,25505,25509.25,150,25513.24,25480.81,0.00
2025-12-15,00:30:00,25510.25,25514.75,25509.25,25509.5,258,25513.20,25480.94,0.00
2025-12-15,00:31:00,25509.75,25510.5,25505,25509.5,210,25513.13,25481.04,0.00
2025-12-15,00:32:00,25509.75,25510.75,25507.75,25510.5,49,25513.11,25481.07,0.00
2025-12-15,00:33:00,25510.5,25511,25507.5,25510.25,77,25513.10,25481.11,0.00
2025-12-15,00:34:00,25510,25510.5,25506.5,25507.75,127,25513.05,25481.17,0.00
2025-12-15,00:35:00,25507.75,25510,25504.25,25510,105,25513.02,25481.22,0.00
2025-12-15,00:36:00,25508.5,25509.5,25506.25,25507.25,75,25512.99,25481.25,0.00
2025-12-15,00:37:00,25507.25,25510,25506,25509.75,104,25512.96,25481.30,0.00
2025-12-15,00:38:00,25509.75,25510.75,25509,25510.25,87,25512.94,25481.34,0.00
2025-12-15,00:39:00,25510.75,25514.25,25510.75,25513.25,139,25512.94,25481.42,0.00
2025-12-15,00:40:00,25512.75,25515,25512.25,25513,65,25512.94,25481.46,0.00
2025-12-15,00:41:00,25514,25515,25511,25512,46,25512.94,25481.48,0.00
2025-12-15,00:42:00,25511.25,25513.5,25509.25,25513.5,74,25512.94,25481.52,0.00
2025-12-15,00:43:00,25513.5,25515.5,25513.25,25513.25,80,25512.94,25481.56,0.00
2025-12-15,00:44:00,25513.25,25514.25,25512,25512.75,25,25512.94,25481.58,0.00
2025-12-15,00:45:00,25512.75,25515.75,25512.75,25515.5,48,25512.95,25481.61,0.00
2025-12-15,00:46:00,25515.5,25517.75,25514.75,25516.5,82,25512.97,25481.65,0.00
2025-12-15,00:47:00,25516.5,25518,25515.25,25515.5,162,25513.00,25481.75,0.00
2025-12-15,00:48:00,25516.25,25516.75,25514.75,25514.75,35,25513.01,25481.77,0.00
2025-12-15,00:49:00,25514.25,25514.5,25512.75,25514,63,25513.01,25481.80,0.00
2025-12-15,00:50:00,25513.5,25515.75,25513,25515.75,57,25513.02,25481.84,0.00
2025-12-15,00:51:00,25515.75,25516.75,25514.5,25515.25,56,25513.02,25481.87,0.00
2025-12-15,00:52:00,25515.75,25522,25515.75,25521.5,240,25513.12,25482.02,0.00
2025-12-15,00:53:00,25521,25524,25519,25521,119,25513.18,25482.10,0.00
2025-12-15,00:54:00,25521.25,25522.5,25520.75,25521.5,69,25513.22,25482.15,0.00
2025-12-15,00:55:00,25522.25,25523.25,25520.5,25521.25,69,25513.26,25482.20,0.00
2025-12-15,00:56:00,25521,25524.75,25520.25,25524,208,25513.38,25482.34,0.00
2025-12-15,00:57:00,25524,25528.25,25522.5,25528.25,175,25513.51,25482.47,0.00
2025-12-15,00:58:00,25528.5,25533.5,25524.25,25524.25,603,25513.99,25482.92,0.00
2025-12-15,00:59:00,25524.5,25528.5,25522.25,25524.25,262,25514.16,25483.10,0.00
2025-12-15,01:00:00,25524.25,25527.25,25524.25,25526.5,67,25514.20,25483.15,0.00
2025-12-15,01:01:00,25526.5,25530.5,25525.5,25528,109,25514.29,25483.23,0.00
2025-12-15,01:02:00,25528.5,25529.75,25523.5,25523.5,55,25514.32,25483.27,0.00
2025-12-15,01:03:00,25523.25,25528.25,25523.25,25528.25,75,25514.37,25483.32,0.00
2025-12-15,01:04:00,25528.25,25528.75,25527,25528.25,47,25514.41,25483.36,0.00
2025-12-15,01:05:00,25527.75,25528,25522,25524.75,238,25514.54,25483.52,0.00
2025-12-15,01:06:00,25525,25528,25523.25,25523.75,56,25514.58,25483.56,0.00
2025-12-15,01:07:00,25523.75,25526,25523,25523.25,58,25514.61,25483.59,0.00
2025-12-15,01:08:00,25522.75,25526,25522.75,25525.5,40,25514.63,25483.62,0.00
2025-12-15,01:09:00,25525,25527,25524.75,25526.25,34,25514.65,25483.65,0.00
2025-12-15,01:10:00,25525.75,25526,25524.5,25526,38,25514.67,25483.67,0.00
2025-12-15,01:11:00,25526.25,25526.5,25524.75,25524.75,58,25514.71,25483.71,0.00
2025-12-15,01:12:00,25525.5,25527.5,25524.25,25526.5,43,25514.73,25483.74,0.00
2025-12-15,01:13:00,25525.5,25527,25524.75,25527,53,25514.76,25483.78,0.00
2025-12-15,01:14:00,25527.5,25529,25526.25,25526.25,49,25514.80,25483.81,0.00
2025-12-15,01:15:00,25527,25527,25525.25,25525.75,23,25514.81,25483.83,0.00
2025-12-15,01:16:00,25524.25,25526,25523.75,25525.5,59,25514.84,25483.87,0.00
2025-12-15,01:17:00,25525.25,25525.75,25519.25,25522.25,249,25514.94,25484.02,0.00
2025-12-15,01:18:00,25522,25522.5,25518.5,25520,107,25514.97,25484.09,0.00
2025-12-15,01:19:00,25519.5,25519.75,25517.5,25519,92,25514.99,25484.14,0.00
2025-12-15,01:20:00,25520,25523.75,25519.5,25520,84,25515.02,25484.19,0.00
2025-12-15,01:21:00,25519,25519.5,25511.75,25514,302,25515.02,25484.34,0.00
2025-12-15,01:22:00,25513.5,25519.25,25513.5,25519.25,177,25515.04,25484.43,0.00
2025-12-15,01:23:00,25520,25522.5,25519,25520.25,160,25515.08,25484.52,0.00
2025-12-15,01:24:00,25520,25523,25519.5,25522.75,55,25515.10,25484.56,0.00
2025-12-15,01:25:00,25522.25,25525.5,25521.25,25524.5,59,25515.13,25484.59,0.00
2025-12-15,01:26:00,25524.5,25525.75,25523.25,25524.25,37,25515.14,25484.62,0.00
2025-12-15,01:27:00,25525,25527.5,25524.75,25525.5,53,25515.17,25484.65,0.00
2025-12-15,01:28:00,25524.5,25527,25523.75,25526.5,112,25515.23,25484.72,0.00
