Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-11-28,09:31:00,25616.5,25673.25,25605.75,25632.5,1069,25637.17,25588.98,0.00
2025-11-28,09:32:00,25630,25640.25,25615.25,25623.25,244,25635.14,25589.23,0.00
2025-11-28,09:33:00,25624,25631.75,25624,25626.25,172,25634.23,25589.41,0.00
2025-11-28,09:34:00,25626,25627.25,25618,25619,205,25632.68,25589.58,0.00
2025-11-28,09:35:00,25620.25,25628.5,25618.75,25627.75,177,25631.95,25589.75,0.00
2025-11-28,09:36:00,25627.75,25636.25,25622.5,25631.75,371,25631.66,25590.15,0.00
2025-11-28,09:37:00,25632.5,25651,25630,25644.25,539,25633.61,25590.88,0.00
2025-11-28,09:38:00,25646,25647.75,25636.25,25645.75,443,25634.94,25591.48,0.00
2025-11-28,09:39:00,25639.25,25647,25636.75,25637,193,25635.24,25591.72,0.00
2025-11-28,09:40:00,25639.75,25641.25,25636.25,25639.75,201,25635.45,25591.97,0.00
2025-11-28,09:41:00,25641,25643.25,25637.5,25640,185,25635.69,25592.19,0.00
2025-11-28,09:42:00,25639.75,25641.25,25634.25,25634.25,152,25635.72,25592.36,0.00
2025-11-28,09:43:00,25635,25638.25,25626,25638.25,475,25635.56,25592.86,0.00
2025-11-28,09:44:00,25638.25,25643.75,25635.25,25638.25,138,25635.66,25593.02,0.00
2025-11-28,09:45:00,25637.75,25640,25635.25,25636.25,40,25635.68,25593.07,0.00
2025-11-28,09:46:00,25637.25,25639.5,25634,25639.5,169,25635.75,25593.25,0.00
2025-11-28,09:47:00,25639.5,25645.25,25636.25,25643.5,224,25636.01,25593.52,0.00
2025-11-28,09:48:00,25643.75,25647.75,25641.25,25641.5,197,25636.30,25593.76,0.00
2025-11-28,09:49:00,25643.25,25644.25,25640.25,25641.25,77,25636.38,25593.86,0.00
2025-11-28,09:50:00,25640,25642.25,25638.25,25641.25,140,25636.49,25594.02,0.00
2025-11-28,09:51:00,25641.5,25643,25629.25,25630.25,260,25636.38,25594.27,0.00
2025-11-28,09:52:00,25635.5,25635.5,25629,25631.75,156,25636.26,25594.41,0.00
2025-11-28,09:53:00,25632.75,25640.75,25631.25,25637.25,189,25636.27,25594.60,0.00
2025-11-28,09:54:00,25638.75,25638.75,25634.5,25637.5,129,25636.28,25594.74,0.00
2025-11-28,09:55:00,25635.5,25638.25,25633.5,25634.75,105,25636.27,25594.84,0.00
2025-11-28,09:56:00,25633.5,25636.25,25633.25,25634.5,54,25636.26,25594.89,0.00
2025-11-28,09:57:00,25634.5,25640,25633.75,25634.75,129,25636.25,25595.02,0.00
2025-11-28,09:58:00,25637.25,25638.25,25629,25633,284,25636.13,25595.28,0.00
2025-11-28,09:59:00,25633,25637.5,25633,25633.25,51,25636.12,25595.32,0.00
2025-11-28,10:00:00,25636.25,25636.25,25618.25,25624.75,352,25635.64,25595.58,0.00
2025-11-28,10:01:00,25624.75,25633.25,25623.5,25629.5,209,25635.45,25595.74,0.00
2025-11-28,10:02:00,25627.5,25630.75,25626,25628.5,106,25635.35,25595.82,0.00
2025-11-28,10:03:00,25627.25,25631.75,25626,25631.75,86,25635.28,25595.89,0.00
2025-11-28,10:04:00,25632,25632.25,25627.25,25630.5,83,25635.23,25595.96,0.00
2025-11-28,10:05:00,25632.25,25640,25632.25,25637.5,225,25635.26,25596.17,0.00
2025-11-28,10:06:00,25639.5,25641.25,25633.5,25636.75,210,25635.31,25596.37,0.00
2025-11-28,10:07:00,25633.25,25638.25,25629.25,25636.5,210,25635.30,25596.55,0.00
2025-11-28,10:08:00,25637.25,25639.5,25635,25638.5,82,25635.32,25596.63,0.00
2025-11-28,10:09:00,25638.75,25640,25635.25,25637.75,94,25635.35,25596.72,0.00
2025-11-28,10:10:00,25637,25640.25,25636.25,25639,210,25635.42,25596.92,0.00
2025-11-28,10:11:00,25639.25,25640.75,25631.5,25633.5,262,25635.42,25597.14,0.00
2025-11-28,10:12:00,25632.5,25638.25,25632.25,25637.5,109,25635.43,25597.24,0.00
2025-11-28,10:13:00,25637.75,25638,25633,25633.25,103,25635.42,25597.32,0.00
2025-11-28,10:14:00,25633.25,25637.5,25631,25631.5,219,25635.37,25597.50,0.00
2025-11-28,10:15:00,25633,25633,25622.5,25626,468,25634.98,25597.81,0.00
2025-11-28,10:16:00,25624.75,25628.75,25624.75,25626.75,120,25634.88,25597.88,0.00
2025-11-28,10:17:00,25626.25,25632.25,25626.25,25630.5,144,25634.80,25597.98,0.00
2025-11-28,10:18:00,25630.25,25631.75,25629.25,25630.25,85,25634.77,25598.04,0.00
2025-11-28,10:19:00,25630.25,25630.25,25623.75,25626,213,25634.60,25598.18,0.00
2025-11-28,10:20:00,25624.5,25625.75,25620.25,25621.75,202,25634.37,25598.29,0.00
2025-11-28,10:21:00,25622.25,25622.5,25614.5,25618.25,517,25633.63,25598.51,0.00
2025-11-28,10:22:00,25618.25,25618.25,25611,25612.5,482,25632.80,25598.67,0.00
2025-11-28,10:23:00,25612.5,25612.5,25600,25608.75,1094,25630.58,25598.86,0.00
2025-11-28,10:24:00,25607.5,25608.25,25603.75,25606.75,381,25629.87,25598.92,0.00
2025-11-28,10:25:00,25605.25,25609,25601.5,25608.25,327,25629.29,25598.97,0.00
2025-11-28,10:26:00,25608.5,25622.5,25608.5,25619.75,836,25628.56,25599.27,0.00
2025-11-28,10:27:00,25620.25,25630.25,25620.25,25624.25,668,25628.40,25599.61,0.00
2025-11-28,10:28:00,25624.25,25628.25,25619.5,25624.5,498,25628.26,25599.85,0.00
2025-11-28,10:29:00,25622.25,25622.25,25609.25,25613.75,662,25627.71,25600.04,0.00
2025-11-28,10:30:00,25613.75,25616.75,25597.25,25612.25,1035,25626.56,25600.22,0.00
2025-11-28,10:31:00,25612.75,25623.5,25605.75,25622,1663,25625.72,25600.73,0.00
2025-11-28,10:32:00,25619.5,25629.5,25614.25,25617.75,1256,25625.39,25601.18,0.00
2025-11-28,10:33:00,25617.25,25643.25,25617.25,25633,2273,25625.98,25602.36,0.00
2025-11-28,10:34:00,25631.25,25642,25622.5,25637,1913,25626.60,25603.37,0.00
2025-11-28,10:35:00,25638.75,25650.25,25634.25,25649.25,2130,25628.06,25604.80,0.00
2025-11-28,10:36:00,25649.25,25651.25,25639.75,25641.25,1143,25628.73,25605.51,0.00
2025-11-28,10:37:00,25643.25,25658.5,25641,25649.75,2188,25630.28,25607.00,0.00
2025-11-28,10:38:00,25650.25,25674.75,25650,25666.25,3413,25663.67,25609.82,0.00
2025-11-28,10:39:00,25665.75,25668.5,25643.25,25648.25,2205,25659.61,25611.18,0.00
2025-11-28,10:40:00,25650.5,25652.25,25624.25,25630.25,2683,25651.84,25612.07,0.00
2025-11-28,10:41:00,25629,25639.5,25601.75,25606.25,3559,25641.04,25612.25,0.00
2025-11-28,10:42:00,25605.25,25607.25,25582.75,25595.5,3627,25630.30,25611.48,0.00
2025-11-28,10:43:00,25594.5,25618.5,25592.25,25615.5,2243,25627.57,25611.40,0.00
2025-11-28,10:44:00,25615.5,25630.75,25613.5,25630.75,2058,25627.30,25611.73,0.00
2025-11-28,10:45:00,25630.75,25630.75,25598.75,25612,2061,25626.03,25611.78,0.00
2025-11-28,10:46:00,25610.5,25614,25595,25606.25,1616,25624.59,25611.66,0.00
2025-11-28,10:47:00,25605.75,25628.25,25603.5,25619.75,1800,25624.06,25611.77,0.00
2025-11-28,10:48:00,25619.25,25628.25,25618.5,25624.5,1029,25624.05,25611.91,0.00
2025-11-28,10:49:00,25623.25,25638.5,25623.25,25635,2064,25624.65,25612.36,0.00
2025-11-28,10:50:00,25636,25648.5,25635,25646.25,2213,25625.99,25613.07,0.00
2025-11-28,10:51:00,25646.25,25652.25,25641.25,25645.75,1823,25627.14,25613.69,0.00
2025-11-28,10:52:00,25645.5,25647,25632.75,25641.5,1487,25627.72,25614.10,0.00
2025-11-28,10:53:00,25639.75,25643,25607.5,25624.75,2901,25627.52,25614.41,0.00
2025-11-28,10:54:00,25624.75,25637.75,25624.25,25634,1494,25627.69,25614.66,0.00
2025-11-28,10:55:00,25635,25642.25,25627.75,25635.5,888,25627.86,25614.84,0.00
2025-11-28,10:56:00,25635.5,25641,25628.75,25635.75,1047,25628.05,25615.04,0.00
2025-11-28,10:57:00,25637.25,25644.25,25635,25638.25,794,25628.27,25615.22,0.00
2025-11-28,10:58:00,25637,25642,25631.75,25642,807,25628.46,25615.40,0.00
2025-11-28,10:59:00,25642,25643.75,25628,25631,1029,25628.60,25615.58,0.00
2025-11-28,11:00:00,25630.75,25631.25,25615.5,25623.25,1513,25628.42,25615.68,0.00
2025-11-28,11:01:00,25623.25,25626.5,25618.5,25626.25,1060,25628.31,25615.76,0.00
2025-11-28,11:02:00,25626.25,25641.25,25624,25634.75,1750,25628.50,25616.04,0.00
2025-11-28,11:03:00,25634.75,25641.75,25632.25,25638.25,815,25628.65,25616.19,0.00
2025-11-28,11:04:00,25637.25,25642.75,25624.75,25628.75,1119,25628.73,25616.35,0.00
2025-11-28,11:05:00,25630.25,25631.75,25618.25,25620.25,1298,25628.59,25616.43,0.00
2025-11-28,11:06:00,25619.75,25622.75,25601.75,25611.75,2484,25627.82,25616.33,0.00
2025-11-28,11:07:00,25612.5,25627.5,25608.5,25623,1753,25627.56,25616.38,0.00
2025-11-28,11:08:00,25623.25,25634.25,25622.5,25629.5,1277,25627.58,25616.51,0.00
2025-11-28,11:09:00,25629.75,25632.75,25614.5,25627.5,1264,25627.53,25616.60,0.00
2025-11-28,11:10:00,25627.25,25631.25,25622.75,25628.75,753,25627.53,25616.67,0.00
2025-11-28,11:11:00,25629.5,25631.75,25620.75,25623.75,633,25627.50,25616.71,0.00
2025-11-28,11:12:00,25623.5,25626,25617.5,25622.75,700,25627.44,25616.74,0.00
2025-11-28,11:13:00,25623.5,25623.5,25613.25,25621.25,890,25627.32,25616.76,0.00
2025-11-28,11:14:00,25621,25633.75,25616.75,25633.75,841,25627.33,25616.84,0.00
2025-11-28,11:15:00,25632,25641,25630.25,25635.5,1454,25627.52,25617.05,0.00
2025-11-28,11:16:00,25635.75,25646.5,25635.75,25643,1526,25627.86,25617.34,0.00
2025-11-28,11:17:00,25643.25,25647,25635.25,25647,1171,25628.13,25617.57,0.00
2025-11-28,11:18:00,25645.75,25648.25,25641,25643.25,941,25628.36,25617.76,0.00
2025-11-28,11:19:00,25643,25645.5,25636.5,25644.25,806,25628.53,25617.91,0.00
2025-11-28,11:20:00,25645.25,25651,25645,25647,1131,25628.85,25618.17,0.00
2025-11-28,11:21:00,25647,25651.75,25638.5,25650.5,1226,25629.17,25618.43,0.00
2025-11-28,11:22:00,25650,25658.25,25631.25,25636.5,2426,25629.60,25618.85,0.00
2025-11-28,11:23:00,25636.25,25642,25631,25637.75,1115,25629.71,25618.99,0.00
2025-11-28,11:24:00,25638.25,25640.75,25630.75,25633.25,719,25629.76,25619.08,0.00
2025-11-28,11:25:00,25633.75,25638.75,25630.75,25635.75,452,25629.80,25619.13,0.00
2025-11-28,11:26:00,25635,25644.5,25631.25,25633.75,1022,25629.89,25619.25,0.00
2025-11-28,11:27:00,25634.25,25635.25,25622.25,25624.5,1454,25629.84,25619.34,0.00
2025-11-28,11:28:00,25624.25,25626.25,25616.25,25624,1645,25629.68,25619.37,0.00
2025-11-28,11:29:00,25623.5,25626.25,25615,25624.5,1058,25629.57,25619.39,0.00
2025-11-28,11:30:00,25624.75,25626.5,25609.75,25623,1474,25629.39,25619.39,0.00
2025-11-28,11:31:00,25621.75,25624.75,25612.5,25617,1068,25629.25,25619.38,0.00
2025-11-28,11:32:00,25616.5,25628,25616,25620.25,1298,25629.12,25619.40,0.00
2025-11-28,11:33:00,25620.5,25625.75,25618.25,25624.75,553,25629.08,25619.41,0.00
2025-11-28,11:34:00,25625,25636.75,25622.25,25634.5,1348,25629.12,25619.52,0.00
2025-11-28,11:35:00,25634,25645.5,25633.25,25636,1919,25629.32,25619.76,0.00
2025-11-28,11:36:00,25636,25645.5,25633.25,25642.25,1100,25629.46,25619.90,0.00
2025-11-28,11:37:00,25640.75,25644,25633,25641.75,1026,25629.57,25620.04,0.00
2025-11-28,11:38:00,25642.25,25645.5,25635,25638.5,784,25629.66,25620.13,0.00
2025-11-28,11:39:00,25638.5,25641.25,25626,25632.25,1409,25629.71,25620.25,0.00
2025-11-28,11:40:00,25632.25,25635.25,25622.75,25634.75,1017,25629.73,25620.32,0.00
2025-11-28,11:41:00,25635.25,25640,25631,25632,774,25629.77,25620.39,0.00
2025-11-28,11:42:00,25632.25,25637.75,25629.75,25637.25,558,25629.80,25620.44,0.00
2025-11-28,11:43:00,25637,25645.25,25635.25,25645.25,996,25629.93,25620.58,0.00
2025-11-28,11:44:00,25644.75,25648.25,25638.75,25638.75,883,25630.04,25620.69,0.00
2025-11-28,11:45:00,25639.25,25643.25,25633,25642.5,866,25630.12,25620.79,0.00
2025-11-28,11:46:00,25642.5,25643,25632.25,25634.25,545,25630.16,25620.85,0.00
2025-11-28,11:47:00,25634.5,25643.25,25631.5,25640.75,575,25630.21,25620.91,0.00
2025-11-28,11:48:00,25640.75,25645.75,25636.5,25642.5,767,25630.30,25621.01,0.00
2025-11-28,11:49:00,25641,25648.75,25637.75,25648.75,917,25630.43,25621.14,0.00
2025-11-28,11:50:00,25648,25654.5,25647.5,25654.5,1404,25630.74,25621.40,0.00
