Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-12,00:00:00,25923.75,25924.5,25921.5,25922.25,124,25929.27,25927.17,0.00
2025-12-12,00:01:00,25922.25,25923.5,25919.5,25919.75,224,25929.26,25927.15,0.00
2025-12-12,00:02:00,25920.5,25922.75,25919.5,25920.75,169,25929.24,25927.13,0.00
2025-12-12,00:03:00,25920.75,25924.25,25919,25924,224,25929.23,25927.11,0.00
2025-12-12,00:04:00,25923.75,25927,25921.75,25922.75,219,25929.22,25927.10,0.00
2025-12-12,00:05:00,25922.5,25923.75,25919.5,25920,181,25929.20,25927.09,0.00
2025-12-12,00:06:00,25919.75,25922.5,25915.75,25921.75,468,25929.16,25927.03,0.00
2025-12-12,00:07:00,25922,25923.5,25920.25,25920.5,153,25929.15,25927.02,0.00
2025-12-12,00:08:00,25920.25,25922.25,25919.75,25920,124,25929.14,25927.01,0.00
2025-12-12,00:09:00,25920.25,25920.25,25917.75,25918,156,25929.12,25926.99,0.00
2025-12-12,00:10:00,25918,25918,25914.75,25916.5,271,25929.09,25926.94,0.00
2025-12-12,00:11:00,25917,25917.25,25914.75,25915.5,102,25929.08,25926.93,0.00
2025-12-12,00:12:00,25915.75,25918.5,25912.75,25914,360,25929.03,25926.86,0.00
2025-12-12,00:13:00,25914,25914.25,25909.75,25914.25,353,25928.97,25926.78,0.00
2025-12-12,00:14:00,25914.75,25915.25,25912,25913.5,196,25928.94,25926.74,0.00
2025-12-12,00:15:00,25913.5,25916.75,25913.5,25914.5,124,25928.93,25926.72,0.00
2025-12-12,00:16:00,25915.25,25917.25,25913.5,25916.5,142,25928.91,25926.70,0.00
2025-12-12,00:17:00,25916.25,25918.75,25914,25916.5,324,25928.87,25926.65,0.00
2025-12-12,00:18:00,25916.75,25917,25913.75,25914,166,25928.85,25926.62,0.00
2025-12-12,00:19:00,25914.25,25914.75,25911.25,25912.25,254,25928.81,25926.57,0.00
2025-12-12,00:20:00,25912.25,25915.5,25911.75,25915,155,25928.79,25926.54,0.00
2025-12-12,00:21:00,25914.75,25915.25,25912,25913.25,132,25928.77,25926.51,0.00
2025-12-12,00:22:00,25913.5,25914.25,25911.5,25912.75,136,25928.75,25926.48,0.00
2025-12-12,00:23:00,25912.5,25913,25910.75,25912.75,222,25928.72,25926.44,0.00
2025-12-12,00:24:00,25913,25915.25,25910.75,25911.5,343,25928.67,25926.37,0.00
2025-12-12,00:25:00,25911.5,25912.25,25910,25911.25,195,25928.63,25926.32,0.00
2025-12-12,00:26:00,25911.5,25915.75,25911,25915.5,219,25928.60,25926.28,0.00
2025-12-12,00:27:00,25915.5,25916.75,25913.25,25913.5,169,25928.58,25926.25,0.00
2025-12-12,00:28:00,25913.5,25913.5,25911.25,25912.5,137,25928.56,25926.23,0.00
2025-12-12,00:29:00,25913.25,25914,25912.25,25914,62,25928.55,25926.21,0.00
2025-12-12,00:30:00,25913.75,25915.5,25911.5,25912.75,188,25928.53,25926.18,0.00
2025-12-12,00:31:00,25913,25913.25,25911,25912.5,116,25928.51,25926.15,0.00
2025-12-12,00:32:00,25912.5,25912.5,25910.75,25911,87,25928.49,25926.14,0.00
2025-12-12,00:33:00,25911.25,25914.75,25911,25913.5,50,25928.49,25926.13,0.00
2025-12-12,00:34:00,25913.25,25915.5,25911.75,25911.75,223,25928.46,25926.08,0.00
2025-12-12,00:35:00,25911.75,25913.75,25911.75,25913.5,60,25928.45,25926.07,0.00
2025-12-12,00:36:00,25913.5,25914.5,25912,25912.75,78,25928.44,25926.06,0.00
2025-12-12,00:37:00,25912.5,25913.75,25910.5,25913.75,140,25928.42,25926.03,0.00
2025-12-12,00:38:00,25913.75,25913.75,25911.75,25912.25,54,25928.41,25926.02,0.00
2025-12-12,00:39:00,25912.25,25912.25,25910.5,25911,91,25928.39,25926.00,0.00
2025-12-12,00:40:00,25911.25,25912.5,25910.25,25912.5,114,25928.38,25925.98,0.00
2025-12-12,00:41:00,25912.75,25913.5,25911.75,25912.5,112,25928.36,25925.96,0.00
2025-12-12,00:42:00,25912.75,25913,25911.5,25912,60,25928.35,25925.94,0.00
2025-12-12,00:43:00,25911.75,25911.75,25909,25910.5,302,25928.30,25925.88,0.00
2025-12-12,00:44:00,25910.5,25913.25,25910,25912.5,191,25928.27,25925.84,0.00
2025-12-12,00:45:00,25913,25914.75,25912.75,25913.25,211,25928.25,25925.80,0.00
2025-12-12,00:46:00,25914,25915.5,25912.25,25912.25,177,25928.22,25925.77,0.00
2025-12-12,00:47:00,25912.25,25913,25911.75,25912.5,130,25928.20,25925.75,0.00
2025-12-12,00:48:00,25912.5,25914,25912,25912.75,91,25928.19,25925.73,0.00
2025-12-12,00:49:00,25912.75,25914.75,25912.75,25914.75,81,25928.18,25925.72,0.00
2025-12-12,00:50:00,25914.5,25921.5,25914.25,25917.75,539,25928.13,25925.66,0.00
2025-12-12,00:51:00,25917.25,25918.25,25915.75,25917.5,199,25928.11,25925.63,0.00
2025-12-12,00:52:00,25917.25,25918.5,25914,25917,250,25928.08,25925.60,0.00
2025-12-12,00:53:00,25917,25919.75,25917,25917.25,189,25928.07,25925.58,0.00
