Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-11-23,19:01:00,24703,24789.5,24698.75,24762.5,3707,24750.25,24750.25,0.00
2025-11-23,19:02:00,24760.5,24786.25,24758.25,24763.75,2296,24757.58,24757.58,0.00
2025-11-23,19:03:00,24763.75,24775.75,24763.25,24765.75,1174,24759.33,24759.33,0.00
2025-11-23,19:04:00,24766,24767.25,24743.25,24745.5,1465,24758.08,24758.08,0.00
2025-11-23,19:05:00,24744.5,24753.25,24739.25,24740.25,926,24756.75,24756.75,0.00
2025-11-23,19:06:00,24740,24748,24735,24745,853,24755.59,24755.59,0.00
2025-11-23,19:07:00,24746,24757,24739.25,24740.75,871,24754.83,24754.83,0.00
2025-11-23,19:08:00,24740.75,24756,24733.25,24739,941,24753.90,24753.90,0.00
2025-11-23,19:09:00,24737.75,24745.5,24730.75,24733.25,709,24752.95,24752.95,0.00
2025-11-23,19:10:00,24734,24752.25,24728.75,24748.25,1240,24752.08,24752.08,0.00
2025-11-23,19:11:00,24748,24767,24748,24766.75,1466,24752.88,24752.88,0.00
2025-11-23,19:12:00,24766.75,24769,24758.75,24767.5,719,24753.42,24753.42,0.00
2025-11-23,19:13:00,24766.25,24776.25,24763.25,24771.5,794,24754.20,24754.20,0.00
2025-11-23,19:14:00,24770.5,24771.25,24753.25,24756.75,678,24754.43,24754.43,0.00
2025-11-23,19:15:00,24756,24756.75,24738.5,24740.25,798,24754.04,24754.04,0.00
2025-11-23,19:16:00,24739.5,24759.25,24738.75,24748.5,820,24753.82,24753.82,0.00
2025-11-23,19:17:00,24748.5,24751,24731.75,24732.25,604,24753.35,24753.35,0.00
2025-11-23,19:18:00,24732.5,24735.25,24719.5,24726.5,1444,24751.59,24751.59,0.00
2025-11-23,19:19:00,24727,24736.75,24726.5,24733.75,731,24750.96,24750.96,0.00
2025-11-23,19:20:00,24733.25,24738.25,24729.25,24734,441,24750.62,24750.62,0.00
2025-11-23,19:21:00,24734.25,24737.75,24728.75,24731.25,446,24750.27,24750.27,0.00
2025-11-23,19:22:00,24731.5,24740.25,24728.5,24729.75,401,24749.98,24749.98,0.00
2025-11-23,19:23:00,24729.5,24729.5,24719.75,24723,559,24749.38,24749.38,0.00
2025-11-23,19:24:00,24723,24737.25,24723,24732.5,423,24749.06,24749.06,0.00
2025-11-23,19:25:00,24731.25,24735.25,24727.75,24729.5,273,24748.86,24748.86,0.00
2025-11-23,19:26:00,24730.25,24737.75,24727,24736.25,272,24748.69,24748.69,0.00
2025-11-23,19:27:00,24735.75,24736,24724,24731,276,24748.49,24748.49,0.00
2025-11-23,19:28:00,24730.5,24749.25,24730,24746.5,649,24748.33,24748.33,0.00
