Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-11-16,19:20:00,25377,25384.5,25376.25,25384,644,0.00,0.00,0.00
2025-11-16,19:21:00,25384.5,25393.25,25383,25391.5,1117,25389.25,25389.25,0.00
2025-11-16,19:22:00,25390,25398.25,25385.5,25394.75,1060,25392.83,25390.99,0.00
2025-11-16,19:23:00,25394.75,25400.25,25393.5,25396.75,771,25396.83,25392.52,0.00
2025-11-16,19:24:00,25396,25396.75,25385.25,25387.5,978,25392.92,25391.85,0.00
2025-11-16,19:25:00,25386.5,25396.5,25386.25,25395,578,25392.84,25391.95,0.00
2025-11-16,19:26:00,25394.75,25399.75,25389.25,25397.75,813,25393.55,25392.50,0.00
2025-11-16,19:27:00,25397,25408,25393.75,25399,958,25400.25,25393.68,0.00
2025-11-16,19:28:00,25399,25400,25390.5,25393,694,25397.83,25393.77,0.00
2025-11-16,19:29:00,25393,25400,25392.25,25395.25,486,25397.38,25393.90,0.00
2025-11-16,19:30:00,25395.25,25395.25,25380.5,25387.75,1188,25393.97,25387.83,0.00
2025-11-16,19:31:00,25387.5,25402.25,25385.25,25400,1115,25394.44,25391.71,0.00
2025-11-16,19:32:00,25399.75,25399.75,25389,25392.75,524,25394.37,25392.10,0.00
2025-11-16,19:33:00,25393.75,25414.75,25393.25,25412.5,1303,25406.83,25396.75,0.00
2025-11-16,19:34:00,25412.25,25412.25,25401.25,25403.75,1063,25406.35,25398.59,0.00
2025-11-16,19:35:00,25403.5,25406.5,25397.5,25399,696,25405.13,25398.88,0.00
2025-11-16,19:36:00,25399,25422.75,25398.75,25419.75,1060,25413.75,25401.14,0.00
2025-11-16,19:37:00,25419.25,25432.75,25414.5,25431.75,2063,25426.33,25406.91,0.00
2025-11-16,19:38:00,25431.75,25436,25427,25431.25,1166,25431.42,25409.72,0.00
2025-11-16,19:39:00,25432,25432,25420.5,25421.5,883,25428.51,25410.91,0.00
2025-11-16,19:40:00,25421.5,25426.75,25415.5,25424,811,25426.69,25411.67,0.00
2025-11-16,19:41:00,25424,25427.75,25420.75,25425.5,494,25426.39,25412.19,0.00
2025-11-16,19:42:00,25425.5,25429,25421.25,25423.75,447,25426.19,25412.63,0.00
2025-11-16,19:43:00,25423.75,25428,25420.5,25421,284,25425.98,25412.86,0.00
2025-11-16,19:44:00,25420.75,25423,25416.75,25419.5,638,25425.14,25413.18,0.00
2025-11-16,19:45:00,25419.25,25424,25417.25,25420.5,348,25424.82,25413.36,0.00
2025-11-16,19:46:00,25421.25,25423.75,25417.75,25420.25,542,25424.41,25413.63,0.00
2025-11-16,19:47:00,25420.75,25425.5,25418.5,25421.5,509,25424.20,25413.90,0.00
2025-11-16,19:48:00,25421,25433,25421,25428.25,540,25424.46,25414.37,0.00
2025-11-16,19:49:00,25427.5,25429.5,25423,25425.5,463,25424.56,25414.70,0.00
2025-11-16,19:50:00,25425.75,25427.25,25415.75,25419.25,533,25424.29,25414.90,0.00
2025-11-16,19:51:00,25419,25426.75,25411,25420.75,1076,25423.70,25415.18,0.00
2025-11-16,19:52:00,25421.25,25427.25,25417,25426.25,365,25423.70,25415.34,0.00
2025-11-16,19:53:00,25426,25426,25418.5,25418.75,363,25423.60,25415.46,0.00
2025-11-16,19:54:00,25419,25430.25,25418.75,25430,469,25423.72,25415.73,0.00
2025-11-16,19:55:00,25430,25442,25424,25439.75,1352,25435.25,25417.03,0.00
2025-11-16,19:56:00,25440.5,25441.25,25434.25,25436.75,656,25435.96,25417.66,0.00
2025-11-16,19:57:00,25436.5,25437.25,25427.5,25433.25,541,25435.26,25418.04,0.00
2025-11-16,19:58:00,25434,25435.5,25426.5,25427.25,369,25434.56,25418.24,0.00
2025-11-16,19:59:00,25426.75,25426.75,25419.5,25422,664,25432.37,25418.37,0.00
2025-11-16,20:00:00,25422.75,25430.75,25421.75,25423.25,424,25431.62,25418.50,0.00
2025-11-16,20:01:00,25422.75,25435.75,25422,25433.25,901,25431.38,25418.95,0.00
2025-11-16,20:02:00,25434,25437.5,25422.25,25435.5,728,25431.43,25419.33,0.00
2025-11-16,20:03:00,25435.25,25435.25,25423.5,25427.25,698,25431.13,25419.58,0.00
2025-11-16,20:04:00,25427.5,25438.75,25427.25,25436.25,576,25431.37,25419.91,0.00
2025-11-16,20:05:00,25435.5,25435.5,25428.25,25434,359,25431.43,25420.08,0.00
2025-11-16,20:06:00,25433.75,25437.75,25428.5,25431.75,451,25431.50,25420.29,0.00
2025-11-16,20:07:00,25432,25432,25416.75,25418,981,25430.46,25420.36,0.00
2025-11-16,20:08:00,25418.25,25421.75,25405,25413.5,1619,25427.79,25419.98,0.00
2025-11-16,20:09:00,25414.25,25416.25,25393.75,25400,1382,25424.90,25419.23,0.00
2025-11-16,20:10:00,25401.5,25405.5,25394,25394.75,1126,25422.54,25418.48,0.00
2025-11-16,20:11:00,25396,25397,25380.25,25388.5,2013,25417.94,25388.58,0.00
2025-11-16,20:12:00,25388,25411.75,25387,25405.5,1636,25416.30,25394.34,0.00
