Date,Time,Open,High,Low,Close,Volume,HighVWAP,LowVWAP,LevelPrice
2025-12-17,00:00:00,25351.75,25353,25348.5,25350.5,85,25363.69,25332.66,0.00
2025-12-17,00:01:00,25351,25352.75,25349,25351.25,138,25363.51,25332.69,0.00
2025-12-17,00:02:00,25351.25,25351.25,25346.75,25349.75,128,25363.32,25332.72,0.00
2025-12-17,00:03:00,25350.25,25352,25345.25,25346.75,207,25363.00,25332.75,0.00
2025-12-17,00:04:00,25346,25358.75,25346,25358.75,258,25362.79,25332.82,0.00
2025-12-17,00:05:00,25359,25361.75,25356,25359.25,376,25362.66,25332.93,0.00
2025-12-17,00:06:00,25360,25363,25356.5,25362,238,25362.61,25333.01,0.00
2025-12-17,00:07:00,25361.5,25363.25,25359.25,25361.75,203,25362.59,25333.08,0.00
2025-12-17,00:08:00,25361.5,25366,25360.75,25362.25,323,25362.60,25333.19,0.00
2025-12-17,00:09:00,25363.25,25364.75,25358.75,25362,160,25362.59,25333.24,0.00
2025-12-17,00:10:00,25362,25363,25356.5,25356.75,129,25362.55,25333.28,0.00
2025-12-17,00:11:00,25356.5,25361.25,25355.5,25358,216,25362.47,25333.34,0.00
2025-12-17,00:12:00,25358.5,25362.25,25357.75,25362,148,25362.45,25333.39,0.00
2025-12-17,00:13:00,25361.25,25362.75,25360.5,25361.5,62,25362.44,25333.41,0.00
2025-12-17,00:14:00,25361.25,25361.25,25357,25359,145,25362.40,25333.45,0.00
2025-12-17,00:15:00,25359,25360.25,25356.75,25359.5,93,25362.38,25333.48,0.00
2025-12-17,00:16:00,25359.25,25361,25356.25,25360,94,25362.35,25333.51,0.00
2025-12-17,00:17:00,25361,25362.25,25356.25,25357.25,180,25362.30,25333.56,0.00
2025-12-17,00:18:00,25357.25,25357.75,25353.75,25354.5,228,25362.17,25333.62,0.00
2025-12-17,00:19:00,25354.25,25354.5,25348,25350.25,312,25361.91,25333.68,0.00
2025-12-17,00:20:00,25350.75,25350.75,25347.25,25350,213,25361.71,25333.72,0.00
2025-12-17,00:21:00,25349.25,25349.5,25343.5,25344.75,381,25361.27,25333.77,0.00
2025-12-17,00:22:00,25344,25344,25339.75,25342.25,413,25360.71,25333.81,0.00
2025-12-17,00:23:00,25341.75,25346.75,25341.25,25345.5,257,25360.42,25333.84,0.00
2025-12-17,00:24:00,25345.5,25347.25,25345,25346.25,74,25360.35,25333.85,0.00
2025-12-17,00:25:00,25346,25349.25,25346,25348.25,137,25360.23,25333.87,0.00
2025-12-17,00:26:00,25348,25348,25338.75,25339.5,287,25359.89,25333.90,0.00
2025-12-17,00:27:00,25339.25,25340.25,25335,25337.25,355,25359.37,25333.91,0.00
2025-12-17,00:28:00,25337,25338.25,25330,25332.5,376,25358.75,25333.91,0.00
2025-12-17,00:29:00,25332.25,25333.75,25328.25,25329,330,25358.16,25333.90,0.00
2025-12-17,00:30:00,25329,25336.25,25327.5,25336.25,313,25357.69,25333.90,0.00
2025-12-17,00:31:00,25336,25336.5,25331.25,25335.25,253,25357.33,25333.90,0.00
2025-12-17,00:32:00,25335,25335.5,25333.5,25333.5,61,25357.25,25333.90,0.00
2025-12-17,00:33:00,25333.25,25335.75,25331.75,25335.75,177,25357.01,25333.90,0.00
2025-12-17,00:34:00,25335.25,25339.75,25334,25337.5,356,25356.59,25333.91,0.00
2025-12-17,00:35:00,25337,25338.25,25327.75,25328.25,231,25356.26,25333.90,0.00
2025-12-17,00:36:00,25328.5,25330.25,25325.25,25326.5,325,25355.73,25333.88,0.00
2025-12-17,00:37:00,25327,25327,25321.25,25321.75,324,25355.15,25333.84,0.00
2025-12-17,00:38:00,25321.75,25327,25319,25324.25,489,25354.31,25333.79,0.00
2025-12-17,00:39:00,25323.5,25327.5,25323,25326.5,190,25354.02,25333.77,0.00
2025-12-17,00:40:00,25326.25,25326.25,25318.75,25319.25,267,25353.56,25333.74,0.00
2025-12-17,00:41:00,25319,25320.75,25315,25316.25,360,25352.89,25333.67,0.00
2025-12-17,00:42:00,25316,25323,25315.75,25318.75,288,25352.39,25333.63,0.00
2025-12-17,00:43:00,25318.5,25319.75,25315.75,25319,238,25351.99,25333.59,0.00
2025-12-17,00:44:00,25319,25320.75,25314,25316,242,25351.56,25333.55,0.00
2025-12-17,00:45:00,25315.75,25320.25,25310.75,25318.5,392,25350.89,25333.48,0.00
2025-12-17,00:46:00,25317.5,25321.75,25316.25,25321.25,254,25350.51,25333.44,0.00
