ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
20250107_14,MNQ 03-25,2025-01-07 14:38:00,Long,21468.276970472,2025-01-07 16:10:00,21386.5,SL_Long_03,-327.11,3.80,-330.91,-327.11,25.89,Asia Low,3,-1.00,0,1,0,0,2,2,NT-00028-628
20250107_15,MNQ 03-25,2025-01-07 16:45:00,Long,21326.6673955296,2025-01-08 08:20:00,21279.25,SL_Long_04,-189.67,3.80,-193.47,-189.67,486.33,Asia Low,4,-1.00,0,1,0,0,2,2,NT-00030-628
20250108_16.1,MNQ 03-25,2025-01-08 08:48:00,Long,21266.6696289193,2025-01-08 09:01:00,21317,TP1_Long_01,100.66,1.90,98.76,-76.68,202.32,USA Low,1,0.55,0,1,0,0,1,1,NT-00032-628
20250108_16.2,MNQ 03-25,2025-01-08 08:48:00,Long,21266.6696289193,2025-01-08 13:28:00,21221,SL_Long_01,-91.34,1.90,-93.24,-91.34,304.16,USA Low,1,-0.50,0,1,0,0,1,1,NT-00033-628
20250108_17.1,MNQ 03-25,2025-01-08 13:37:00,Long,21205.9242656587,2025-01-08 14:03:00,21323.5,TP1_Long_01,235.15,1.90,233.25,-25.70,471.30,Europe Low,1,1.46,0,1,0,0,0,1,NT-00035-628
20250108_17.2,MNQ 03-25,2025-01-08 13:37:00,Long,21205.9242656587,2025-01-10 09:31:00,21165.75,SL_Long_01,-80.35,1.90,-82.25,-80.35,471.30,Europe Low,1,-0.50,0,1,0,0,0,1,NT-00036-628
20250110_18,MNQ 03-25,2025-01-10 09:44:00,Long,21119.5207262937,2025-01-10 10:48:00,21044.25,SL_Long_01,-301.08,3.80,-304.88,-301.08,310.92,USA Low,1,-1.00,0,1,0,0,2,2,NT-00038-628
20250110_19,MNQ 03-25,2025-01-10 11:01:00,Long,21038.5270673636,2025-01-10 11:01:00,21054,Exit_Long_Market,92.84,5.70,87.14,-183.16,0.00,Europe Low,1,0.54,0,1,0,0,0,3,NT-00040-628
20250113_1,MNQ 03-25,2025-01-13 04:28:00,Long,20841,2025-01-13 04:29:00,20829.5,SL_Long_01,-138.00,11.40,-149.40,-138.00,12.00,Asia Low,1,-1.00,0,1,0,0,1,6,NT-00001-1050
20250113_2,MNQ 03-25,2025-01-13 04:42:00,Long,20830.5365435515,2025-01-13 04:43:00,20815.25,SL_Long_02,-152.87,9.50,-162.37,-152.87,14.63,Asia Low,2,-1.00,0,1,0,0,1,5,NT-00003-1050
20250113_3,MNQ 03-25,2025-01-13 04:50:00,Long,20827.75,2025-01-13 04:57:00,20811.5,SL_Long_03,-162.50,9.50,-172.00,-162.50,97.50,Asia Low,3,-1.00,0,1,0,0,1,5,NT-00005-1050
20250113_4,MNQ 03-25,2025-01-13 05:11:00,Long,20728,2025-01-13 05:17:00,20709.75,SL_Long_04,-146.00,7.60,-153.60,-146.00,60.00,Asia Low,4,-1.00,0,1,0,0,1,4,NT-00007-1050
20250113_5,MNQ 03-25,2025-01-13 05:25:00,Long,20706.75,2025-01-13 11:50:00,20876,TP1_Long_05,1015.50,5.70,1009.80,-63.00,2034.00,Asia Low,5,6.27,0,1,0,0,1,3,NT-00009-1050
20250113_5.2,MNQ 03-25,2025-01-13 05:25:00,Long,20706.75,2025-01-13 19:07:00,21037,TP2_Long_05,1981.50,5.70,1975.80,-63.00,2034.00,Asia Low,5,12.23,0,1,0,0,1,3,NT-00010-1050
20250114_6,MNQ 03-25,2025-01-14 08:44:00,Long,21006.6301367943,2025-01-14 09:16:00,20972.25,SL_Long_01,-137.52,3.80,-141.32,-137.52,54.48,Asia Low,1,-1.00,0,1,0,0,1,2,NT-00012-1050
20250114_7,MNQ 03-25,2025-01-14 12:13:00,Long,20903.550631117,2025-01-14 12:42:00,20874.75,SL_Long_01,-172.80,5.70,-178.50,-172.80,316.20,Europe Low,1,-1.00,0,1,0,0,0,3,NT-00014-1050
20250114_8,MNQ 03-25,2025-01-14 13:21:00,Long,20848.274527979,2025-01-14 13:35:00,20807.25,SL_Long_02,-164.10,3.80,-167.90,-164.10,67.90,Europe Low,1,-1.00,0,1,0,0,0,2,NT-00016-1050
20250114_9.1,MNQ 03-25,2025-01-14 13:57:00,Long,20847.9560191778,2025-01-14 14:48:00,20990,TP1_Long_03,284.09,1.90,282.19,-16.82,569.18,Europe Low,2,1.25,0,1,0,0,0,1,NT-00018-1050
20250114_9.2,MNQ 03-25,2025-01-14 13:57:00,Long,20847.9560191778,2025-01-14 16:05:00,20791.25,SL_Long_03,-113.41,1.90,-115.31,-113.41,569.18,Europe Low,2,-0.50,0,1,0,0,0,1,NT-00019-1050
20250114_10,MNQ 03-25,2025-01-14 16:21:00,Long,20800.007180646,2025-01-14 17:06:00,20973,TP1_Long_04,691.97,3.80,688.17,-64.54,1039.46,Europe Low,3,4.27,0,1,0,0,0,2,NT-00021-1050
20250114_10.2,MNQ 03-25,2025-01-14 16:21:00,Long,20800.007180646,2025-01-15 09:31:00,21143.75,TP2_Long_04,687.49,1.90,685.59,-64.54,1039.46,Europe Low,3,4.24,0,1,0,0,0,1,NT-00022-1050
20250116_11.1,MNQ 03-25,2025-01-16 04:22:00,Short,21532.5745838305,2025-01-16 05:32:00,21480,TP1_Short_01,105.15,1.90,103.25,-63.70,211.30,Asia High,1,0.76,0,1,0,0,1,1,NT-00024-1050
20250116_11.2,MNQ 03-25,2025-01-16 04:22:00,Short,21532.5745838305,2025-01-16 11:01:00,21352.75,TP2_Short_01,359.65,1.90,357.75,-63.70,360.15,Asia High,1,2.61,0,1,0,0,1,1,NT-00025-1050
20250116_12,MNQ 03-25,2025-01-16 14:57:00,Long,21283.3901704499,2025-01-16 16:58:00,21262,SL_Long_03,-171.12,7.60,-178.72,-171.12,898.88,Asia Low,8,-1.00,0,1,0,0,1,4,NT-00027-1050
20250116_13,MNQ 03-25,2025-01-16 17:10:00,Long,21232.5254792081,2025-01-16 17:11:00,21224.75,SL_Long_04,-155.51,19.00,-174.51,-155.51,14.49,Asia Low,9,-1.00,0,1,0,0,1,10,NT-00029-1050
20250116_14,MNQ 03-25,2025-01-16 17:21:00,Long,21197.8401144054,2025-01-16 17:22:00,21187.25,SL_Long_05,-148.26,13.30,-161.56,-151.76,16.24,Asia Low,10,-1.00,0,1,0,0,1,7,NT-00031-1050
20250117_15,MNQ 03-25,2025-01-17 05:43:00,Short,21345.1808923375,2025-01-17 07:31:00,21356.75,SL_Short_01,-138.83,11.40,-150.23,-138.83,251.17,Asia High,1,-1.00,0,1,0,0,1,6,NT-00033-1050
20250117_16,MNQ 03-25,2025-01-17 07:39:00,Short,21355.25,2025-01-17 07:40:00,21360.5,SL_Short_02,-147.00,26.60,-173.60,-147.00,14.00,Asia High,2,-1.00,0,1,0,0,1,14,NT-00035-1050
20250117_17,MNQ 03-25,2025-01-17 08:07:00,Short,21328.7463844096,2025-01-17 09:03:00,21363,SL_Short_03,-137.01,3.80,-140.81,-137.01,28.99,Asia High,3,-1.00,0,1,0,0,1,2,NT-00037-1050
20250117_18,MNQ 03-25,2025-01-17 09:57:00,Short,21510.7327930962,2025-01-17 09:58:00,21521,SL_Short_01,-143.74,13.30,-157.04,-143.74,3.26,USA High,1,-1.00,0,1,0,0,1,7,NT-00039-1050
20250120_1,MNQ 03-25,2025-01-20 04:16:00,Short,21632,2025-01-20 08:28:00,21571.5,TP1_Short_01,726.00,11.40,714.60,-108.00,1458.00,Asia High,1,5.04,0,1,0,0,1,6,NT-00001-1154
20250120_1.2,MNQ 03-25,2025-01-20 04:16:00,Short,21632,2025-01-20 09:31:00,21638,SL_Short_01,-72.00,11.40,-83.40,-108.00,1458.00,Asia High,1,-0.50,0,1,0,0,1,6,NT-00002-1154
20250120_2,MNQ 03-25,2025-01-20 09:44:00,Short,21634.9826744407,2025-01-20 09:52:00,21656.5,SL_Short_02,-129.10,5.70,-134.80,-129.10,13.40,Asia High,2,-1.00,0,1,0,0,1,3,NT-00004-1154
20250120_3,MNQ 03-25,2025-01-20 10:11:00,Short,21693.75,2025-01-20 10:23:00,21704.5,SL_Short_03,-150.50,13.30,-163.80,-150.50,493.50,Asia High,3,-1.00,0,1,0,0,1,7,NT-00006-1154
20250120_4,MNQ 03-25,2025-01-20 10:41:00,Short,21746,2025-01-20 10:41:00,21755.25,SL_Short_01,-148.00,15.20,-163.20,-148.00,36.00,Europe High,1,-1.00,0,1,0,0,0,8,NT-00008-1154
20250120_5,MNQ 03-25,2025-01-20 10:51:00,Short,21766.25,2025-01-20 13:27:00,21631.75,TP1_Short_02,807.00,5.70,801.30,-60.00,1347.50,Europe High,2,5.76,0,1,0,0,0,3,NT-00010-1154
20250120_5.2,MNQ 03-25,2025-01-20 10:51:00,Short,21766.25,2025-01-20 20:54:00,21527.25,TP2_Short_02,956.00,3.80,952.20,-60.00,1347.50,Europe High,2,6.83,0,1,0,0,0,2,NT-00011-1154
20250121_6.1,MNQ 03-25,2025-01-21 10:54:00,Long,21638.8964526305,2025-01-21 10:54:00,21639.5,TP1_Long_01,1.21,1.90,-0.69,-0.59,0.00,Europe Low,1,0.01,0,1,0,0,0,1,NT-00013-1154
20250121_6.2,MNQ 03-25,2025-01-21 10:54:00,Long,21638.8964526305,2025-01-21 10:55:00,21589.25,SL_Long_01,-99.29,1.90,-101.19,-99.29,2.21,Europe Low,1,-0.50,0,1,0,0,0,1,NT-00014-1154
20250121_7.1,MNQ 03-25,2025-01-21 11:31:00,Long,21627.25,2025-01-21 11:31:00,21627.75,TP1_Long_02,1.00,1.90,-0.90,-1.00,0.00,Europe Low,1,0.00,0,1,0,0,0,1,NT-00016-1154
20250121_7.2,MNQ 03-25,2025-01-21 11:31:00,Long,21627.25,2025-01-21 14:11:00,21746.5,TP2_Long_02,238.50,1.90,236.60,-84.00,239.00,Europe Low,1,0.58,0,1,0,0,0,1,NT-00017-1154
20250121_8,MNQ 03-25,2025-01-21 14:36:00,Short,21757.2308530281,2025-01-21 17:02:00,21772.25,SL_Short_01,-150.19,9.50,-159.69,-150.19,599.81,Asia High,1,-1.00,0,1,0,0,1,5,NT-00019-1154
20250121_9.1,MNQ 03-25,2025-01-21 19:32:00,Short,21788.5,2025-01-21 19:32:00,21788,TP1_Short_01,1.00,1.90,-0.90,-2.00,0.00,USA High,1,0.01,0,1,0,0,0,1,NT-00021-1154
20250121_9.2,MNQ 03-25,2025-01-21 19:32:00,Short,21788.5,2025-01-21 20:11:00,21820.25,SL_Short_01,-63.50,1.90,-65.40,-63.50,0.00,USA High,1,-0.50,0,1,0,0,0,1,NT-00022-1154
20250121_10,MNQ 03-25,2025-01-21 20:16:00,Short,21814.5,2025-01-21 20:32:00,21823.5,SL_Short_02,-144.00,15.20,-159.20,-144.00,164.00,USA High,2,-1.00,0,1,0,0,0,8,NT-00024-1154
20250121_11,MNQ 03-25,2025-01-21 20:59:00,Short,21838.75,2025-01-21 22:08:00,21843.25,SL_Short_03,-135.00,28.50,-163.50,-135.00,817.50,USA High,3,-1.00,0,1,0,0,0,15,NT-00026-1154
20250121_12,MNQ 03-25,2025-01-21 22:30:00,Short,21840.5,2025-01-21 22:35:00,21846,SL_Short_04,-154.00,26.60,-180.60,-154.00,119.00,USA High,4,-1.00,0,1,0,0,0,14,NT-00028-1154
20250121_13,MNQ 03-25,2025-01-21 22:51:00,Short,21838.4894859813,2025-01-21 23:14:00,21850.25,SL_Short_05,-141.13,11.40,-152.53,-141.13,110.87,USA High,5,-1.00,0,1,0,0,0,6,NT-00030-1154
20250121_14,MNQ 03-25,2025-01-21 23:31:00,Short,21847.3690011998,2025-01-21 23:39:00,21853,SL_Short_06,-146.41,24.70,-171.11,-146.41,9.59,USA High,6,-1.00,0,1,0,0,0,13,NT-00032-1154
20250121_15,MNQ 03-25,2025-01-21 23:44:00,Short,21853,2025-01-21 23:58:00,21857.25,SL_Short_07,-153.00,34.20,-187.20,-153.00,198.00,USA High,7,-1.00,0,1,0,0,0,18,NT-00034-1154
20250122_16,MNQ 03-25,2025-01-22 00:05:00,Short,21856.75,2025-01-22 00:32:00,21858.5,SL_Short_08,-143.50,77.90,-221.40,-143.50,389.50,USA High,8,-1.00,0,1,0,0,1,41,NT-00036-1154
20250122_17,MNQ 03-25,2025-01-22 00:55:00,Short,21869.1145104895,2025-01-22 04:20:00,21877.25,SL_Short_09,-146.44,17.10,-163.54,-146.44,537.56,USA High,9,-1.00,0,1,0,0,1,9,NT-00038-1154
20250122_18,MNQ 03-25,2025-01-22 04:32:00,Short,21876.25,2025-01-22 04:41:00,21882.25,SL_Short_01,-144.00,22.80,-166.80,-144.00,186.00,Asia High,1,-1.00,0,1,0,0,1,12,NT-00040-1154
20250122_19,MNQ 03-25,2025-01-22 04:48:00,Short,21883.75,2025-01-22 04:48:00,21888.25,SL_Short_02,-153.00,32.30,-185.30,-153.00,0.00,Asia High,6,-1.00,0,1,0,0,1,17,NT-00042-1154
20250122_20,MNQ 03-25,2025-01-22 04:58:00,Short,21892.5,2025-01-22 04:58:00,21894.75,SL_Short_03,-153.00,64.60,-217.60,-153.00,0.00,Asia High,7,-1.00,0,1,0,0,1,34,NT-00044-1154
20250122_21,MNQ 03-25,2025-01-22 05:07:00,Short,21886.4463786804,2025-01-22 05:16:00,21897,SL_Short_04,-147.75,13.30,-161.05,-147.75,90.25,Asia High,8,-1.00,0,1,0,0,1,7,NT-00046-1154
20250122_22,MNQ 03-25,2025-01-22 05:21:00,Short,21889.25,2025-01-22 05:32:00,21899.5,SL_Short_05,-143.50,13.30,-156.80,-143.50,112.00,Asia High,9,-1.00,0,1,0,0,1,7,NT-00048-1154
20250122_23,MNQ 03-25,2025-01-22 05:57:00,Short,21892.1635858403,2025-01-22 08:15:00,21907.5,SL_Short_06,-153.36,9.50,-162.86,-153.36,231.64,Asia High,10,-1.00,0,1,0,0,1,5,NT-00050-1154
20250122_24,MNQ 03-25,2025-01-22 08:21:00,Short,21907.25,2025-01-22 08:45:00,21912.75,SL_Short_07,-154.00,26.60,-180.60,-154.00,350.00,Asia High,11,-1.00,0,1,0,0,1,14,NT-00052-1154
20250122_25,MNQ 03-25,2025-01-22 08:49:00,Short,21908,2025-01-22 08:56:00,21915.5,SL_Short_08,-150.00,19.00,-169.00,-150.00,105.00,Asia High,12,-1.00,0,1,0,0,1,10,NT-00054-1154
20250122_26,MNQ 03-25,2025-01-22 09:08:00,Short,21912.0286111111,2025-01-22 09:13:00,21920,SL_Short_09,-143.48,17.10,-160.58,-143.48,68.02,Asia High,13,-1.00,0,1,0,0,1,9,NT-00056-1154
20250122_27,MNQ 03-25,2025-01-22 09:27:00,Short,21918.0483960177,2025-01-22 09:29:00,21924.25,SL_Short_10,-148.84,22.80,-171.64,-148.84,13.16,Asia High,14,-1.00,0,1,0,0,1,12,NT-00058-1154
20250122_28,MNQ 03-25,2025-01-22 09:36:00,Short,21928.5,2025-01-22 09:44:00,21930.5,SL_Short_11,-152.00,72.20,-224.20,-152.00,589.00,Asia High,15,-1.00,0,1,0,0,1,38,NT-00060-1154
20250122_29,MNQ 03-25,2025-01-22 09:49:00,Short,21930,2025-01-22 09:52:00,21934,SL_Short_12,-152.00,36.10,-188.10,-152.00,47.50,Asia High,16,-1.00,0,1,0,0,1,19,NT-00062-1154
20250122_30,MNQ 03-25,2025-01-22 09:58:00,Short,21930,2025-01-22 10:32:00,21934.75,SL_Short_13,-152.00,30.40,-182.40,-152.00,1000.00,Asia High,17,-1.00,0,1,0,0,1,16,NT-00064-1154
20250122_31,MNQ 03-25,2025-01-22 10:38:00,Short,21958.1421501802,2025-01-22 10:50:00,21982.25,SL_Short_01,-144.65,5.70,-150.35,-144.65,165.85,Europe High,1,-1.00,0,1,0,0,0,3,NT-00066-1154
20250122_32,MNQ 03-25,2025-01-22 11:29:00,Short,22019.508762718,2025-01-22 11:38:00,22037.25,SL_Short_02,-141.93,7.60,-149.53,-141.93,112.07,Europe High,3,-1.00,0,1,0,0,0,4,NT-00068-1154
20250122_33,MNQ 03-25,2025-01-22 12:07:00,Short,22016.9524494703,2025-01-22 12:27:00,22043,SL_Short_03,-156.29,5.70,-161.99,-156.29,131.71,Europe High,4,-1.00,0,1,0,0,0,3,NT-00070-1154
20250122_34,MNQ 03-25,2025-01-22 13:21:00,Short,22074.452513083,2025-01-22 19:10:00,21965,TP1_Short_04,437.81,3.80,434.01,-8.38,877.62,Europe High,5,2.76,0,1,0,0,0,2,NT-00072-1154
20250122_34.2,MNQ 03-25,2025-01-22 13:21:00,Short,22074.452513083,2025-01-24 18:00:00,21908.5,Exit on session close,663.81,3.80,660.01,-14.19,924.81,Europe High,5,4.19,0,1,0,0,0,2,NT-00073-1154
20250127_1,MNQ 03-25,2025-01-27 04:07:00,Long,21294,2025-01-27 04:08:00,21282.75,SL_Long_01,-157.50,13.30,-170.80,-157.50,175.00,Asia Low,1,-1.00,0,1,0,0,1,7,NT-00001-1164
20250127_2,MNQ 03-25,2025-01-27 04:30:00,Long,21242.9759676629,2025-01-27 04:44:00,21204.25,SL_Long_02,-154.90,3.80,-158.70,-154.90,128.10,Asia Low,2,-1.00,0,1,0,0,1,2,NT-00003-1164
20250127_3,MNQ 03-25,2025-01-27 04:53:00,Long,21227.0386202584,2025-01-27 05:04:00,21192.25,SL_Long_03,-139.15,3.80,-142.95,-139.15,81.85,Asia Low,3,-1.00,0,1,0,0,1,2,NT-00005-1164
20250127_4,MNQ 03-25,2025-01-27 05:19:00,Long,21239.1245257667,2025-01-27 05:31:00,21191.5,SL_Long_04,-190.50,3.80,-194.30,-190.50,29.50,Asia Low,4,-1.00,0,1,0,0,1,2,NT-00007-1164
20250127_5,MNQ 03-25,2025-01-27 05:45:00,Long,21212.3491565744,2025-01-27 05:48:00,21185.5,SL_Long_05,-161.09,5.70,-166.79,-161.09,12.91,Asia Low,5,-1.00,0,1,0,0,1,3,NT-00009-1164
20250127_6,MNQ 03-25,2025-01-27 05:56:00,Long,21179.5,2025-01-27 05:57:00,21166.5,SL_Long_06,-156.00,11.40,-167.40,-156.00,57.00,Asia Low,6,-1.00,0,1,0,0,1,6,NT-00011-1164
20250127_7,MNQ 03-25,2025-01-27 06:14:00,Long,21128.7272167488,2025-01-27 06:16:00,21108.25,SL_Long_07,-163.82,7.60,-171.42,-163.82,12.18,Asia Low,7,-1.00,0,1,0,0,1,4,NT-00013-1164
20250127_8.1,MNQ 03-25,2025-01-27 07:26:00,Long,20911.6736701515,2025-01-27 10:49:00,21314.75,TP1_Long_08,806.15,1.90,804.25,-121.69,1613.31,Asia Low,8,1.36,0,1,0,0,1,1,NT-00015-1164
20250127_8.2,MNQ 03-25,2025-01-27 07:26:00,Long,20911.6736701515,2025-01-30 21:58:00,21774,TP2_Long_08,1724.65,1.90,1722.75,-121.69,1725.15,Asia Low,8,2.91,0,1,0,0,1,1,NT-00016-1164
20250131_9,MNQ 03-25,2025-01-31 10:41:00,Short,21806.8671824128,2025-01-31 10:53:00,21838.5,SL_Short_01,-126.53,3.80,-130.33,-126.53,75.47,Europe High,1,-1.00,0,1,0,0,0,2,NT-00018-1164
20250131_10,MNQ 03-25,2025-01-31 11:11:00,Short,21890.25,2025-01-31 11:13:00,21911.25,SL_Short_02,-168.00,7.60,-175.60,-168.00,12.00,Europe High,1,-1.00,0,1,0,0,0,4,NT-00020-1164
20250131_11,MNQ 03-25,2025-01-31 11:23:00,Short,21894.5,2025-01-31 11:32:00,21921.75,SL_Short_03,-163.50,5.70,-169.20,-163.50,60.00,Europe High,2,-1.00,0,1,0,0,0,3,NT-00022-1164
20250131_12,MNQ 03-25,2025-01-31 11:49:00,Short,21917.2133099281,2025-01-31 11:54:00,21938.75,SL_Short_04,-129.22,5.70,-134.92,-129.22,14.78,Europe High,3,-1.00,0,1,0,0,0,3,NT-00024-1164
20250131_13,MNQ 03-25,2025-01-31 12:11:00,Short,21949.3547679796,2025-01-31 14:21:00,21827.5,TP1_Short_05,731.13,5.70,725.43,-91.45,1221.05,Europe High,4,4.39,0,1,0,0,0,3,NT-00026-1164
20250131_13.2,MNQ 03-25,2025-01-31 12:11:00,Short,21949.3547679796,2025-01-31 15:40:00,21660.5,TP2_Short_05,1155.42,3.80,1151.62,-91.45,1221.05,Europe High,4,6.94,0,1,0,0,0,2,NT-00027-1164
20250131_14,MNQ 03-25,2025-01-31 15:54:00,Long,21620.7104845847,2025-01-31 16:05:00,21584.5,SL_Long_01,-144.84,3.80,-148.64,-144.84,256.16,Asia Low,1,-1.00,0,1,0,0,1,2,NT-00029-1164
20250131_15,MNQ 03-25,2025-01-31 16:20:00,Long,21574.564534844,2025-01-31 16:23:00,21550,SL_Long_02,-147.39,5.70,-153.09,-147.39,62.61,Asia Low,9,-1.00,0,1,0,0,1,3,NT-00031-1164
20250131_16,MNQ 03-25,2025-01-31 16:37:00,Long,21569.1817825682,2025-01-31 16:40:00,21542,SL_Long_03,-163.09,5.70,-168.79,-163.09,61.91,Asia Low,10,-1.00,0,1,0,0,1,3,NT-00033-1164
20250131_17,MNQ 03-25,2025-01-31 16:54:00,Long,21587.5422485183,2025-01-31 17:05:00,21536,SL_Long_04,-206.17,3.80,-209.97,-206.17,91.83,Asia Low,11,-1.00,0,1,0,0,1,2,NT-00035-1164
20250131_18,MNQ 03-25,2025-01-31 17:08:00,Long,21578,2025-01-31 18:00:00,21571.25,Exit on session close,-27.00,3.80,-30.80,-125.00,31.00,Asia Low,12,-0.14,0,1,0,0,1,2,NT-00037-1164
20250203_1,MNQ 03-25,2025-02-03 10:43:00,Short,21286.75,2025-02-03 11:13:00,21143,TP1_Short_01,575.00,3.80,571.20,-51.00,864.00,Asia High,1,3.39,0,1,0,0,1,2,NT-00001-1174
20250203_1.2,MNQ 03-25,2025-02-03 10:43:00,Short,21286.75,2025-02-03 11:25:00,21315,SL_Short_01,-56.50,1.90,-58.40,-56.50,864.00,Asia High,1,-0.33,0,1,0,0,1,1,NT-00002-1174
20250203_2,MNQ 03-25,2025-02-03 11:40:00,Short,21370.25,2025-02-03 11:42:00,21402.5,SL_Short_02,-129.00,3.80,-132.80,-129.00,127.00,Asia High,2,-1.00,0,1,0,0,1,2,NT-00004-1174
20250203_3,MNQ 03-25,2025-02-03 11:51:00,Short,21418,2025-02-03 12:02:00,21452.75,SL_Short_03,-139.00,3.80,-142.80,-139.00,131.00,Asia High,3,-1.00,0,1,0,0,1,2,NT-00006-1174
20250203_4,MNQ 03-25,2025-02-03 12:06:00,Short,21410.0561281056,2025-02-03 12:23:00,21456.5,SL_Short_04,-185.78,3.80,-189.58,-185.78,278.22,Asia High,4,-1.00,0,1,0,0,1,2,NT-00008-1174
20250203_5,MNQ 03-25,2025-02-03 12:33:00,Short,21420.6122112019,2025-02-03 14:56:00,21470.25,SL_Short_05,-198.55,3.80,-202.35,-198.55,316.45,Asia High,5,-1.00,0,1,0,0,1,2,NT-00010-1174
20250203_6,MNQ 03-25,2025-02-03 15:34:00,Short,21500.1320037147,2025-02-03 17:37:00,21520.25,SL_Short_06,-160.94,7.60,-168.54,-160.94,907.06,Asia High,6,-1.00,0,1,0,0,1,4,NT-00012-1174
20250204_7,MNQ 03-25,2025-02-04 11:17:00,Short,21636.25,2025-02-04 11:20:00,21656.5,SL_Short_01,-162.00,7.60,-169.60,-162.00,170.00,Asia High,1,-1.00,0,1,0,0,1,4,NT-00014-1174
20250204_8,MNQ 03-25,2025-02-04 11:26:00,Short,21644.8451706795,2025-02-04 11:39:00,21663.75,SL_Short_02,-151.24,7.60,-158.84,-151.24,194.76,Asia High,8,-1.00,0,1,0,0,1,4,NT-00016-1174
20250204_9,MNQ 03-25,2025-02-04 11:55:00,Short,21655.3003890515,2025-02-04 12:30:00,21680.25,SL_Short_03,-149.70,5.70,-155.40,-149.70,192.30,Asia High,9,-1.00,0,1,0,0,1,3,NT-00018-1174
20250204_10.1,MNQ 03-25,2025-02-04 12:58:00,Short,21659.9247184531,2025-02-05 02:39:00,21518.25,TP1_Short_04,283.35,1.90,281.45,-132.30,567.70,Asia High,10,2.02,0,1,0,0,1,1,NT-00020-1174
