ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
20250908_5.2,MNQ 12-25,2025-09-08 10:57:00,Short,24111.4645327932,2025-09-09 16:20:00,24121.25,Exit_Short_Market,-39.14,3.80,-42.94,-105.35,664.65,Europe High,4,-0.28,0,1,0,0,0,2,NT-00010-2825,APlusRetrace,Standard,Dynamic_ATR
20250909_6,MNQ 12-25,2025-09-09 16:48:00,Short,24149,2025-09-09 23:44:00,24155.5,SL_Short_01,-143.00,20.90,-163.90,-143.00,830.50,USA High,1,-1.00,0,1,0,0,1,11,NT-00012-2825,APlusRetrace,Standard,Dynamic_ATR
20250909_7,MNQ 12-25,2025-09-09 23:54:00,Short,24153.75,2025-09-10 00:04:00,24157.25,SL_Short_01,-154.00,41.80,-195.80,-154.00,154.00,USA High,1,-1.00,0,1,0,0,0,22,NT-00014-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_8,MNQ 12-25,2025-09-10 00:17:00,Short,24158,2025-09-10 00:32:00,24160.25,SL_Short_02,-157.50,66.50,-224.00,-157.50,315.00,USA High,2,-1.00,0,1,0,0,1,35,NT-00016-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_9,MNQ 12-25,2025-09-10 00:52:00,Short,24157.75,2025-09-10 01:31:00,24162,SL_Short_03,-144.50,32.30,-176.80,-144.50,306.00,USA High,3,-1.00,0,1,0,0,1,17,NT-00018-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_10,MNQ 12-25,2025-09-10 01:47:00,Short,24155.5442525222,2025-09-10 02:21:00,24167.5,SL_Short_04,-143.47,11.40,-154.87,-143.47,72.53,USA High,4,-1.00,0,1,0,0,1,6,NT-00020-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_11,MNQ 12-25,2025-09-10 02:55:00,Short,24178.383974359,2025-09-10 03:12:00,24185.75,SL_Short_05,-147.32,19.00,-166.32,-147.32,102.68,USA High,5,-1.00,0,1,0,0,1,10,NT-00022-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_12,MNQ 12-25,2025-09-10 03:26:00,Short,24185.5,2025-09-10 04:22:00,24150,TP1_Short_01,497.00,13.30,483.70,0.00,929.50,Asia High,1,3.32,0,1,0,0,1,7,NT-00024-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_12.2,MNQ 12-25,2025-09-10 03:26:00,Short,24185.5,2025-09-10 14:19:00,24111.25,TP2_Short_01,891.00,11.40,879.60,-1113.00,929.50,Asia High,1,5.96,0,1,0,0,1,6,NT-00025-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_13,MNQ 12-25,2025-09-10 14:39:00,Long,24101.1175400291,2025-09-10 14:49:00,24082.5,SL_Long_01,-148.94,7.60,-156.54,-148.94,105.06,Asia Low,1,-1.00,0,1,0,0,1,4,NT-00027-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_14,MNQ 12-25,2025-09-10 15:03:00,Long,24092.4471647243,2025-09-10 15:07:00,24072.75,SL_Long_02,-157.58,7.60,-165.18,-157.58,0.42,Asia Low,1,-1.00,0,1,0,0,1,4,NT-00029-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_15,MNQ 12-25,2025-09-10 15:21:00,Long,24049.6050857843,2025-09-10 15:21:00,24038.25,SL_Long_03,-158.97,13.30,-172.27,-158.97,0.00,Asia Low,2,-1.00,0,1,0,0,1,7,NT-00031-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_16,MNQ 12-25,2025-09-10 15:40:00,Long,24051.182061549,2025-09-11 03:41:00,24163.25,TP1_Long_04,448.27,3.80,444.47,-34.09,673.91,Asia Low,3,2.56,0,1,0,0,1,2,NT-00033-2825,APlusRetrace,Standard,Dynamic_ATR
20250910_16.2,MNQ 12-25,2025-09-10 15:40:00,Long,24051.182061549,2025-09-11 11:19:00,24278.25,TP2_Long_04,454.14,1.90,452.24,-34.09,673.91,Asia Low,3,2.59,0,1,0,0,1,1,NT-00034-2825,APlusRetrace,Standard,Dynamic_ATR
20250911_17,MNQ 12-25,2025-09-11 11:26:00,Short,24275.0262909913,2025-09-12 04:19:00,24208.75,TP1_Short_01,530.21,7.60,522.61,-111.63,931.37,Europe High,1,3.37,0,1,0,0,1,4,NT-00036-2825,APlusRetrace,Standard,Dynamic_ATR
20250911_17.2,MNQ 12-25,2025-09-11 11:26:00,Short,24275.0262909913,2025-09-12 17:00:00,24351.75,Exit on session close,-460.34,5.70,-466.04,-727.34,931.37,Europe High,1,-2.93,0,1,0,0,1,3,NT-00037-2825,APlusRetrace,Standard,Dynamic_ATR
20250915_1,MNQ 12-25,2025-09-15 03:22:00,Short,24390,2025-09-15 03:25:00,24394.25,SL_Short_01,-153.00,34.20,-187.20,-153.00,9.00,Asia High,1,-1.00,0,1,0,0,1,18,NT-00001-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_2,MNQ 12-25,2025-09-15 03:32:00,Short,24388.75,2025-09-15 03:36:00,24394.5,SL_Short_02,-149.50,24.70,-174.20,-149.50,26.00,Asia High,2,-1.00,0,1,0,0,1,13,NT-00003-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_3,MNQ 12-25,2025-09-15 03:41:00,Short,24395.25,2025-09-15 04:02:00,24367.5,TP1_Short_03,388.50,13.30,375.20,0.00,728.00,Asia High,3,2.60,0,1,0,0,1,7,NT-00005-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_3.2,MNQ 12-25,2025-09-15 03:41:00,Short,24395.25,2025-09-15 04:05:00,24328.75,TP2_Short_03,798.00,11.40,786.60,0.00,801.00,Asia High,3,5.34,0,1,0,0,1,6,NT-00006-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_4,MNQ 12-25,2025-09-15 09:46:00,Short,24455.25,2025-09-15 09:50:00,24470.75,SL_Short_01,-155.00,9.50,-164.50,-155.00,15.00,Europe High,1,-1.00,0,1,0,0,0,5,NT-00008-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_5,MNQ 12-25,2025-09-15 10:07:00,Short,24498,2025-09-15 11:01:00,24507.75,SL_Short_02,-156.00,15.20,-171.20,-156.00,424.00,Europe High,2,-1.00,0,1,0,0,0,8,NT-00010-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_6,MNQ 12-25,2025-09-15 11:12:00,Short,24500.6864434732,2025-09-15 11:42:00,24514.5,SL_Short_03,-138.14,9.50,-147.64,-138.14,179.36,Europe High,3,-1.00,0,1,0,0,0,5,NT-00012-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_7,MNQ 12-25,2025-09-15 11:48:00,Short,24512.25,2025-09-15 11:49:00,24518,SL_Short_04,-149.50,24.70,-174.20,-149.50,6.50,Europe High,4,-1.00,0,1,0,0,0,13,NT-00014-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_8,MNQ 12-25,2025-09-15 12:08:00,Short,24518.5426770126,2025-09-15 12:14:00,24531.75,SL_Short_05,-158.49,11.40,-169.89,-158.49,18.51,Europe High,5,-1.00,0,1,0,0,0,6,NT-00016-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_9,MNQ 12-25,2025-09-15 12:21:00,Short,24528.25,2025-09-15 15:49:00,24533.25,SL_Short_06,-150.00,28.50,-178.50,-150.00,1230.00,Europe High,6,-1.00,0,1,0,0,0,15,NT-00018-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_10,MNQ 12-25,2025-09-15 15:55:00,Short,24522,2025-09-15 15:58:00,24535.75,SL_Short_07,-137.50,9.50,-147.00,-137.50,40.00,Europe High,7,-1.00,0,1,0,0,0,5,NT-00020-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_11,MNQ 12-25,2025-09-15 16:45:00,Short,24542.6037726629,2025-09-15 21:41:00,24557.75,SL_Short_08,-151.46,9.50,-160.96,-151.46,176.04,Europe High,8,-1.00,0,1,0,0,0,5,NT-00022-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_12,MNQ 12-25,2025-09-15 22:09:00,Short,24559.5,2025-09-15 22:16:00,24563,SL_Short_01,-147.00,39.90,-186.90,-147.00,84.00,USA High,1,-1.00,0,1,0,0,0,21,NT-00024-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_13,MNQ 12-25,2025-09-15 22:30:00,Short,24563,2025-09-15 22:30:00,24565,SL_Short_02,-156.00,74.10,-230.10,-156.00,39.00,USA High,2,-1.00,0,1,0,0,0,39,NT-00026-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_14,MNQ 12-25,2025-09-15 23:06:00,Short,24576.25,2025-09-15 23:35:00,24584.25,SL_Short_03,-144.00,17.10,-161.10,-144.00,54.00,USA High,3,-1.00,0,1,0,0,0,9,NT-00028-2881,APlusRetrace,Standard,Dynamic_ATR
20250915_15,MNQ 12-25,2025-09-15 23:38:00,Short,24583,2025-09-16 01:12:00,24588,SL_Short_04,-150.00,28.50,-178.50,-150.00,180.00,USA High,4,-1.00,0,1,0,0,0,15,NT-00030-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_16,MNQ 12-25,2025-09-16 01:28:00,Short,24589.5,2025-09-16 01:50:00,24593.5,SL_Short_05,-152.00,36.10,-188.10,-152.00,237.50,USA High,5,-1.00,0,1,0,0,1,19,NT-00032-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_17,MNQ 12-25,2025-09-16 02:01:00,Short,24598.75,2025-09-16 02:04:00,24602.25,SL_Short_06,-147.00,39.90,-186.90,-147.00,31.50,USA High,6,-1.00,0,1,0,0,1,21,NT-00034-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_18,MNQ 12-25,2025-09-16 02:12:00,Short,24601,2025-09-16 02:12:00,24603.25,SL_Short_07,-148.50,62.70,-211.20,-148.50,0.00,USA High,7,-1.00,0,1,0,0,1,33,NT-00036-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_19,MNQ 12-25,2025-09-16 02:44:00,Short,24593.9832666667,2025-09-16 03:13:00,24604,SL_Short_08,-140.23,13.30,-153.53,-140.23,167.77,USA High,8,-1.00,0,1,0,0,1,7,NT-00038-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_20,MNQ 12-25,2025-09-16 03:26:00,Short,24610.5,2025-09-16 03:35:00,24614.75,SL_Short_01,-153.00,34.20,-187.20,-162.00,189.00,Asia High,1,-1.00,0,1,0,0,1,18,NT-00040-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_21,MNQ 12-25,2025-09-16 03:43:00,Short,24612.25,2025-09-16 04:03:00,24618,SL_Short_02,-149.50,24.70,-174.20,-149.50,429.00,Asia High,4,-1.00,0,1,0,0,1,13,NT-00042-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_22,MNQ 12-25,2025-09-16 04:24:00,Short,24631.25,2025-09-16 04:44:00,24638.25,SL_Short_03,-154.00,20.90,-174.90,-154.00,104.50,Asia High,5,-1.00,0,1,0,0,1,11,NT-00044-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_23,MNQ 12-25,2025-09-16 05:01:00,Short,24642.5,2025-09-16 08:31:00,24585,TP1_Short_04,1035.00,17.10,1017.90,-102.00,1963.50,Asia High,6,6.76,0,1,0,0,1,9,NT-00046-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_23.2,MNQ 12-25,2025-09-16 05:01:00,Short,24642.5,2025-09-16 09:58:00,24525,TP2_Short_04,1880.00,15.20,1864.80,-102.00,1963.50,Asia High,6,12.29,0,1,0,0,1,8,NT-00047-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_24,MNQ 12-25,2025-09-16 10:11:00,Long,24540.9184616218,2025-09-16 10:13:00,24523.25,SL_Long_01,-141.35,7.60,-148.95,-141.35,78.65,Asia Low,1,-1.00,0,1,0,0,1,4,NT-00049-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_25,MNQ 12-25,2025-09-16 10:21:00,Long,24541.9122230986,2025-09-16 11:03:00,24517.5,SL_Long_02,-146.47,5.70,-152.17,-146.47,114.53,Asia Low,2,-1.00,0,1,0,0,1,3,NT-00051-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_26,MNQ 12-25,2025-09-16 11:13:00,Long,24523.5219621178,2025-09-16 11:38:00,24510.75,SL_Long_03,-153.26,11.40,-164.66,-153.26,221.74,Asia Low,3,-1.00,0,1,0,0,1,6,NT-00053-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_27,MNQ 12-25,2025-09-16 11:41:00,Long,24516.0919757759,2025-09-16 11:42:00,24508,SL_Long_04,-145.66,17.10,-162.76,-145.66,20.84,Asia Low,4,-1.00,0,1,0,0,1,9,NT-00055-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_28,MNQ 12-25,2025-09-16 11:49:00,Long,24513.1223519337,2025-09-16 12:04:00,24502.25,SL_Long_05,-152.21,13.30,-165.51,-152.21,176.79,Asia Low,5,-1.00,0,1,0,0,1,7,NT-00057-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_29,MNQ 12-25,2025-09-16 12:23:00,Long,24511.9477389333,2025-09-16 15:02:00,24549.5,TP1_Long_06,225.31,5.70,219.61,-53.37,453.63,Asia Low,6,1.42,0,1,0,0,1,3,NT-00059-2881,APlusRetrace,Standard,Dynamic_ATR
20250916_29.2,MNQ 12-25,2025-09-16 12:23:00,Long,24511.9477389333,2025-09-17 04:36:00,24501,Exit_Long_Market,-65.69,5.70,-71.39,-83.69,453.63,Asia Low,6,-0.41,0,1,0,0,1,3,NT-00060-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_30,MNQ 12-25,2025-09-17 04:41:00,Long,24484.75,2025-09-17 04:43:00,24470.25,SL_Long_01,-145.00,9.50,-154.50,-145.00,35.00,USA Low,1,-1.00,0,1,0,0,1,5,NT-00062-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_31,MNQ 12-25,2025-09-17 10:17:00,Long,24469.5,2025-09-17 10:28:00,24446.75,SL_Long_01,-136.50,5.70,-142.20,-136.50,24.00,Europe Low,1,-1.00,0,1,0,0,0,3,NT-00064-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_32,MNQ 12-25,2025-09-17 10:35:00,Long,24448.47457169,2025-09-17 10:37:00,24434.25,SL_Long_02,-142.25,9.50,-151.75,-142.25,17.75,Europe Low,1,-1.00,0,1,0,0,0,5,NT-00066-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_33,MNQ 12-25,2025-09-17 10:42:00,Long,24439.9905808903,2025-09-17 10:43:00,24430.75,SL_Long_03,-147.85,15.20,-163.05,-147.85,68.15,Europe Low,2,-1.00,0,1,0,0,0,8,NT-00068-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_34,MNQ 12-25,2025-09-17 10:51:00,Long,24423.149981889,2025-09-17 10:51:00,24415.75,SL_Long_04,-148.00,19.00,-167.00,-148.00,52.00,Europe Low,3,-1.00,0,1,0,0,0,10,NT-00070-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_35,MNQ 12-25,2025-09-17 10:57:00,Long,24424.75,2025-09-17 11:05:00,24409.5,SL_Long_01,-152.50,9.50,-162.00,-152.50,30.00,USA Low,2,-1.00,0,1,0,0,2,5,NT-00072-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_36,MNQ 12-25,2025-09-17 11:24:00,Long,24426.4393998365,2025-09-17 11:43:00,24403.25,SL_Long_02,-139.14,5.70,-144.84,-139.14,12.36,USA Low,3,-1.00,0,1,0,0,2,3,NT-00074-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_37,MNQ 12-25,2025-09-17 11:47:00,Long,24413.3713703515,2025-09-17 12:08:00,24399.75,SL_Long_03,-163.46,11.40,-174.86,-163.46,58.54,USA Low,4,-1.00,0,1,0,0,2,6,NT-00076-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_38,MNQ 12-25,2025-09-17 12:19:00,Long,24400.75,2025-09-17 12:39:00,24392,SL_Long_04,-157.50,17.10,-174.60,-157.50,378.00,USA Low,5,-1.00,0,1,0,0,2,9,NT-00078-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_39,MNQ 12-25,2025-09-17 12:46:00,Long,24384.8363262754,2025-09-17 14:01:00,24463.5,TP1_Long_05,629.31,7.60,621.71,-123.71,1104.79,USA Low,6,4.35,0,1,0,0,2,4,NT-00080-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_39.2,MNQ 12-25,2025-09-17 12:46:00,Long,24384.8363262754,2025-09-17 18:49:00,24557.5,TP2_Long_05,1035.98,5.70,1030.28,-858.52,1104.79,USA Low,6,7.16,0,1,0,0,2,3,NT-00081-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_40,MNQ 12-25,2025-09-17 19:16:00,Short,24570.5,2025-09-17 19:18:00,24577.5,SL_Short_01,-154.00,20.90,-174.90,-154.00,16.50,Europe High,1,-1.00,0,1,0,0,0,11,NT-00083-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_41,MNQ 12-25,2025-09-17 19:46:00,Short,24576.7829595651,2025-09-17 19:50:00,24585,SL_Short_02,-147.91,17.10,-165.01,-147.91,68.09,Europe High,9,-1.00,0,1,0,0,0,9,NT-00085-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_42,MNQ 12-25,2025-09-17 19:53:00,Short,24583,2025-09-17 19:56:00,24585.5,SL_Short_03,-150.00,57.00,-207.00,-150.00,270.00,Europe High,10,-1.00,0,1,0,0,0,30,NT-00087-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_43,MNQ 12-25,2025-09-17 20:08:00,Short,24576.6380905187,2025-09-17 21:09:00,24588.25,SL_Short_04,-139.34,11.40,-150.74,-139.34,202.66,Europe High,11,-1.00,0,1,0,0,0,6,NT-00089-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_44,MNQ 12-25,2025-09-17 21:33:00,Short,24580.9144588853,2025-09-17 21:56:00,24594.5,SL_Short_05,-163.03,11.40,-174.43,-163.03,4.97,Europe High,12,-1.00,0,1,0,0,0,6,NT-00091-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_45,MNQ 12-25,2025-09-17 22:03:00,Short,24592.75,2025-09-17 22:15:00,24597.5,SL_Short_06,-152.00,30.40,-182.40,-152.00,184.00,Europe High,13,-1.00,0,1,0,0,0,16,NT-00093-2881,APlusRetrace,Standard,Dynamic_ATR
20250917_46,MNQ 12-25,2025-09-17 23:21:00,Short,24636.8367756741,2025-09-18 00:22:00,24645,SL_Short_01,-146.94,17.10,-164.04,-146.94,195.06,USA High,1,-1.00,0,1,0,0,1,9,NT-00095-2881,APlusRetrace,Standard,Dynamic_ATR
20250918_47,MNQ 12-25,2025-09-18 00:29:00,Short,24641.5,2025-09-18 00:33:00,24646.25,SL_Short_02,-152.00,30.40,-182.40,-152.00,32.00,USA High,9,-1.00,0,1,0,0,2,16,NT-00097-2881,APlusRetrace,Standard,Dynamic_ATR
20250918_48,MNQ 12-25,2025-09-18 00:45:00,Short,24643.91766047,2025-09-18 02:31:00,24586.75,TP1_Short_01,457.34,7.60,449.74,-95.65,803.85,Europe High,1,3.24,0,1,0,0,2,4,NT-00099-2881,APlusRetrace,Standard,Dynamic_ATR
20250918_48.2,MNQ 12-25,2025-09-18 00:45:00,Short,24643.91766047,2025-09-25 09:37:00,24492.5,TP2_Short_01,908.51,5.70,902.81,-2299.99,910.01,Europe High,1,6.44,0,1,0,0,2,3,NT-00100-2881,APlusRetrace,Standard,Dynamic_ATR
20250925_49.1,MNQ 12-25,2025-09-25 09:53:00,Long,24473.2521240038,2025-09-25 10:16:00,24592.25,TP1_Long_01,238.00,1.90,236.10,-173.01,476.99,Asia Low,1,1.16,0,1,0,0,8,1,NT-00102-2881,APlusRetrace,Standard,Dynamic_ATR
