ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
20250310_1,MNQ 06-25,2025-03-10 08:01:00,Long,20146,2025-03-10 08:06:00,20125.25,SL_Long_01,-166.00,7.60,-173.60,-166.00,78.00,Asia Low,1,-1.00,0,1,0,0,1,4,NT-00001-267
20250310_2,MNQ 06-25,2025-03-10 08:24:00,Long,20110.5,2025-03-10 08:31:00,20089.75,SL_Long_02,-166.00,7.60,-173.60,-166.00,24.00,Asia Low,2,-1.00,0,1,0,0,1,4,NT-00003-267
20250310_3,MNQ 06-25,2025-03-10 08:41:00,Long,20078,2025-03-10 09:31:00,20064.5,SL_Long_03,-162.00,11.40,-173.40,-162.00,837.00,Asia Low,3,-1.00,0,1,0,0,1,6,NT-00005-267
20250310_4,MNQ 06-25,2025-03-10 09:40:00,Long,20026,2025-03-10 09:53:00,19991.75,SL_Long_01,-137.00,3.80,-140.80,-137.00,321.00,Europe Low,1,-1.00,0,1,0,0,0,2,NT-00007-267
20250310_5,MNQ 06-25,2025-03-10 10:00:00,Long,19994.4047165629,2025-03-10 10:01:00,19948.5,SL_Long_02,-183.62,3.80,-187.42,-183.62,44.38,Europe Low,2,-1.00,0,1,0,0,0,2,NT-00009-267
20250310_6,MNQ 06-25,2025-03-10 10:27:00,Long,19899.4619576423,2025-03-10 10:31:00,19858.25,SL_Long_03,-164.85,3.80,-168.65,-164.85,53.15,Europe Low,3,-1.00,0,1,0,0,0,2,NT-00011-267
20250310_7,MNQ 06-25,2025-03-10 10:41:00,Long,19854.0547156477,2025-03-10 10:44:00,19825.75,SL_Long_04,-169.83,5.70,-175.53,-169.83,73.17,Europe Low,4,-1.00,0,1,0,0,0,3,NT-00013-267
20250310_8,MNQ 06-25,2025-03-10 11:03:00,Long,19764.25,2025-03-10 13:03:00,19724,SL_Long_05,-161.00,3.80,-164.80,-161.00,571.00,Europe Low,5,-1.00,0,1,0,0,0,2,NT-00015-267
20250310_9,MNQ 06-25,2025-03-10 13:30:00,Long,19713.6315290506,2025-03-10 13:38:00,19659,SL_Long_06,-218.53,3.80,-222.33,-218.53,17.47,Europe Low,6,-1.00,0,1,0,0,0,2,NT-00017-267
20250310_10,MNQ 06-25,2025-03-10 13:42:00,Long,19661.6911795905,2025-03-10 13:48:00,19640.25,SL_Long_07,-128.65,5.70,-134.35,-128.65,153.35,Europe Low,7,-1.00,0,1,0,0,0,3,NT-00019-267
20250310_11,MNQ 06-25,2025-03-10 13:57:00,Long,19653.4528144761,2025-03-10 14:06:00,19626.5,SL_Long_08,-161.72,5.70,-167.42,-161.72,85.78,Europe Low,8,-1.00,0,1,0,0,0,3,NT-00021-267
20250310_12,MNQ 06-25,2025-03-10 14:12:00,Long,19636.2236076335,2025-03-10 14:42:00,19600.75,SL_Long_09,-141.89,3.80,-145.69,-141.89,216.11,Europe Low,9,-1.00,0,1,0,0,0,2,NT-00023-267
20250310_13,MNQ 06-25,2025-03-10 14:46:00,Long,19613.6389330198,2025-03-10 14:54:00,19595.25,SL_Long_10,-147.11,7.60,-154.71,-147.11,144.89,Europe Low,10,-1.00,0,1,0,0,0,4,NT-00025-267
20250310_14,MNQ 06-25,2025-03-10 15:43:00,Long,19640.7779730582,2025-03-10 19:31:00,19475.75,SL_Long_11,-660.11,3.80,-663.91,-660.11,213.89,Europe Low,11,-1.00,0,1,0,0,0,2,NT-00027-267
20250310_15,MNQ 06-25,2025-03-10 19:35:00,Long,19474,2025-03-10 19:36:00,19457.5,SL_Long_01,-165.00,9.50,-174.50,-165.00,57.50,USA Low,1,-1.00,0,1,0,0,0,5,NT-00029-267
20250310_16.1,MNQ 06-25,2025-03-10 21:06:00,Long,19390.9519476957,2025-03-10 22:06:00,19509.5,TP1_Long_03,237.10,1.90,235.20,-163.81,475.19,USA Low,3,1.26,0,1,0,0,0,1,NT-00031-267
20250310_16.2,MNQ 06-25,2025-03-10 21:06:00,Long,19390.9519476957,2025-03-17 14:18:00,20106.25,TP2_Long_03,1430.60,1.90,1428.70,-163.81,1431.10,USA Low,3,7.62,0,1,0,0,0,1,NT-00032-267
20250317_17,MNQ 06-25,2025-03-17 14:23:00,Short,20102.5006205399,2025-03-17 14:25:00,20110.75,SL_Short_01,-148.49,17.10,-165.59,-148.49,31.51,USA High,1,-1.00,0,1,0,0,7,9,NT-00034-267
20250317_18.1,MNQ 06-25,2025-03-17 15:06:00,Short,20135.5,2025-03-17 23:46:00,19941.75,TP1_Short_02,387.50,1.90,385.60,-58.00,776.00,USA High,2,2.98,0,1,0,0,7,1,NT-00036-267
20250317_18.2,MNQ 06-25,2025-03-17 15:06:00,Short,20135.5,2025-03-24 03:16:00,20168,SL_Short_02,-65.00,1.90,-66.90,-65.00,1066.00,USA High,2,-0.50,0,1,0,0,7,1,NT-00037-267
20250324_19,MNQ 06-25,2025-03-24 03:25:00,Short,20168.1192902319,2025-03-24 03:26:00,20173.75,SL_Short_01,-146.40,24.70,-171.10,-146.40,94.10,USA High,1,-1.00,0,1,0,0,7,13,NT-00039-267
20250324_20,MNQ 06-25,2025-03-24 03:37:00,Short,20167.6894559461,2025-03-24 04:04:00,20174,SL_Short_02,-151.45,22.80,-174.25,-151.45,244.55,USA High,3,-1.00,0,1,0,0,7,12,NT-00041-267
20250324_21,MNQ 06-25,2025-03-24 04:13:00,Short,20212.75,2025-03-24 04:13:00,20216.25,SL_Short_03,-140.00,38.00,-178.00,-140.00,10.00,USA High,4,-1.00,0,1,0,0,7,20,NT-00043-267
20250324_22,MNQ 06-25,2025-03-24 04:23:00,Short,20206.8143425574,2025-03-24 06:36:00,20228.25,SL_Short_04,-128.61,5.70,-134.31,-128.61,163.89,USA High,5,-1.00,0,1,0,0,7,3,NT-00045-267
20250324_23,MNQ 06-25,2025-03-24 06:41:00,Short,20227.25,2025-03-24 07:12:00,20231.75,SL_Short_05,-144.00,30.40,-174.40,-144.00,544.00,USA High,6,-1.00,0,1,0,0,7,16,NT-00047-267
20250324_24,MNQ 06-25,2025-03-24 07:21:00,Short,20246.7456395349,2025-03-24 07:21:00,20249.75,SL_Short_06,-150.22,47.50,-197.72,-150.22,0.00,USA High,7,-1.00,0,1,0,0,7,25,NT-00049-267
20250324_25,MNQ 06-25,2025-03-24 07:29:00,Short,20245.1475911632,2025-03-24 07:47:00,20252.75,SL_Short_07,-152.05,19.00,-171.05,-152.05,352.95,USA High,8,-1.00,0,1,0,0,7,10,NT-00051-267
20250324_26,MNQ 06-25,2025-03-24 07:58:00,Short,20254.25,2025-03-24 07:59:00,20260.25,SL_Short_08,-144.00,22.80,-166.80,-144.00,18.00,USA High,9,-1.00,0,1,0,0,7,12,NT-00053-267
20250324_27,MNQ 06-25,2025-03-24 08:07:00,Short,20252.5,2025-03-24 08:31:00,20262.75,SL_Short_09,-143.50,13.30,-156.80,-143.50,206.50,USA High,10,-1.00,0,1,0,0,7,7,NT-00055-267
20250324_28,MNQ 06-25,2025-03-24 08:36:00,Short,20268,2025-03-24 08:45:00,20271.75,SL_Short_10,-142.50,36.10,-178.60,-142.50,304.00,USA High,11,-1.00,0,1,0,0,7,19,NT-00057-267
20250324_29,MNQ 06-25,2025-03-24 08:49:00,Short,20271.2160201362,2025-03-24 09:01:00,20277,SL_Short_11,-150.38,24.70,-175.08,-150.38,252.62,USA High,12,-1.00,0,1,0,0,7,13,NT-00059-267
20250324_30,MNQ 06-25,2025-03-24 09:14:00,Short,20279.0640233133,2025-03-24 09:39:00,20287.25,SL_Short_12,-147.35,17.10,-164.45,-147.35,905.65,USA High,13,-1.00,0,1,0,0,7,9,NT-00061-267
20250324_31,MNQ 06-25,2025-03-24 09:45:00,Short,20272.1657982909,2025-03-24 09:46:00,20293.25,SL_Short_01,-168.67,7.60,-176.27,-168.67,271.33,Europe High,1,-1.00,0,1,0,0,0,4,NT-00063-267
20250324_32,MNQ 06-25,2025-03-24 10:13:00,Short,20308.0865831818,2025-03-24 10:22:00,20338.75,SL_Short_02,-122.65,3.80,-126.45,-122.65,1.35,Europe High,1,-1.00,0,1,0,0,0,2,NT-00065-267
20250324_33,MNQ 06-25,2025-03-24 10:36:00,Short,20331.75,2025-03-24 10:50:00,20352.5,SL_Short_03,-166.00,7.60,-173.60,-166.00,142.00,Europe High,2,-1.00,0,1,0,0,0,4,NT-00067-267
20250324_34,MNQ 06-25,2025-03-24 11:01:00,Short,20350.9962082576,2025-03-24 11:07:00,20359.75,SL_Short_04,-157.57,17.10,-174.67,-157.57,395.93,Europe High,3,-1.00,0,1,0,0,0,9,NT-00069-267
20250324_35,MNQ 06-25,2025-03-24 11:36:00,Short,20357.5382630111,2025-03-24 12:07:00,20371.25,SL_Short_01,-137.12,9.50,-146.62,-137.12,285.38,Asia High,1,-1.00,0,1,0,0,15,5,NT-00071-267
20250324_36,MNQ 06-25,2025-03-24 12:16:00,Short,20371.7531122598,2025-03-24 15:06:00,20380.75,SL_Short_02,-143.95,15.20,-159.15,-143.95,1016.05,Asia High,2,-1.00,0,1,0,0,15,8,NT-00073-267
