ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
20250701_2,MNQ 09-25,2025-07-01 04:03:00,Long,22836.0309649897,2025-07-01 04:03:00,22822.5,SL_Long_01,-162.37,11.40,-173.77,-162.37,14.63,Asia Low,1,-1.00,0,1,0,0,1,6,NT-00004-1837,APlusRetrace,Standard,Dynamic_ATR
20250701_3,MNQ 09-25,2025-07-01 04:08:00,Long,22824,2025-07-01 04:38:00,22857.75,TP1_Long_02,472.50,13.30,459.20,-119.00,952.00,Asia Low,1,3.21,0,1,0,0,1,7,NT-00006-1837,APlusRetrace,Standard,Dynamic_ATR
20250701_3.2,MNQ 09-25,2025-07-01 04:08:00,Long,22824,2025-07-03 08:31:00,22915,TP2_Long_02,1274.00,13.30,1260.70,-3349.50,1277.50,Asia Low,1,8.67,0,1,0,0,1,7,NT-00007-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_4,MNQ 09-25,2025-07-03 09:45:00,Short,22961.3915006108,2025-07-03 09:52:00,22986.25,SL_Short_01,-149.15,5.70,-154.85,-149.15,80.35,Europe High,1,-1.00,0,1,0,0,0,3,NT-00009-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_5,MNQ 09-25,2025-07-03 10:19:00,Short,23049.931795149,2025-07-03 10:22:00,23063.25,SL_Short_02,-159.82,11.40,-171.22,-159.82,32.18,Europe High,2,-1.00,0,1,0,0,0,6,NT-00011-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_6,MNQ 09-25,2025-07-03 10:37:00,Short,23055.5825706595,2025-07-03 11:26:00,23070.75,SL_Short_03,-151.67,9.50,-161.17,-151.67,208.33,Europe High,3,-1.00,0,1,0,0,0,5,NT-00013-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_7,MNQ 09-25,2025-07-03 11:30:00,Short,23066.25,2025-07-03 11:37:00,23079.75,SL_Short_04,-162.00,11.40,-173.40,-162.00,30.00,Europe High,4,-1.00,0,1,0,0,0,6,NT-00015-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_8,MNQ 09-25,2025-07-03 11:49:00,Short,23095.25,2025-07-04 03:18:00,22968.25,TP1_Short_05,1524.00,11.40,1512.60,-42.00,3054.00,Europe High,5,10.16,0,1,0,0,0,6,NT-00017-1837,APlusRetrace,Standard,Dynamic_ATR
20250703_8.2,MNQ 09-25,2025-07-03 11:49:00,Short,23095.25,2025-07-04 13:00:00,22904.5,Exit on session close,2289.00,11.40,2277.60,-42.00,3054.00,Europe High,5,15.26,0,1,0,0,0,6,NT-00018-1837,APlusRetrace,Standard,Dynamic_ATR
20250707_1,MNQ 09-25,2025-07-07 04:30:00,Long,22921.6924398625,2025-07-07 05:57:00,22960.5,TP1_Long_01,232.85,5.70,227.15,-129.42,390.58,Asia Low,1,1.70,0,1,0,0,1,3,NT-00001-1847,APlusRetrace,Standard,Dynamic_ATR
20250707_1.2,MNQ 09-25,2025-07-07 04:30:00,Long,22921.6924398625,2025-07-07 09:35:00,22922,Exit_Long_Market,1.23,3.80,-2.57,-129.42,390.58,Asia Low,1,0.01,0,1,0,0,1,2,NT-00002-1847,APlusRetrace,Standard,Dynamic_ATR
20250708_2,MNQ 09-25,2025-07-08 04:33:00,Short,22952.883223261,2025-07-08 06:05:00,22909.5,TP1_Short_01,173.53,3.80,169.73,-8.93,349.07,Asia High,1,1.12,0,1,0,0,1,2,NT-00004-1847,APlusRetrace,Standard,Dynamic_ATR
20250708_2.2,MNQ 09-25,2025-07-08 04:33:00,Short,22952.883223261,2025-07-11 17:00:00,22937.25,Exit on session close,62.53,3.80,58.73,-633.47,488.53,Asia High,1,0.40,0,1,0,0,1,2,NT-00005-1847,APlusRetrace,Standard,Dynamic_ATR
20250714_1,MNQ 09-25,2025-07-14 05:21:00,Short,22887.9827834606,2025-07-14 05:42:00,22898.75,SL_Short_01,-150.74,13.30,-164.04,-150.74,27.76,Asia High,1,-1.00,0,1,0,0,1,7,NT-00001-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_2,MNQ 09-25,2025-07-14 05:58:00,Short,22898.5,2025-07-14 08:23:00,22903.75,SL_Short_02,-147.00,26.60,-173.60,-147.00,1008.00,Asia High,2,-1.00,0,1,0,0,1,14,NT-00003-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_3,MNQ 09-25,2025-07-14 08:40:00,Short,22902.75,2025-07-14 09:23:00,22909.5,SL_Short_03,-148.50,20.90,-169.40,-148.50,302.50,Asia High,3,-1.00,0,1,0,0,1,11,NT-00005-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_4.1,MNQ 09-25,2025-07-14 09:37:00,Short,22941.25,2025-07-14 09:43:00,22877.75,TP1_Short_01,127.00,1.90,125.10,-79.00,255.00,Europe High,1,0.84,0,1,0,0,0,1,NT-00007-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_4.2,MNQ 09-25,2025-07-14 09:37:00,Short,22941.25,2025-07-14 10:22:00,22967,Exit_Short_Market,-51.50,1.90,-53.40,-79.00,255.00,Europe High,1,-0.34,0,1,0,0,0,1,NT-00008-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_5,MNQ 09-25,2025-07-14 22:01:00,Short,23156.9372558092,2025-07-14 22:18:00,23103.25,TP1_Short_01,214.75,3.80,210.95,-56.50,431.50,USA High,1,1.57,0,1,0,0,0,2,NT-00010-1857,APlusRetrace,Standard,Dynamic_ATR
20250714_5.2,MNQ 09-25,2025-07-14 22:01:00,Short,23156.9372558092,2025-07-16 11:38:00,22842.5,TP2_Short_01,1257.75,3.80,1253.95,-263.25,1258.75,USA High,1,9.21,0,1,0,0,0,2,NT-00011-1857,APlusRetrace,Standard,Dynamic_ATR
20250717_6,MNQ 09-25,2025-07-17 02:16:00,Short,23119.5,2025-07-17 02:24:00,23127.25,SL_Short_01,-155.00,19.00,-174.00,-155.00,50.00,USA High,1,-1.00,0,1,0,0,1,10,NT-00013-1857,APlusRetrace,Standard,Dynamic_ATR
20250717_7,MNQ 09-25,2025-07-17 02:51:00,Short,23147.25,2025-07-17 07:01:00,23087.5,TP1_Short_02,956.00,15.20,940.80,-32.00,1920.00,USA High,2,6.29,0,1,0,0,1,8,NT-00015-1857,APlusRetrace,Standard,Dynamic_ATR
20250717_7.2,MNQ 09-25,2025-07-17 02:51:00,Short,23147.25,2025-07-18 17:00:00,23228.75,Exit on session close,-1304.00,15.20,-1319.20,-2772.00,1920.00,USA High,2,-8.58,0,1,0,0,1,8,NT-00016-1857,APlusRetrace,Standard,Dynamic_ATR
20250721_1,MNQ 09-25,2025-07-21 04:26:00,Short,23294.2940917108,2025-07-21 08:43:00,23266,TP1_Short_01,169.76,5.70,164.06,-109.56,285.44,Asia High,1,1.14,0,1,0,0,1,3,NT-00001-1870,APlusRetrace,Standard,Dynamic_ATR
20250721_1.2,MNQ 09-25,2025-07-21 04:26:00,Short,23294.2940917108,2025-07-21 09:37:00,23308.75,Exit_Short_Market,-57.82,3.80,-61.62,-109.56,285.44,Asia High,1,-0.39,0,1,0,0,1,2,NT-00002-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_2,MNQ 09-25,2025-07-22 04:01:00,Long,23294,2025-07-22 04:01:00,23283.75,SL_Long_01,-143.50,13.30,-156.80,-143.50,3.50,Asia Low,1,-1.00,0,1,0,0,1,7,NT-00004-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_3,MNQ 09-25,2025-07-22 04:23:00,Long,23297.8918561263,2025-07-22 04:48:00,23276.75,SL_Long_02,-169.13,7.60,-176.73,-169.13,2.87,Asia Low,1,-1.00,0,1,0,0,1,4,NT-00006-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_4,MNQ 09-25,2025-07-22 04:54:00,Long,23284.25,2025-07-22 04:58:00,23272.75,SL_Long_03,-161.00,13.30,-174.30,-161.00,14.00,Asia Low,2,-1.00,0,1,0,0,1,7,NT-00008-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_5,MNQ 09-25,2025-07-22 05:11:00,Long,23277.75,2025-07-22 05:42:00,23269,SL_Long_04,-157.50,17.10,-174.60,-157.50,166.50,Asia Low,3,-1.00,0,1,0,0,1,9,NT-00010-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_6,MNQ 09-25,2025-07-22 06:23:00,Long,23286.914381696,2025-07-22 07:05:00,23310.25,TP1_Long_05,93.34,3.80,89.54,-87.32,188.68,Asia Low,4,0.59,0,1,0,0,1,2,NT-00012-1870,APlusRetrace,Standard,Dynamic_ATR
20250722_6.2,MNQ 09-25,2025-07-22 06:23:00,Long,23286.914381696,2025-07-23 16:03:00,23367.75,TP2_Long_05,323.34,3.80,319.54,-727.66,324.34,Asia Low,4,2.03,0,1,0,0,1,2,NT-00013-1870,APlusRetrace,Standard,Dynamic_ATR
20250723_7,MNQ 09-25,2025-07-23 16:35:00,Short,23382.2535677218,2025-07-23 16:43:00,23405.25,SL_Short_01,-137.98,5.70,-143.68,-137.98,7.52,Asia High,1,-1.00,0,1,0,0,2,3,NT-00015-1870,APlusRetrace,Standard,Dynamic_ATR
20250724_8,MNQ 09-25,2025-07-24 03:20:00,Long,23358.5,2025-07-24 04:04:00,23352.25,SL_Long_01,-150.00,22.80,-172.80,-150.00,300.00,Asia Low,1,-1.00,0,1,0,0,1,12,NT-00017-1870,APlusRetrace,Standard,Dynamic_ATR
20250724_9,MNQ 09-25,2025-07-24 08:54:00,Long,23345.2388025594,2025-07-24 09:26:00,23376,TP1_Long_03,123.04,3.80,119.24,-33.91,248.09,Asia Low,6,0.82,0,1,0,0,1,2,NT-00019-1870,APlusRetrace,Standard,Dynamic_ATR
20250724_9.2,MNQ 09-25,2025-07-24 08:54:00,Long,23345.2388025594,2025-07-24 14:12:00,23422.5,TP2_Long_03,309.04,3.80,305.24,-186.96,310.04,Asia Low,6,2.06,0,1,0,0,1,2,NT-00020-1870,APlusRetrace,Standard,Dynamic_ATR
20250724_10,MNQ 09-25,2025-07-24 14:26:00,Short,23414,2025-07-24 16:01:00,23370.25,TP1_Short_01,350.00,7.60,342.40,-126.00,616.00,Asia High,1,2.22,0,1,0,0,1,4,NT-00022-1870,APlusRetrace,Standard,Dynamic_ATR
20250724_10.2,MNQ 09-25,2025-07-24 14:26:00,Short,23414,2025-07-25 17:00:00,23447.25,Exit on session close,-199.50,5.70,-205.20,-378.00,616.00,Asia High,1,-1.27,0,1,0,0,1,3,NT-00023-1870,APlusRetrace,Standard,Dynamic_ATR
20250728_1,MNQ 09-25,2025-07-28 07:01:00,Long,23489.75,2025-07-28 09:08:00,23482.75,SL_Long_01,-154.00,20.90,-174.90,-154.00,687.50,Asia Low,1,-1.00,0,1,0,0,1,11,NT-00001-1880,APlusRetrace,Standard,Dynamic_ATR
20250728_2,MNQ 09-25,2025-07-28 09:20:00,Long,23476.25,2025-07-28 09:26:00,23469,SL_Long_02,-145.00,19.00,-164.00,-145.00,110.00,Asia Low,2,-1.00,0,1,0,0,1,10,NT-00003-1880,APlusRetrace,Standard,Dynamic_ATR
20250728_3,MNQ 09-25,2025-07-28 18:34:00,Short,23526.75,2025-07-28 18:54:00,23529,SL_Short_01,-157.50,66.50,-224.00,-157.50,472.50,USA High,1,-1.00,0,1,0,0,0,35,NT-00005-1880,APlusRetrace,Standard,Dynamic_ATR
20250729_4,MNQ 09-25,2025-07-29 03:52:00,Short,23593.5,2025-07-29 05:56:00,23599,SL_Short_01,-154.00,26.60,-180.60,-154.00,497.00,Asia High,1,-1.00,0,1,0,0,2,14,NT-00007-1880,APlusRetrace,Standard,Dynamic_ATR
20250729_5,MNQ 09-25,2025-07-29 06:35:00,Short,23599.2865928659,2025-07-29 08:07:00,23609.5,SL_Short_02,-142.99,13.30,-156.29,-142.99,291.01,Asia High,2,-1.00,0,1,0,0,2,7,NT-00009-1880,APlusRetrace,Standard,Dynamic_ATR
20250729_6,MNQ 09-25,2025-07-29 11:36:00,Long,23483.25,2025-07-29 11:42:00,23453.25,SL_Long_01,-180.00,5.70,-185.70,-180.00,7.50,Asia Low,1,-1.00,0,1,0,0,1,3,NT-00011-1880,APlusRetrace,Standard,Dynamic_ATR
20250729_7,MNQ 09-25,2025-07-29 15:56:00,Long,23446.4631664887,2025-07-30 07:29:00,23515,TP1_Long_01,274.15,3.80,270.35,-71.78,412.72,USA Low,1,1.85,0,1,0,0,1,2,NT-00013-1880,APlusRetrace,Standard,Dynamic_ATR
20250729_7.2,MNQ 09-25,2025-07-29 15:56:00,Long,23446.4631664887,2025-07-30 15:00:00,23442,Exit_Long_Market,-8.93,1.90,-10.83,-71.78,412.72,USA Low,1,-0.06,0,1,0,0,1,1,NT-00014-1880,APlusRetrace,Standard,Dynamic_ATR
20250730_8.1,MNQ 09-25,2025-07-30 15:05:00,Long,23394.75,2025-07-30 15:59:00,23483.5,TP1_Long_01,177.50,1.90,175.60,-147.00,356.00,USA Low,1,1.11,0,1,0,0,1,1,NT-00016-1880,APlusRetrace,Standard,Dynamic_ATR
20250730_8.2,MNQ 09-25,2025-07-30 15:05:00,Long,23394.75,2025-07-30 16:08:00,23652.25,TP2_Long_01,515.00,1.90,513.10,-147.00,515.50,USA Low,1,3.22,0,1,0,0,1,1,NT-00017-1880,APlusRetrace,Standard,Dynamic_ATR
20250730_9,MNQ 09-25,2025-07-30 16:17:00,Short,23677.861372226,2025-07-30 18:01:00,23698,SL_Short_01,-281.94,13.30,-295.24,-281.94,540.56,USA High,1,-1.94,0,1,0,0,1,7,NT-00019-1880,APlusRetrace,Standard,Dynamic_ATR
20250730_10,MNQ 09-25,2025-07-30 19:20:00,Short,23736,2025-07-30 20:08:00,23713.25,TP1_Short_02,364.00,15.20,348.80,-22.50,690.00,USA High,3,2.43,0,1,0,0,0,8,NT-00021-1880,APlusRetrace,Standard,Dynamic_ATR
20250730_10.2,MNQ 09-25,2025-07-30 19:20:00,Short,23736,2025-07-31 14:11:00,23355,TP2_Short_02,5334.00,13.30,5320.70,-1568.00,5337.50,USA High,3,35.56,0,1,0,0,0,7,NT-00022-1880,APlusRetrace,Standard,Dynamic_ATR
20250731_11,MNQ 09-25,2025-07-31 14:20:00,Long,23322.8749359595,2025-07-31 16:18:00,23305.5,SL_Long_01,-139.00,7.60,-146.60,-139.00,1139.00,USA Low,1,-1.00,0,1,0,0,1,4,NT-00024-1880,APlusRetrace,Standard,Dynamic_ATR
20250731_12,MNQ 09-25,2025-07-31 16:25:00,Long,23310.7800904376,2025-07-31 18:37:00,23286.25,SL_Long_02,-147.18,5.70,-152.88,-147.18,445.32,USA Low,2,-1.00,0,1,0,0,1,3,NT-00026-1880,APlusRetrace,Standard,Dynamic_ATR
20250731_13,MNQ 09-25,2025-07-31 20:32:00,Long,23244.0755642128,2025-07-31 20:44:00,23283.5,TP1_Long_02,236.55,5.70,230.85,0.00,476.09,USA Low,3,1.54,0,1,0,0,0,3,NT-00028-1880,APlusRetrace,Standard,Dynamic_ATR
20250731_13.2,MNQ 09-25,2025-07-31 20:32:00,Long,23244.0755642128,2025-08-01 17:00:00,22869,Exit on session close,-2250.45,5.70,-2256.15,-2734.95,593.55,USA Low,3,-14.62,0,1,0,0,0,3,NT-00029-1880,APlusRetrace,Standard,Dynamic_ATR
20250804_1,MNQ 09-25,2025-08-04 03:21:00,Short,23009.5,2025-08-04 03:29:00,23018.25,SL_Short_01,-157.50,17.10,-174.60,-157.50,225.00,Asia High,1,-1.00,0,1,0,0,1,9,NT-00001-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_2,MNQ 09-25,2025-08-04 03:47:00,Short,23035.75,2025-08-04 04:16:00,23045.75,SL_Short_02,-140.00,13.30,-153.30,-140.00,427.00,Asia High,2,-1.00,0,1,0,0,1,7,NT-00003-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_3,MNQ 09-25,2025-08-04 04:36:00,Short,23042.0804369414,2025-08-04 04:51:00,23053,SL_Short_03,-152.87,13.30,-166.17,-152.87,99.13,Asia High,3,-1.00,0,1,0,0,1,7,NT-00005-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_4,MNQ 09-25,2025-08-04 05:11:00,Short,23061.5,2025-08-04 05:15:00,23068.75,SL_Short_04,-159.50,20.90,-180.40,-159.50,5.50,Asia High,4,-1.00,0,1,0,0,1,11,NT-00007-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_5,MNQ 09-25,2025-08-04 05:36:00,Short,23066.5,2025-08-04 05:40:00,23073,SL_Short_05,-156.00,22.80,-178.80,-156.00,60.00,Asia High,5,-1.00,0,1,0,0,1,12,NT-00009-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_6,MNQ 09-25,2025-08-04 06:06:00,Short,23061.9257680779,2025-08-04 06:45:00,23078,SL_Short_06,-160.74,9.50,-170.24,-160.74,49.26,Asia High,6,-1.00,0,1,0,0,1,5,NT-00011-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_7,MNQ 09-25,2025-08-04 06:51:00,Short,23067.75,2025-08-04 08:31:00,23079.25,SL_Short_07,-161.00,13.30,-174.30,-161.00,507.50,Asia High,7,-1.00,0,1,0,0,1,7,NT-00013-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_8,MNQ 09-25,2025-08-04 08:37:00,Short,23078,2025-08-04 08:56:00,23084.25,SL_Short_08,-150.00,22.80,-172.80,-150.00,426.00,Asia High,8,-1.00,0,1,0,0,1,12,NT-00015-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_9,MNQ 09-25,2025-08-04 09:54:00,Short,23213.5,2025-08-04 09:55:00,23227.25,SL_Short_01,-137.50,9.50,-147.00,-137.50,85.00,Europe High,1,-1.00,0,1,0,0,0,5,NT-00017-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_10,MNQ 09-25,2025-08-04 10:06:00,Short,23250.25,2025-08-04 12:01:00,23264,SL_Short_02,-137.50,9.50,-147.00,-137.50,627.50,Europe High,2,-1.00,0,1,0,0,0,5,NT-00019-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_11,MNQ 09-25,2025-08-04 12:28:00,Short,23270.25,2025-08-04 12:28:00,23274.25,SL_Short_03,-152.00,36.10,-188.10,-152.00,28.50,Europe High,3,-1.00,0,1,0,0,0,19,NT-00021-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_12,MNQ 09-25,2025-08-04 12:34:00,Short,23271,2025-08-04 12:54:00,23277,SL_Short_04,-156.00,24.70,-180.70,-156.00,468.00,Europe High,4,-1.00,0,1,0,0,0,13,NT-00023-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_13,MNQ 09-25,2025-08-04 13:01:00,Short,23272.4813105156,2025-08-04 13:11:00,23280,SL_Short_05,-150.37,19.00,-169.37,-150.37,119.63,Europe High,5,-1.00,0,1,0,0,0,10,NT-00025-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_14,MNQ 09-25,2025-08-04 13:25:00,Short,23278.75,2025-08-04 13:32:00,23285.25,SL_Short_06,-143.00,20.90,-163.90,-143.00,66.00,Europe High,6,-1.00,0,1,0,0,0,11,NT-00027-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_15,MNQ 09-25,2025-08-04 13:51:00,Short,23264.6458154757,2025-08-04 15:17:00,23286.75,SL_Short_07,-132.63,5.70,-138.33,-132.63,65.37,Europe High,7,-1.00,0,1,0,0,0,3,NT-00029-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_16,MNQ 09-25,2025-08-04 15:43:00,Short,23274.9028695084,2025-08-04 15:58:00,23299.25,SL_Short_08,-146.08,5.70,-151.78,-146.08,74.42,Europe High,8,-1.00,0,1,0,0,0,3,NT-00031-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_17,MNQ 09-25,2025-08-04 16:06:00,Short,23294.5,2025-08-04 16:06:00,23309.5,SL_Short_09,-150.00,9.50,-159.50,-150.00,0.00,Europe High,9,-1.00,0,1,0,0,0,5,NT-00033-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_18,MNQ 09-25,2025-08-04 16:25:00,Short,23333.5,2025-08-04 16:35:00,23340,SL_Short_10,-143.00,20.90,-163.90,-143.00,38.50,Europe High,10,-1.00,0,1,0,0,0,11,NT-00035-1890,APlusRetrace,Standard,Dynamic_ATR
20250804_19,MNQ 09-25,2025-08-04 16:55:00,Short,23346,2025-08-04 17:00:00,23353.5,SL_Short_11,-150.00,19.00,-169.00,-150.00,30.00,Europe High,11,-1.00,0,1,0,0,0,10,NT-00037-1890,APlusRetrace,Standard,Dynamic_ATR
20250805_20,MNQ 09-25,2025-08-05 04:18:00,Long,23318.25,2025-08-05 05:37:00,23345.75,TP1_Long_01,330.00,11.40,318.60,-6.00,666.00,Asia Low,1,2.20,0,1,0,0,1,6,NT-00039-1890,APlusRetrace,Standard,Dynamic_ATR
20250805_20.2,MNQ 09-25,2025-08-05 04:18:00,Long,23318.25,2025-08-05 08:15:00,23397.25,TP2_Long_01,948.00,11.40,936.60,-6.00,951.00,Asia Low,1,6.32,0,1,0,0,1,6,NT-00040-1890,APlusRetrace,Standard,Dynamic_ATR
20250805_21,MNQ 09-25,2025-08-05 16:39:00,Long,23092.3269543974,2025-08-05 17:00:00,23084.5,SL_Long_01,-156.54,19.00,-175.54,-156.54,308.46,USA Low,1,-1.00,0,1,0,0,1,10,NT-00042-1890,APlusRetrace,Standard,Dynamic_ATR
20250805_22,MNQ 09-25,2025-08-05 18:14:00,Long,23063.25,2025-08-05 18:15:00,23055.25,SL_Long_01,-144.00,17.10,-161.10,-144.00,18.00,USA Low,1,-1.00,0,1,0,0,0,9,NT-00044-1890,APlusRetrace,Standard,Dynamic_ATR
20250805_23,MNQ 09-25,2025-08-05 18:18:00,Long,23059.25,2025-08-05 18:19:00,23052.25,SL_Long_02,-154.00,20.90,-174.90,-154.00,93.50,USA Low,2,-1.00,0,1,0,0,0,11,NT-00046-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_24,MNQ 09-25,2025-08-06 03:31:00,Short,23209.4307288247,2025-08-06 03:56:00,23221.5,SL_Short_01,-144.83,11.40,-156.23,-144.83,74.17,Asia High,1,-1.00,0,1,0,0,1,6,NT-00048-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_25,MNQ 09-25,2025-08-06 04:05:00,Short,23216.25,2025-08-06 04:07:00,23224.75,SL_Short_02,-153.00,17.10,-170.10,-153.00,40.50,Asia High,10,-1.00,0,1,0,0,1,9,NT-00050-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_26,MNQ 09-25,2025-08-06 14:45:00,Short,23425.8080100887,2025-08-06 15:21:00,23436.25,SL_Short_01,-146.19,13.30,-159.49,-146.19,221.31,Europe High,1,-1.00,0,1,0,0,1,7,NT-00052-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_27,MNQ 09-25,2025-08-06 15:32:00,Short,23433.1670009628,2025-08-06 15:33:00,23440,SL_Short_02,-150.33,20.90,-171.23,-150.33,42.17,Europe High,12,-1.00,0,1,0,0,1,11,NT-00054-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_28,MNQ 09-25,2025-08-06 15:39:00,Short,23436.5,2025-08-06 18:27:00,23445,SL_Short_03,-153.00,17.10,-170.10,-153.00,922.50,Europe High,13,-1.00,0,1,0,0,1,9,NT-00056-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_29,MNQ 09-25,2025-08-06 18:38:00,Short,23471.1411047562,2025-08-06 20:26:00,23480.25,SL_Short_01,-145.74,15.20,-160.94,-145.74,450.26,USA High,1,-1.00,0,1,0,0,0,8,NT-00058-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_30,MNQ 09-25,2025-08-06 20:46:00,Short,23493,2025-08-06 20:52:00,23499.75,SL_Short_02,-148.50,20.90,-169.40,-148.50,99.00,USA High,2,-1.00,0,1,0,0,0,11,NT-00060-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_31,MNQ 09-25,2025-08-06 21:06:00,Short,23492.1896425073,2025-08-06 21:41:00,23502.75,SL_Short_03,-147.85,13.30,-161.15,-147.85,188.15,USA High,3,-1.00,0,1,0,0,0,7,NT-00062-1890,APlusRetrace,Standard,Dynamic_ATR
20250806_32,MNQ 09-25,2025-08-06 21:48:00,Short,23504,2025-08-07 00:46:00,23464.5,TP1_Short_04,395.00,9.50,385.50,-100.00,795.00,USA High,4,2.72,0,1,0,0,0,5,NT-00064-1890,APlusRetrace,Standard,Dynamic_ATR
