2025-12-22 09:08:36,MGC 02-26,Short,4451.8,4454.8,-30,1
2025-12-22 09:56:23,M2K 03-26,Short,2561.3,2562,-3.49999999999909,1
2025-12-22 11:45:03,MGC 02-26,Short,4463,4465.3,-23.0000000000018,1
