ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
241,ZW 03-26,2025-03-27 03:54:00,Long,598.5,2025-03-27 03:57:00,598,SL_Long_01,-50.00,11.40,-61.40,-25.00,0.00,Asia Low,1,-1.00
242,ZW 03-26,2025-03-27 10:57:00,Long,596.5,2025-03-27 10:57:00,596.25,SL_Long_02,-25.00,11.40,-36.40,0.00,0.00,Asia Low,2,-1.00
243,ZW 03-26,2025-03-27 11:00:00,Long,595,2025-03-27 11:10:00,594.5,SL_Long_03,-50.00,11.40,-61.40,-25.00,75.00,USA Low,3,-1.00
244.1,ZW 03-26,2025-03-27 11:36:00,Long,594.754367357125,2025-03-27 11:49:00,598,TP1_Long_04,162.28,5.70,156.58,0.00,249.56,USA Low,4,0.72
244.2,ZW 03-26,2025-03-27 11:36:00,Long,594.754367357125,2025-03-27 22:48:00,594.75,SL_Long_04,-0.22,5.70,-5.92,0.00,249.56,USA Low,4,0.00
245,ZW 03-26,2025-03-28 04:00:00,Long,590.75,2025-03-28 04:00:00,590.25,SL_Long_05,-50.00,11.40,-61.40,0.00,0.00,USA Low,5,-1.00
246,ZW 03-26,2025-03-28 04:25:00,Long,590.25,2025-03-28 04:26:00,589.75,SL_Long_06,-50.00,11.40,-61.40,-25.00,0.00,USA Low,6,-1.00
247,ZW 03-26,2025-03-28 04:54:00,Long,589.521825396825,2025-03-28 08:33:00,588.5,SL_Long_07,-102.18,11.40,-113.58,-52.18,222.82,USA Low,7,-1.00
248,ZW 03-26,2025-03-28 09:31:00,Long,588.75,2025-03-28 09:31:00,588,SL_Long_08,-75.00,11.40,-86.40,0.00,0.00,USA Low,8,-1.00
249,ZW 03-26,2025-03-28 09:42:00,Long,586.946894262684,2025-03-28 09:48:00,585.5,SL_Long_09,-144.69,11.40,-156.09,-69.69,5.31,USA Low,9,-1.00
250,ZW 03-26,2025-03-28 10:05:00,Long,586.5,2025-03-28 10:11:00,584.25,SL_Long_10,-225.00,11.40,-236.40,-175.00,0.00,USA Low,10,-1.00
251.1,ZW 03-26,2025-03-28 10:32:00,Long,585.105934553522,2025-03-28 10:45:00,588.25,TP1_Long_11,157.20,5.70,151.50,-60.59,289.41,USA Low,11,0.98
251.2,ZW 03-26,2025-03-28 10:32:00,Long,585.105934553522,2025-03-31 12:21:00,602,TP2_Long_11,844.70,5.70,839.00,-60.59,844.70,USA Low,11,5.26
252,ZW 03-26,2025-03-31 12:43:00,Short,603,2025-03-31 13:20:00,605.5,SL_Short_01,-250.00,11.40,-261.40,-225.00,50.00,Europe High,1,-1.00
253,ZW 03-26,2025-04-01 06:22:00,Short,605.75,2025-04-01 06:34:00,606.25,SL_Short_02,-50.00,11.40,-61.40,-25.00,75.00,Europe High,2,-1.00
254,ZW 03-26,2025-04-01 06:38:00,Short,607,2025-04-01 06:38:00,607.25,SL_Short_03,-50.00,22.80,-72.80,0.00,0.00,Europe High,3,-1.00
255.1,ZW 03-26,2025-04-01 07:06:00,Short,608,2025-04-01 08:40:00,604.25,TP1_Short_04,187.50,5.70,181.80,-25.00,350.00,Europe High,4,2.50
255.2,ZW 03-26,2025-04-01 07:06:00,Short,608,2025-04-01 10:11:00,608,SL_Short_04,0.00,5.70,-5.70,-25.00,350.00,Europe High,4,0.00
256.1,ZW 03-26,2025-04-01 10:37:00,Short,608,2025-04-01 11:10:00,605.75,TP1_Short_05,112.50,5.70,106.80,-50.00,200.00,Europe High,5,0.64
256.2,ZW 03-26,2025-04-01 10:37:00,Short,608,2025-04-01 11:32:00,608,SL_Short_05,0.00,5.70,-5.70,-50.00,200.00,Europe High,5,0.00
257.1,ZW 03-26,2025-04-01 12:01:00,Short,609.25,2025-04-01 12:48:00,606.5,TP1_Short_06,137.50,5.70,131.80,-25.00,250.00,Europe High,6,1.10
257.2,ZW 03-26,2025-04-01 12:01:00,Short,609.25,2025-04-02 12:22:00,609.25,SL_Short_06,0.00,5.70,-5.70,-25.00,525.00,Europe High,6,0.00
258,ZW 03-26,2025-04-06 21:56:00,Short,597.843891402715,2025-04-06 22:22:00,599.75,SL_Short_01,-190.61,11.40,-202.01,-90.61,9.39,USA High,1,-1.00
259,ZW 03-26,2025-04-06 23:24:00,Short,599.495283018868,2025-04-07 00:46:00,600.5,SL_Short_02,-100.47,11.40,-111.87,-75.47,74.53,USA High,2,-1.00
260,ZW 03-26,2025-04-07 01:20:00,Short,600.5,2025-04-07 01:20:00,601.25,SL_Short_03,-75.00,11.40,-86.40,0.00,0.00,USA High,3,-1.00
261.1,ZW 03-26,2025-04-07 02:31:00,Short,600.75,2025-04-07 03:39:00,598.25,TP1_Short_01,125.00,5.70,119.30,-175.00,250.00,Europe High,1,0.56
261.2,ZW 03-26,2025-04-07 02:31:00,Short,600.75,2025-04-07 04:49:00,600.75,SL_Short_01,0.00,5.70,-5.70,-175.00,250.00,Europe High,1,0.00
262,ZW 03-26,2025-04-07 08:33:00,Short,603.75,2025-04-07 08:33:00,604,SL_Short_02,-25.00,11.40,-36.40,0.00,0.00,Europe High,2,-1.00
