ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
29,MNQ 03-26,2025-11-13 12:17:00,Long,25472.5001796736,2025-11-13 12:17:00,25472.25,SL_Long_04,-1.00,3.64,-4.64,-1.00,0.00,Asia Low,4,-1.00
30,MNQ 03-26,2025-11-13 12:25:00,Long,25470.25,2025-11-13 12:25:00,25470,SL_Long_05,-1.00,3.64,-4.64,0.00,0.00,Asia Low,5,-1.00
31,MNQ 03-26,2025-11-13 13:10:00,Long,25447.2525908371,2025-11-13 13:10:00,25447,SL_Long_06,-1.01,3.64,-4.65,-1.01,0.00,Asia Low,6,-1.00
32,MNQ 03-26,2025-11-13 13:37:00,Long,25467.0379744358,2025-11-13 13:37:00,25466.75,SL_Long_07,-1.15,3.64,-4.79,-1.15,0.00,Asia Low,7,-1.00
33,MNQ 03-26,2025-11-13 14:47:00,Long,25297.5434826415,2025-11-13 14:47:00,25297.25,SL_Long_08,-1.17,3.64,-4.81,0.00,0.00,Asia Low,8,-1.00
34,MNQ 03-26,2025-11-13 16:04:00,Long,25298.789195669,2025-11-13 16:04:00,25298.5,SL_Long_09,-1.16,3.64,-4.80,-1.16,0.00,Asia Low,9,-1.00
35,MNQ 03-26,2025-11-14 04:30:00,Long,25202.5,2025-11-14 04:30:00,25202.25,SL_Long_01,-1.00,3.64,-4.64,0.00,0.00,Europe Low,1,-1.00
36,MNQ 03-26,2025-11-14 04:46:00,Long,25180.7504701015,2025-11-14 04:46:00,25180.5,SL_Long_02,-1.00,3.64,-4.64,-1.00,8.00,Europe Low,2,-1.00
37,MNQ 03-26,2025-11-14 07:08:00,Long,25148.75,2025-11-14 07:08:00,25148.25,SL_Long_03,-45.00,81.90,-126.90,-45.00,315.00,Europe Low,3,-1.00
38,MNQ 03-26,2025-11-14 07:27:00,Long,25094,2025-11-14 07:37:00,25071.25,SL_Long_04,-91.00,3.64,-94.64,-91.00,42.00,Europe Low,4,-1.00
39,MNQ 03-26,2025-11-14 07:51:00,Long,25052.5001570023,2025-11-14 07:51:00,25052.25,SL_Long_05,-1.00,3.64,-4.64,0.00,0.00,Europe Low,5,-1.00
40,MNQ 03-26,2025-11-14 07:55:00,Long,25044.75,2025-11-14 08:04:00,25029.75,SL_Long_06,-60.00,3.64,-63.64,-60.00,168.00,Europe Low,6,-1.00
41,MNQ 03-26,2025-11-14 08:31:00,Long,25010.7673267327,2025-11-14 08:33:00,24986.25,SL_Long_07,-98.07,3.64,-101.71,-98.07,14.93,Europe Low,7,-1.00
42,MNQ 03-26,2025-11-14 09:13:00,Long,24976.4569280333,2025-11-14 09:13:00,24976.25,SL_Long_08,-0.83,3.64,-4.47,0.00,0.00,Europe Low,8,-1.00
43,MNQ 03-26,2025-11-14 09:58:00,Long,24961.6045890675,2025-11-14 09:58:00,24961.25,SL_Long_09,-1.42,3.64,-5.06,-1.42,0.00,Europe Low,9,-1.00
44,MNQ 03-26,2025-11-14 12:00:00,Short,25392.2395460662,2025-11-14 12:00:00,25392.5,SL_Short_01,-1.04,3.64,-4.68,-1.04,0.00,Asia High,1,-1.00
45,MNQ 03-26,2025-11-14 12:37:00,Short,25484.4840005599,2025-11-14 12:37:00,25484.75,SL_Short_02,-1.06,3.64,-4.70,-1.06,1.94,Asia High,2,-1.00
46,MNQ 03-26,2025-11-14 13:23:00,Short,25526.247348075,2025-11-14 18:00:00,25400.75,Exit on session close,501.99,3.64,498.35,-46.01,808.99,Asia High,3,6.05
1,MNQ 03-26,2025-11-03 05:37:00,Short,26397.75,2025-11-03 06:50:00,26409.25,SL_Short_01,-69.00,5.46,-74.46,-69.00,124.50,Europe High,1,-1.00
2,MNQ 03-26,2025-11-03 07:01:00,Short,26399.8537093111,2025-11-03 07:10:00,26416.75,SL_Short_02,-101.38,5.46,-106.84,-101.38,17.12,Europe High,2,-1.00
3,MNQ 03-26,2025-11-03 07:31:00,Short,26419.1795718816,2025-11-03 08:11:00,26432.25,SL_Short_03,-104.56,7.28,-111.84,-104.56,127.44,Europe High,3,-1.00
4,MNQ 03-26,2025-11-03 08:19:00,Short,26427.7432659933,2025-11-03 09:57:00,26435.5,SL_Short_04,-93.08,10.92,-104.00,-93.08,491.92,Europe High,4,-1.00
5,MNQ 03-26,2025-11-03 10:19:00,Short,26475.2490450432,2025-11-03 10:19:00,26475.5,SL_Short_05,-1.00,3.64,-4.64,-1.00,0.00,Europe High,5,-1.00
6,MNQ 03-26,2025-11-04 04:10:00,Long,25996.0076093849,2025-11-04 04:16:00,25985,SL_Long_01,-44.03,3.64,-47.67,-44.03,52.97,Europe Low,1,-1.00
7,MNQ 03-26,2025-11-04 04:19:00,Long,25993,2025-11-04 05:10:00,25982,SL_Long_02,-66.00,5.46,-71.46,-66.00,304.50,Europe Low,2,-1.00
8,MNQ 03-26,2025-11-04 05:15:00,Long,26007.0692374685,2025-11-04 05:15:00,26006.75,SL_Long_03,-1.28,3.64,-4.92,0.00,0.00,Europe Low,3,-1.00
9,MNQ 03-26,2025-11-04 05:34:00,Long,25986.764700392,2025-11-04 05:37:00,25974.75,SL_Long_04,-48.06,3.64,-51.70,-48.06,4.94,Europe Low,4,-1.00
10,MNQ 03-26,2025-11-04 05:43:00,Long,25989.5063533683,2025-11-04 05:52:00,25964.25,SL_Long_05,-101.03,3.64,-104.67,-101.03,0.00,Europe Low,5,-1.00
11,MNQ 03-26,2025-11-04 06:17:00,Long,25925.5426901827,2025-11-04 06:17:00,25925.25,SL_Long_06,-1.17,3.64,-4.81,0.00,0.00,Europe Low,6,-1.00
12,MNQ 03-26,2025-11-04 13:34:00,Long,25948.0913773387,2025-11-04 13:34:00,25947.75,SL_Long_07,-1.37,3.64,-5.01,-1.37,0.00,Europe Low,7,-1.00
13,MNQ 03-26,2025-11-04 14:17:00,Long,25907.0007861098,2025-11-04 14:19:00,25893.5,SL_Long_08,-108.01,7.28,-115.29,-108.01,15.99,Europe Low,8,-1.00
14,MNQ 03-26,2025-11-04 14:25:00,Long,25896.2684463858,2025-11-04 14:28:00,25871.75,SL_Long_09,-98.07,3.64,-101.71,-98.07,20.93,Europe Low,9,-1.00
15,MNQ 03-26,2025-11-04 14:31:00,Long,25873.2501753156,2025-11-04 14:40:00,25864.25,SL_Long_10,-54.00,5.46,-59.46,-54.00,168.00,Europe Low,10,-1.00
16,MNQ 03-26,2025-11-04 14:47:00,Long,25886.5677332822,2025-11-04 14:49:00,25886.25,SL_Long_11,-1.27,3.64,-4.91,-1.27,72.73,Europe Low,11,-1.00
17,MNQ 03-26,2025-11-04 15:58:00,Long,25844,2025-11-04 16:52:00,25827.25,SL_Long_12,-67.00,3.64,-70.64,-67.00,209.00,Europe Low,12,-1.00
18,MNQ 03-26,2025-11-04 17:03:00,Long,25822.2644201205,2025-11-04 17:16:00,25798,SL_Long_13,-97.06,3.64,-100.70,-97.06,81.94,Europe Low,13,-1.00
19,MNQ 03-26,2025-11-05 09:55:00,Short,25841,2025-11-05 10:48:00,25849.25,SL_Short_01,-99.00,10.92,-109.92,-99.00,1200.00,Asia High,1,-1.00
20,MNQ 03-26,2025-11-05 11:20:00,Short,25922.7119123555,2025-11-05 11:20:00,25923,SL_Short_02,-1.15,3.64,-4.79,-1.15,0.00,Asia High,2,-1.00
21,MNQ 03-26,2025-11-05 11:32:00,Short,25950.2492550021,2025-11-05 11:42:00,25971.5,SL_Short_03,-85.00,3.64,-88.64,-85.00,50.00,Asia High,3,-1.00
22,MNQ 03-26,2025-11-05 11:52:00,Short,25961.4976598772,2025-11-05 11:52:00,25961.75,SL_Short_04,-1.01,3.64,-4.65,-1.01,0.00,Asia High,4,-1.00
23,MNQ 03-26,2025-11-05 12:38:00,Short,25993.25,2025-11-05 12:43:00,26003,SL_Short_05,-78.00,7.28,-85.28,-78.00,58.00,Asia High,5,-1.00
24,MNQ 03-26,2025-11-05 13:06:00,Short,26027.7470297319,2025-11-05 13:28:00,26042.5,SL_Short_06,-59.01,3.64,-62.65,-59.01,137.99,Asia High,6,-1.00
25,MNQ 03-26,2025-11-05 13:59:00,Short,26066.9933347902,2025-11-05 14:17:00,26081.75,SL_Short_07,-59.03,3.64,-62.67,-59.03,35.97,Asia High,7,-1.00
26,MNQ 03-26,2025-11-05 14:29:00,Short,26074.7406063355,2025-11-05 14:34:00,26087.5,SL_Short_08,-102.08,7.28,-109.36,-102.08,17.92,Asia High,8,-1.00
27,MNQ 03-26,2025-11-05 15:00:00,Short,26120.25,2025-11-05 15:56:00,26126.25,SL_Short_09,-72.00,10.92,-82.92,-72.00,528.00,Asia High,9,-1.00
28.1,MNQ 03-26,2025-11-05 16:11:00,Short,26116.2402830043,2025-11-06 10:42:00,25868.5,TP1_Short_10,495.48,1.82,493.66,-12.04,991.96,Asia High,10,7.86
28.2,MNQ 03-26,2025-11-05 16:11:00,Short,26116.2402830043,2025-11-06 12:26:00,25536,TP2_Short_10,1160.48,1.82,1158.66,-12.04,1160.98,Asia High,10,18.41
29,MNQ 03-26,2025-11-06 12:33:00,Long,25557.2569998327,2025-11-06 12:33:00,25557,SL_Long_01,-1.03,3.64,-4.67,-1.03,0.00,USA Low,1,-1.00
30,MNQ 03-26,2025-11-06 12:56:00,Long,25504.7568452873,2025-11-06 12:56:00,25504.5,SL_Long_02,-1.03,3.64,-4.67,-1.03,4.97,USA Low,2,-1.00
31,MNQ 03-26,2025-11-06 13:00:00,Long,25468.7513114228,2025-11-06 13:27:00,25454.5,SL_Long_03,-85.51,5.46,-90.97,-85.51,565.49,USA Low,3,-1.00
32,MNQ 03-26,2025-11-06 13:41:00,Long,25502.3091756593,2025-11-06 13:41:00,25502,SL_Long_04,-1.24,3.64,-4.88,-1.24,0.00,USA Low,4,-1.00
33,MNQ 03-26,2025-11-07 07:24:00,Long,25384.6042035958,2025-11-07 07:24:00,25384.25,SL_Long_01,-1.42,3.64,-5.06,-1.42,2.58,Europe Low,1,-1.00
