ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
4,MHG 03-26,2025-12-09 02:41:00,Long,5.3443173076923,2025-12-09 03:13:00,5.3345,SL_Long_04,-49.09,3.08,-52.17,-49.09,30.91,USA Low,4,-1.00
5,MHG 03-26,2025-12-09 03:20:00,Long,5.3235,2025-12-09 05:21:00,5.375,TP1_Long_05,257.50,3.08,254.42,-30.00,520.00,USA Low,5,5.15
5.2,MHG 03-26,2025-12-09 03:20:00,Long,5.3235,2025-12-09 10:12:00,5.3235,SL_Long_05,0.00,3.08,-3.08,-30.00,520.00,USA Low,5,0.00
6,MHG 03-26,2025-12-09 10:25:00,Long,5.32252092050209,2025-12-09 22:44:00,5.3655,TP1_Long_01,214.90,3.08,211.82,-48.91,326.09,Europe Low,1,3.18
6.2,MHG 03-26,2025-12-09 10:25:00,Long,5.32252092050209,2025-12-10 01:33:00,5.3795,TP2_Long_01,142.45,1.54,140.91,-48.91,326.09,Europe Low,1,2.11
7,MHG 03-26,2025-12-10 01:36:00,Short,5.382,2025-12-10 01:37:00,5.3845,SL_Short_01,-87.50,21.56,-109.06,-87.50,0.00,Europe High,1,-1.00
8,MHG 03-26,2025-12-10 01:39:00,Short,5.389,2025-12-10 01:39:00,5.39,SL_Short_02,-190.00,117.04,-307.04,-190.00,0.00,Europe High,2,-1.00
9,MHG 03-26,2025-12-10 01:43:00,Short,5.39,2025-12-10 01:46:00,5.392,SL_Short_03,-60.00,18.48,-78.48,-60.00,105.00,Europe High,3,-1.00
10,MHG 03-26,2025-12-10 05:36:00,Short,5.394,2025-12-10 05:42:00,5.3985,SL_Short_01,-90.00,12.32,-102.32,-90.00,50.00,Asia High,1,-1.00
11,MHG 03-26,2025-12-10 05:53:00,Short,5.39842342342342,2025-12-10 05:55:00,5.4015,SL_Short_02,-92.30,18.48,-110.78,-92.30,72.70,Asia High,2,-1.00
12,MHG 03-26,2025-12-10 06:02:00,Short,5.39675555555555,2025-12-10 06:10:00,5.404,SL_Short_03,-90.56,7.70,-98.26,-90.56,9.44,Asia High,3,-1.00
13,MHG 03-26,2025-12-10 06:14:00,Short,5.4145,2025-12-10 06:14:00,5.4155,SL_Short_04,-97.50,60.06,-157.56,-97.50,195.00,Asia High,4,-1.00
14.1,MHG 03-26,2025-12-10 08:48:00,Short,5.40032545454547,2025-12-10 09:58:00,5.3755,TP1_Short_05,62.06,1.54,60.52,-48.37,126.63,Asia High,5,0.56
14.2,MHG 03-26,2025-12-10 08:48:00,Short,5.40032545454547,2025-12-10 16:00:00,5.40032545454547,SL_Short_05,0.00,1.54,-1.54,-48.37,149.56,Asia High,5,0.00
15,MHG 03-26,2025-12-10 21:59:00,Short,5.44048245614035,2025-12-10 22:10:00,5.424,TP1_Short_01,123.62,4.62,119.00,0.00,254.74,Asia High,1,2.73
15.2,MHG 03-26,2025-12-10 21:59:00,Short,5.44048245614035,2025-12-11 10:09:00,5.44048245614035,SL_Short_01,0.00,4.62,-4.62,-3.88,607.37,Asia High,1,0.00
16,MHG 03-26,2025-12-11 10:16:00,Short,5.45698873873874,2025-12-11 11:08:00,5.4625,SL_Short_01,-68.89,7.70,-76.59,-68.89,412.36,USA High,1,-1.00
17,MHG 03-26,2025-12-11 11:13:00,Short,5.4615,2025-12-11 11:13:00,5.463,SL_Short_02,-22.50,9.24,-31.74,-22.50,0.00,USA High,2,-1.00
18,MHG 03-26,2025-12-11 11:27:00,Short,5.4695,2025-12-11 11:29:00,5.475,SL_Short_03,-55.00,6.16,-61.16,-55.00,20.00,USA High,3,-1.00
19,MHG 03-26,2025-12-11 11:42:00,Short,5.46998086124403,2025-12-11 12:13:00,5.4835,SL_Short_01,-67.60,3.08,-70.68,-67.60,42.40,Europe High,1,-1.00
20,MHG 03-26,2025-12-11 12:26:00,Short,5.4845,2025-12-11 12:46:00,5.4915,SL_Short_02,-70.00,6.16,-76.16,-70.00,130.00,Europe High,2,-1.00
21,MHG 03-26,2025-12-11 12:56:00,Short,5.507,2025-12-11 12:56:00,5.5105,SL_Short_03,-70.00,12.32,-82.32,-70.00,10.00,Asia High,3,-1.00
22,MHG 03-26,2025-12-11 12:59:00,Short,5.51,2025-12-11 13:01:00,5.514,SL_Short_04,-70.00,10.78,-80.78,-70.00,8.75,Asia High,4,-1.00
23,MHG 03-26,2025-12-11 13:10:00,Short,5.5085,2025-12-12 02:08:00,5.5165,SL_Short_05,-80.00,6.16,-86.16,-80.00,555.00,Asia High,5,-1.00
