ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
13,MGC 02-26,2025-11-06 04:37:00,Short,4060.89452120057,2025-11-06 07:39:00,4063,SL_Short_03,-84.22,6.16,-90.38,-84.22,423.78,Asia High,3,-1.00
14,MGC 02-26,2025-11-06 07:51:00,Short,4061.89857804233,2025-11-06 07:52:00,4063.5,SL_Short_04,-32.03,3.08,-35.11,-32.03,3.97,Asia High,4,-1.00
15.1,MGC 02-26,2025-11-06 08:06:00,Short,4062.1,2025-11-06 10:25:00,4040.7,TP1_Short_05,214.00,1.54,212.46,-12.00,430.00,Asia High,5,2.97
15.2,MGC 02-26,2025-11-06 08:06:00,Short,4062.1,2025-11-06 13:24:00,4011.8,TP2_Short_05,503.00,1.54,501.46,-12.00,504.00,Asia High,5,6.99
16,MGC 02-26,2025-11-07 02:58:00,Short,4051.5,2025-11-07 02:58:00,4052.8,SL_Short_01,-26.00,3.08,-29.08,-26.00,2.00,USA High,1,-1.00
17,MGC 02-26,2025-11-07 03:09:00,Short,4051,2025-11-07 03:14:00,4053.2,SL_Short_02,-44.00,3.08,-47.08,-44.00,8.00,USA High,2,-1.00
18,MGC 02-26,2025-11-07 03:37:00,Short,4050.09382417583,2025-11-07 04:11:00,4054.3,SL_Short_03,-84.12,3.08,-87.20,-84.12,63.88,USA High,3,-1.00
19,MGC 02-26,2025-11-07 04:34:00,Short,4051.28456460233,2025-11-07 05:00:00,4055.1,SL_Short_01,-76.31,3.08,-79.39,-76.31,41.69,Asia High,1,-1.00
20,MGC 02-26,2025-11-07 05:04:00,Short,4055.3,2025-11-07 05:16:00,4056.6,SL_Short_02,-65.00,7.70,-72.70,-65.00,125.00,Asia High,2,-1.00
21.1,MGC 02-26,2025-11-07 05:26:00,Short,4056.3703313253,2025-11-07 07:32:00,4041.3,TP1_Short_03,150.70,1.54,149.16,-10.59,303.41,Asia High,3,2.66
21.2,MGC 02-26,2025-11-07 05:26:00,Short,4056.3703313253,2025-11-07 12:32:00,4056.3703313253,SL_Short_03,0.00,1.54,-1.54,-10.59,303.41,Asia High,3,0.00
