ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
10,M2K 03-26,2025-12-02 10:00:00,Short,2511.8,2025-12-02 10:00:00,2512,SL_Short_08,-98.00,178.36,-276.36,-98.00,0.00,Asia High,8,-1.00
11,M2K 03-26,2025-12-02 10:16:00,Short,2512.59917695473,2025-12-02 10:31:00,2507.3,TP1_Short_09,79.49,5.46,74.03,-21.02,161.98,Asia High,9,1.56
11.2,M2K 03-26,2025-12-02 10:16:00,Short,2512.59917695473,2025-12-02 12:20:00,2495.6,TP2_Short_09,254.99,5.46,249.53,-21.02,256.49,Asia High,9,5.00
12,M2K 03-26,2025-12-02 12:45:00,Long,2495.64927147239,2025-12-02 13:21:00,2503.1,TP1_Long_01,74.51,3.64,70.87,-68.24,114.76,USA Low,1,0.96
12.2,M2K 03-26,2025-12-02 12:45:00,Long,2495.64927147239,2025-12-02 13:57:00,2495.64927147239,SL_Long_01,0.00,1.82,-1.82,-68.24,114.76,USA Low,1,0.00
13,M2K 03-26,2025-12-02 17:20:00,Long,2489.60219665272,2025-12-02 20:27:00,2488.4,SL_Long_02,-66.12,20.02,-86.14,-66.12,236.38,USA Low,2,-1.00
14,M2K 03-26,2025-12-03 11:43:00,Short,2511.5,2025-12-03 11:43:00,2513.4,SL_Short_01,-57.00,10.92,-67.92,-57.00,0.00,USA High,1,-1.00
15,M2K 03-26,2025-12-03 12:00:00,Short,2514.2973871734,2025-12-03 12:04:00,2517.1,SL_Short_01,-70.07,9.10,-79.17,-70.07,27.43,USA High,1,-1.00
16,M2K 03-26,2025-12-03 12:14:00,Short,2515.08639281129,2025-12-03 12:35:00,2519.1,SL_Short_02,-60.20,5.46,-65.66,-60.20,40.30,USA High,2,-1.00
17,M2K 03-26,2025-12-03 12:45:00,Short,2518.69310344828,2025-12-03 13:14:00,2521.1,SL_Short_03,-72.21,10.92,-83.13,-72.21,179.79,USA High,3,-1.00
18,M2K 03-26,2025-12-03 13:20:00,Short,2522.4,2025-12-03 13:21:00,2523,SL_Short_04,-75.00,45.50,-120.50,-87.50,50.00,USA High,4,-1.00
19,M2K 03-26,2025-12-03 13:39:00,Short,2524.79307189542,2025-12-03 13:44:00,2526.3,SL_Short_05,-82.88,20.02,-102.90,-82.88,21.62,Asia High,5,-1.00
20,M2K 03-26,2025-12-03 14:01:00,Short,2528.08962264151,2025-12-03 14:02:00,2529,SL_Short_06,-77.38,30.94,-108.32,-77.38,41.62,Asia High,6,-1.00
21,M2K 03-26,2025-12-03 14:06:00,Short,2528.6,2025-12-03 15:25:00,2529.7,SL_Short_07,-82.50,27.30,-109.80,-82.50,292.50,Asia High,7,-1.00
22,M2K 03-26,2025-12-03 15:31:00,Short,2529.09719626168,2025-12-03 15:42:00,2529.9,SL_Short_08,-80.28,36.40,-116.68,-80.28,99.72,Asia High,8,-1.00
23,M2K 03-26,2025-12-03 16:00:00,Short,2532.3,2025-12-03 16:12:00,2533,SL_Short_09,-80.50,41.86,-122.36,-80.50,230.00,Asia High,9,-1.00
24,M2K 03-26,2025-12-03 16:16:00,Short,2532.8,2025-12-03 16:29:00,2533.5,SL_Short_10,-73.50,38.22,-111.72,-73.50,115.50,Asia High,10,-1.00
25,M2K 03-26,2025-12-03 16:45:00,Short,2533.26375,2025-12-03 16:48:00,2534.8,SL_Short_11,-84.49,20.02,-104.51,-84.49,14.51,Asia High,11,-1.00
26,M2K 03-26,2025-12-03 17:03:00,Short,2534.49956958393,2025-12-03 22:57:00,2536.3,SL_Short_12,-81.02,16.38,-97.40,-81.02,112.48,Asia High,12,-1.00
27,M2K 03-26,2025-12-04 04:31:00,Long,2531,2025-12-04 05:56:00,2534.8,TP1_Long_01,323.00,30.94,292.06,-66.00,627.00,Asia Low,1,3.92
27.2,M2K 03-26,2025-12-04 04:31:00,Long,2531,2025-12-04 07:29:00,2531,SL_Long_01,0.00,29.12,-29.12,-66.00,627.00,Asia Low,1,0.00
28,M2K 03-26,2025-12-04 11:28:00,Short,2539.98721832287,2025-12-04 11:35:00,2544.5,SL_Short_01,-67.69,5.46,-73.15,-67.69,11.81,USA High,1,-1.00
29,M2K 03-26,2025-12-04 11:49:00,Short,2545.25178826895,2025-12-04 11:58:00,2548.9,SL_Short_02,-72.96,7.28,-80.24,-72.96,33.04,USA High,2,-1.00
30,M2K 03-26,2025-12-04 12:07:00,Short,2548.5,2025-12-04 12:08:00,2551.1,SL_Short_03,-65.00,9.10,-74.10,-65.00,12.50,USA High,3,-1.00
31,M2K 03-26,2025-12-04 12:18:00,Short,2550.49613899614,2025-12-04 12:22:00,2552.4,SL_Short_04,-57.12,10.92,-68.04,-57.12,23.88,USA High,4,-1.00
