ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
12,MES 03-26,2025-12-31 03:20:00,Long,6927.5,2025-12-31 04:32:00,6926,SL_Long_04,-75.00,18.20,-93.20,-75.00,262.50,Asia Low,4,-1.00
13,MES 03-26,2025-12-31 04:40:00,Long,6924,2025-12-31 04:41:00,6922.75,SL_Long_05,-68.75,20.02,-88.77,-68.75,27.50,Asia Low,5,-1.00
14,MES 03-26,2025-12-31 04:47:00,Long,6924.5,2025-12-31 08:21:00,6934.25,TP1_Long_06,146.25,5.46,140.79,-52.50,300.00,Asia Low,6,1.95
14.2,MES 03-26,2025-12-31 04:47:00,Long,6924.5,2025-12-31 09:51:00,6948.25,TP2_Long_06,356.25,5.46,350.79,-52.50,360.00,Asia Low,6,4.75
15,MES 03-26,2025-12-31 10:01:00,Short,6949.75,2025-12-31 10:38:00,6935.75,TP1_Short_01,280.00,7.28,272.72,-52.50,498.75,Asia High,1,4.00
15.2,MES 03-26,2025-12-31 10:01:00,Short,6949.75,2025-12-31 10:48:00,6926.25,TP2_Short_01,352.50,5.46,347.04,-52.50,498.75,Asia High,1,5.04
1,MES 03-26,2025-12-22 04:12:00,Short,6911.75,2025-12-22 04:14:00,6908.75,TP2_Short_01,30.00,3.64,26.36,-10.00,65.00,Europe High,1,0.86
1.2,MES 03-26,2025-12-22 04:12:00,Short,6911.75,2025-12-22 04:52:00,6906.25,TP1_Short_01,55.00,3.64,51.36,-10.00,65.00,Europe High,1,1.57
2,MES 03-26,2025-12-23 06:01:00,Short,6936,2025-12-23 07:20:00,6929.5,TP1_Short_01,162.50,9.10,153.40,-25.00,337.50,USA High,1,3.25
2.2,MES 03-26,2025-12-23 06:01:00,Short,6936,2025-12-23 08:02:00,6929.25,TP2_Short_01,168.75,9.10,159.65,-25.00,337.50,USA High,1,3.38
3,MES 03-26,2025-12-23 09:50:00,Long,6917.75255918106,2025-12-23 09:59:00,6915,SL_Long_01,-55.05,7.28,-62.33,-55.05,39.95,Asia Low,1,-1.00
4,MES 03-26,2025-12-23 10:07:00,Long,6916.5,2025-12-23 10:31:00,6924,TP1_Long_02,75.00,3.64,71.36,-55.00,155.00,Asia Low,2,1.07
