ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
18.7,MYM 03-25,2025-01-10 07:23:40,Short,42885,2025-01-10 09:30:03,42681,TP2_Short_01,204.00,3.60,200.40,-35.00,717.50,Europe High,1,6.18,0,1,0,0,1,2
18.8,MYM 03-25,2025-01-10 07:23:40,Short,42885,2025-01-10 09:30:03,42681,TP2_Short_01,102.00,1.80,100.20,-35.00,717.50,Europe High,1,3.09,0,1,0,0,1,1
19,MYM 03-25,2025-01-10 11:28:28,Long,42293,2025-01-10 12:01:32,42223,SL_Long_01,-140.00,7.20,-147.20,-140.00,172.00,Europe Low,1,-2.00,0,1,0,0,0,4
20,MYM 03-25,2025-01-10 12:15:31,Long,42214,2025-01-10 12:29:09,42187,SL_Long_02,-94.50,12.60,-107.10,-148.50,231.00,Europe Low,1,-7.00,0,1,0,0,0,7
20.2,MYM 03-25,2025-01-10 12:15:31,Long,42214,2025-01-10 12:29:09,42186,SL_Long_02,-56.00,7.20,-63.20,-148.50,231.00,Europe Low,1,-4.15,0,1,0,0,0,4
21,MYM 03-25,2025-01-10 12:46:59,Long,42199,2025-01-10 13:02:24,42131,SL_Long_03,-136.00,7.20,-143.20,-136.00,76.00,Europe Low,1,-4.00,0,1,0,0,0,4
22,MYM 03-25,2025-01-10 13:22:20,Long,42137,2025-01-10 14:27:39,42390,TP1_Long_04,632.50,9.00,623.50,-81.00,1138.50,Europe Low,1,6.39,0,1,0,0,0,5
22.2,MYM 03-25,2025-01-10 13:22:20,Long,42137,2025-01-10 17:07:20,42104,SL_Long_04,-66.00,7.20,-73.20,-81.00,1138.50,Europe Low,1,-0.67,0,1,0,0,0,4
23,MYM 03-25,2025-01-12 21:42:16,Long,42094,2025-01-12 21:43:30,42082,SL_Long_01,-66.00,19.80,-85.80,-168.00,28.00,USA Low,1,-2.64,0,1,0,0,2,11
23.2,MYM 03-25,2025-01-12 21:42:16,Long,42094,2025-01-12 21:43:30,42081,SL_Long_01,-110.50,30.60,-141.10,-168.00,28.00,USA Low,1,-4.42,0,1,0,0,2,17
24,MYM 03-25,2025-01-12 21:51:13,Long,42072,2025-01-12 23:13:23,42060,SL_Long_02,-12.00,3.60,-15.60,-150.00,550.00,USA Low,1,-2.00,0,1,0,0,2,2
24.2,MYM 03-25,2025-01-12 21:51:13,Long,42072,2025-01-12 23:13:23,42059,SL_Long_02,-149.50,41.40,-190.90,-150.00,550.00,USA Low,1,-24.92,0,1,0,0,2,23
25,MYM 03-25,2025-01-12 23:19:01,Long,42066,2025-01-12 23:22:13,42054,SL_Long_03,-48.00,14.40,-62.40,-156.00,52.00,USA Low,1,-2.00,0,1,0,0,2,8
25.2,MYM 03-25,2025-01-12 23:19:01,Long,42066,2025-01-12 23:22:13,42053,SL_Long_03,-117.00,32.40,-149.40,-156.00,52.00,USA Low,1,-4.88,0,1,0,0,2,18
26,MYM 03-25,2025-01-12 23:37:24,Long,42029,2025-01-13 02:15:20,42112,TP1_Long_04,83.00,3.60,79.40,0.00,714.00,USA Low,1,9.76,0,1,0,0,2,2
26.2,MYM 03-25,2025-01-12 23:37:24,Long,42029,2025-01-13 02:15:20,42112,TP1_Long_04,249.00,10.80,238.20,0.00,714.00,USA Low,1,29.29,0,1,0,0,2,6
26.3,MYM 03-25,2025-01-12 23:37:24,Long,42029,2025-01-13 02:15:20,42112,TP1_Long_04,41.50,1.80,39.70,0.00,714.00,USA Low,1,4.88,0,1,0,0,2,1
26.4,MYM 03-25,2025-01-12 23:37:24,Long,42029,2025-01-13 04:29:44,42012,SL_Long_04,-8.50,1.80,-10.30,-68.00,714.00,USA Low,1,-1.00,0,1,0,0,2,1
26.5,MYM 03-25,2025-01-12 23:37:24,Long,42029,2025-01-13 04:29:44,42011,SL_Long_04,-63.00,12.60,-75.60,-68.00,714.00,USA Low,1,-7.41,0,1,0,0,2,7
27.1,MYM 03-25,2025-01-13 04:41:25,Long,42029,2025-01-13 04:42:04,42010,SL_Long_01,-9.50,1.80,-11.30,-142.50,0.00,Asia Low,1,-0.20,0,1,0,0,1,1
27.2,MYM 03-25,2025-01-13 04:41:25,Long,42029,2025-01-13 04:42:04,42009,SL_Long_01,-140.00,25.20,-165.20,-142.50,0.00,Asia Low,1,-2.95,0,1,0,0,1,14
28,MYM 03-25,2025-01-13 04:49:44,Long,42026,2025-01-13 04:56:23,42003,SL_Long_02,-23.00,3.60,-26.60,-161.00,56.00,Asia Low,1,-2.09,0,1,0,0,1,2
28.2,MYM 03-25,2025-01-13 04:49:44,Long,42026,2025-01-13 04:56:23,42002,SL_Long_02,-144.00,21.60,-165.60,-161.00,56.00,Asia Low,1,-13.09,0,1,0,0,1,12
29,MYM 03-25,2025-01-13 05:07:46,Long,41997,2025-01-13 07:13:30,41973,SL_Long_03,-36.00,5.40,-41.40,-144.00,378.00,Asia Low,1,-3.00,0,1,0,0,1,3
29.2,MYM 03-25,2025-01-13 05:07:46,Long,41997,2025-01-13 07:13:30,41972,SL_Long_03,-112.50,16.20,-128.70,-144.00,378.00,Asia Low,1,-9.38,0,1,0,0,1,9
30,MYM 03-25,2025-01-13 10:53:28,Short,42271,2025-01-13 10:54:12,42301,SL_Short_02,-75.00,9.00,-84.00,-150.00,65.00,Asia High,1,-5.00,0,1,0,0,1,5
30.2,MYM 03-25,2025-01-13 10:53:28,Short,42271,2025-01-13 10:54:12,42302,SL_Short_02,-77.50,9.00,-86.50,-150.00,65.00,Asia High,1,-5.17,0,1,0,0,1,5
31,MYM 03-25,2025-01-13 11:05:41,Short,42325,2025-01-13 11:06:59,42366,SL_Short_03,-41.00,3.60,-44.60,-143.50,24.50,Asia High,1,-0.29,0,1,0,0,1,2
31.2,MYM 03-25,2025-01-13 11:05:41,Short,42325,2025-01-13 11:06:59,42367,SL_Short_03,-105.00,9.00,-114.00,-143.50,24.50,Asia High,1,-0.73,0,1,0,0,1,5
32,MYM 03-25,2025-01-13 11:16:52,Short,42302,2025-01-13 11:39:37,42385,SL_Short_04,-166.00,7.20,-173.20,-166.00,92.00,Asia High,1,-4.00,0,1,0,0,1,4
