ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
12.9,MES 03-25,2025-01-08 06:56:35,Short,5974.5,2025-01-08 07:32:41,5948.25,TP2_Short_02,656.25,9.00,647.25,-46.25,2385.00,Asia High,1,4.73,0,1,0,0,1,5
13,MES 03-25,2025-01-08 08:47:10,Long,5934.75,2025-01-08 09:00:38,5945,TP1_Long_01,102.50,3.60,98.90,-71.25,153.75,USA Low,1,0.80,0,1,0,0,1,2
13.2,MES 03-25,2025-01-08 08:47:10,Long,5934.75,2025-01-08 11:22:32,5926.25,SL_Long_01,-42.50,1.80,-44.30,-71.25,153.75,USA Low,1,-0.33,0,1,0,0,1,1
14,MES 03-25,2025-01-08 11:26:23,Long,5933.75,2025-01-08 11:35:31,5943.75,TP1_Long_01,100.00,3.60,96.40,-82.50,150.00,Europe Low,1,2.29,0,1,0,0,0,2
14.2,MES 03-25,2025-01-08 11:26:23,Long,5933.75,2025-01-08 13:28:57,5925,SL_Long_01,-43.75,1.80,-45.55,-82.50,157.50,Europe Low,1,-1.00,0,1,0,0,0,1
15,MES 03-25,2025-01-08 13:34:35,Long,5923.75,2025-01-08 14:02:06,5943,TP1_Long_02,192.50,3.60,188.90,-70.00,385.00,Europe Low,1,1.38,0,1,0,0,0,2
15.2,MES 03-25,2025-01-08 13:34:35,Long,5923.75,2025-01-09 10:29:00,5943.75,Exit_Long_Market,200.00,3.60,196.40,-70.00,480.00,Europe Low,1,1.43,0,1,0,0,0,2
16,MES 03-25,2025-01-09 19:23:25,Long,5935.5,2025-01-09 19:31:18,5934.25,SL_Long_01,-75.00,21.60,-96.60,-150.00,390.00,USA Low,1,-0.57,0,1,0,0,0,12
16.2,MES 03-25,2025-01-09 19:23:25,Long,5935.5,2025-01-09 19:31:18,5934,SL_Long_01,-90.00,21.60,-111.60,-150.00,390.00,USA Low,1,-0.69,0,1,0,0,0,12
17,MES 03-25,2025-01-09 19:43:29,Long,5929.25,2025-01-09 20:14:11,5926,SL_Long_01,-146.25,16.20,-162.45,-146.25,157.50,Europe Low,1,-1.00,0,1,0,0,0,9
18.1,MES 03-25,2025-01-09 20:24:44,Long,5923,2025-01-09 21:10:47,5930,TP1_Long_02,35.00,1.80,33.20,-41.25,385.00,Europe Low,1,1.27,0,1,0,0,0,1
18.2,MES 03-25,2025-01-09 20:24:44,Long,5923,2025-01-09 21:10:47,5930,TP1_Long_02,70.00,3.60,66.40,-41.25,385.00,Europe Low,1,2.55,0,1,0,0,0,2
18.3,MES 03-25,2025-01-09 20:24:44,Long,5923,2025-01-09 21:10:47,5930,TP1_Long_02,105.00,5.40,99.60,-41.25,385.00,Europe Low,1,3.82,0,1,0,0,0,3
18.4,MES 03-25,2025-01-09 20:24:44,Long,5923,2025-01-10 07:12:08,5957.25,TP2_Long_02,856.25,9.00,847.25,-41.25,856.25,Europe Low,1,31.14,0,1,0,0,0,5
19.1,MES 03-25,2025-01-10 10:59:14,Long,5888.5,2025-01-10 11:00:01,5883.5,SL_Long_01,-25.00,1.80,-26.80,-150.00,105.00,Europe Low,1,-1.00,0,1,0,0,0,1
19.2,MES 03-25,2025-01-10 10:59:14,Long,5888.5,2025-01-10 11:00:01,5883.25,SL_Long_01,-131.25,9.00,-140.25,-150.00,105.00,Europe Low,1,-5.25,0,1,0,0,0,5
20,MES 03-25,2025-01-12 21:42:15,Long,5845.25,2025-01-12 21:43:30,5842.75,SL_Long_01,-112.50,16.20,-128.70,-137.50,13.75,USA Low,1,-0.82,0,1,0,0,2,9
20.2,MES 03-25,2025-01-12 21:42:15,Long,5845.25,2025-01-12 21:43:30,5842.5,SL_Long_01,-27.50,3.60,-31.10,-137.50,13.75,USA Low,1,-0.20,0,1,0,0,2,2
21,MES 03-25,2025-01-12 21:51:13,Long,5841.5,2025-01-12 23:22:17,5838.25,SL_Long_02,-146.25,16.20,-162.45,-146.25,371.25,USA Low,1,-1.00,0,1,0,0,2,9
22,MES 03-25,2025-01-12 23:35:22,Long,5834.25,2025-01-13 02:12:51,5844.75,TP1_Long_03,210.00,7.20,202.80,-50.00,420.00,USA Low,1,12.00,0,1,0,0,2,4
22.2,MES 03-25,2025-01-12 23:35:22,Long,5834.25,2025-01-13 04:22:15,5830.75,SL_Long_03,-70.00,7.20,-77.20,-70.00,420.00,USA Low,1,-4.00,0,1,0,0,2,4
23,MES 03-25,2025-01-13 04:27:40,Long,5832.5,2025-01-13 04:29:29,5829.5,SL_Long_01,-135.00,16.20,-151.20,-150.00,25.00,Asia Low,1,-0.90,0,1,0,0,1,9
23.2,MES 03-25,2025-01-13 04:27:40,Long,5832.5,2025-01-13 04:29:29,5829.25,SL_Long_01,-16.25,1.80,-18.05,-150.00,25.00,Asia Low,1,-0.11,0,1,0,0,1,1
24,MES 03-25,2025-01-13 04:41:14,Long,5829.75,2025-01-13 04:42:02,5826.5,SL_Long_02,-146.25,16.20,-162.45,-146.25,0.00,Asia Low,1,-1.00,0,1,0,0,1,9
25,MES 03-25,2025-01-13 04:49:47,Long,5829,2025-01-13 04:56:22,5825,SL_Long_03,-100.00,9.00,-109.00,-140.00,70.00,Asia Low,1,-5.00,0,1,0,0,1,5
25.2,MES 03-25,2025-01-13 04:49:47,Long,5829,2025-01-13 04:56:22,5824.75,SL_Long_03,-42.50,3.60,-46.10,-140.00,70.00,Asia Low,1,-2.13,0,1,0,0,1,2
26,MES 03-25,2025-01-13 05:24:43,Long,5813,2025-01-13 08:42:46,5831.25,TP1_Long_04,365.00,7.20,357.80,-140.00,638.75,Asia Low,1,2.45,0,1,0,0,1,4
26.2,MES 03-25,2025-01-13 05:24:43,Long,5813,2025-01-13 15:41:34,5868,TP2_Long_04,825.00,5.40,819.60,-140.00,825.00,Asia Low,1,5.55,0,1,0,0,1,3
27,MES 03-25,2025-01-13 15:55:25,Short,5863.5,2025-01-13 16:51:02,5871.25,SL_Short_01,-155.00,7.20,-162.20,-155.00,80.00,Asia High,1,-4.00,0,1,0,0,1,4
28,MES 03-25,2025-01-13 17:07:45,Short,5877.25,2025-01-13 17:16:35,5879.5,SL_Short_02,-146.25,23.40,-169.65,-146.25,97.50,Asia High,1,-1.00,0,1,0,0,1,13
29,MES 03-25,2025-01-13 17:22:01,Short,5879,2025-01-13 17:23:18,5880,SL_Short_03,-65.00,23.40,-88.40,-148.75,1.25,Asia High,1,-13.00,0,1,0,0,1,13
29.2,MES 03-25,2025-01-13 17:22:01,Short,5879,2025-01-13 17:23:18,5880.25,SL_Short_03,-68.75,19.80,-88.55,-148.75,1.25,Asia High,1,-13.75,0,1,0,0,1,11
30,MES 03-25,2025-01-13 17:36:01,Short,5881.5,2025-01-13 17:43:27,5883,SL_Short_04,-150.00,36.00,-186.00,-150.00,175.00,Asia High,1,-1.00,0,1,0,0,1,20
31.1,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:18:29,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.2,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:25,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.3,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:26,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.4,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:32,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.5,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:33,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.6,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:33,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.7,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:33,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
31.8,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:33,5890.5,TP1_Short_02,17.50,3.60,13.90,-36.25,253.75,USA High,1,0.15,0,1,0,0,0,2
31.9,MES 03-25,2025-01-13 19:16:29,Short,5892.25,2025-01-13 19:20:35,5890.5,TP1_Short_02,8.75,1.80,6.95,-36.25,253.75,USA High,1,0.08,0,1,0,0,0,1
