ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
1,MCL 02-25,2025-01-06 04:25:37,Long,73.64,2025-01-06 04:43:27,73.54,SL_Long_01,-50.00,11.00,-61.00,-150.00,60.00,Asia Low,1,-0.56,0,1,0,0,1,5
1.2,MCL 02-25,2025-01-06 04:25:37,Long,73.64,2025-01-06 04:43:27,73.53,SL_Long_01,-110.00,22.00,-132.00,-150.00,60.00,Asia Low,1,-1.22,0,1,0,0,1,10
2.1,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.2,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.3,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.4,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.5,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.6,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,36.00,4.40,31.60,-30.00,285.00,Asia Low,1,0.45,0,1,0,0,1,2
2.7,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 05:34:04,73.8,TP1_Long_02,18.00,2.20,15.80,-30.00,285.00,Asia Low,1,0.22,0,1,0,0,1,1
2.8,MCL 02-25,2025-01-06 05:01:11,Long,73.62,2025-01-06 08:08:13,74.39,TP2_Long_02,539.00,15.40,523.60,-42.00,539.00,Asia Low,1,6.74,0,1,0,0,1,7
3.1,MCL 02-25,2025-01-06 08:25:26,Short,74.4,2025-01-06 08:47:05,74.49,SL_Short_01,-9.00,2.20,-11.20,-144.00,112.00,Asia High,1,-0.20,0,1,0,0,1,1
