TradeId,Instrument,EntryTime,EntryPrice,ExitTime,ExitPrice,Direction,Profit,MAE,MFE,DurationMin,SetupType
144,MGC 02-26,2025-12-12 11:58:11,4316.7,2025-12-12 11:58:14,4381.4,Short,-647.000000000007,1.99999999999818,16.9999999999982,0.05,RelativeVWAP
145,MGC 02-26,2025-12-12 12:39:09,4295.4,2025-12-12 12:39:13,4321.2,Short,-258.000000000011,36.0000000000036,0,0.06,RelativeVWAP
146.1,MGC 02-26,2025-12-12 12:41:49,4292,2025-12-12 13:50:32,4321.1,Long,291.000000000004,46.9999999999982,366.000000000004,68.71,RelativeVWAP
146.2,MGC 02-26,2025-12-12 12:41:49,4292,2025-12-12 13:50:32,4328.27006711409,Long,362.700671140947,46.9999999999982,366.000000000004,68.71,RelativeVWAP
147,MGC 02-26,2025-12-15 04:30:05,4380.4,2025-12-15 04:31:59,4324.4,Long,-560.000000000009,29.0000000000055,0,1.90,RelativeVWAP
148.1,MGC 02-26,2025-12-15 05:12:04,4381,2025-12-15 05:13:48,4382.9,Short,-19.0000000000055,20,6.99999999999818,1.74,RelativeVWAP
148.2,MGC 02-26,2025-12-15 05:12:04,4381,2025-12-15 05:13:48,4382.9,Short,-19.0000000000055,20,6.99999999999818,1.74,RelativeVWAP
149,MGC 02-26,2025-12-15 10:31:33,4354.3,2025-12-15 10:31:45,4384.3,Short,-300.000000000009,2.00000000000728,14.9999999999909,0.19,RelativeVWAP
150.1,MGC 02-26,2025-12-15 10:44:01,4360,2025-12-15 12:22:32,4324.4,Long,-356.000000000004,356.999999999998,31.9999999999982,98.52,RelativeVWAP
150.2,MGC 02-26,2025-12-15 10:44:01,4360,2025-12-15 12:22:32,4324.4,Long,-356.000000000004,356.999999999998,31.9999999999982,98.52,RelativeVWAP
151,MGC 02-26,2025-12-15 12:22:32,4324.4,2025-12-15 12:22:34,4380.4,Short,-560.000000000009,5,6.99999999999818,0.04,RelativeVWAP
152.1,MGC 02-26,2025-12-15 12:28:30,4326.5,2025-12-15 12:34:42,4322.6,Long,-39.0000000000055,40,46.9999999999982,6.20,RelativeVWAP
152.2,MGC 02-26,2025-12-15 12:28:30,4326.5,2025-12-15 12:34:42,4322.6,Long,-39.0000000000055,40,46.9999999999982,6.20,RelativeVWAP
153,MGC 02-26,2025-12-15 22:57:50,4315.5,2025-12-15 22:57:51,4367.5,Short,-520,0,18.0000000000018,0.00,RelativeVWAP
154.1,MGC 02-26,2025-12-15 22:59:27,4315.4,2025-12-15 23:11:15,4312.9,Long,-25,30.9999999999945,60,11.80,RelativeVWAP
154.2,MGC 02-26,2025-12-15 22:59:27,4315.4,2025-12-15 23:11:15,4312.9,Long,-25,30.9999999999945,60,11.80,RelativeVWAP
155,MGC 02-26,2025-12-16 10:02:57,4345.4,2025-12-16 10:03:02,4297.2,Long,-482.000000000007,0,21.9999999999982,0.09,RelativeVWAP
156.1,MGC 02-26,2025-12-16 10:05:54,4347.5,2025-12-16 10:12:29,4350.5,Short,-30,33.0000000000018,21.0000000000036,6.59,RelativeVWAP
156.2,MGC 02-26,2025-12-16 10:05:54,4347.5,2025-12-16 10:12:29,4350.5,Short,-30,33.0000000000018,21.0000000000036,6.59,RelativeVWAP
157,MGC 02-26,2025-12-16 10:33:57,4362.4,2025-12-16 10:34:04,4300.5,Long,-619.000000000005,4.00000000000546,7.99999999999272,0.12,RelativeVWAP
158.1,MGC 02-26,2025-12-16 10:39:48,4360.8,2025-12-16 10:51:03,4363.3,Short,-25,28.9999999999964,79.0000000000055,11.26,RelativeVWAP
158.2,MGC 02-26,2025-12-16 10:39:48,4360.8,2025-12-16 10:51:03,4363.3,Short,-25,28.9999999999964,79.0000000000055,11.26,RelativeVWAP
159,MGC 02-26,2025-12-16 11:08:24,4367.5,2025-12-16 11:09:04,4315.5,Long,-520,20,0,0.67,RelativeVWAP
160.1,MGC 02-26,2025-12-16 11:23:57,4354.3,2025-12-16 21:53:00,4354.3,Short,0,75.9999999999945,314.000000000005,629.04,RelativeVWAP
160.2,MGC 02-26,2025-12-16 11:23:57,4354.3,2025-12-16 21:53:00,4354.3,Short,0,75.9999999999945,314.000000000005,629.04,RelativeVWAP
161,MGC 02-26,2025-12-17 01:23:08,4367.8,2025-12-17 01:23:09,4322.8,Long,-450.000000000009,0,8.99999999999636,0.01,RelativeVWAP
162.1,MGC 02-26,2025-12-17 01:31:31,4365.6,2025-12-17 01:38:45,4369.8,Short,-41.9999999999982,43.9999999999964,29.0000000000055,7.24,RelativeVWAP
162.2,MGC 02-26,2025-12-17 01:31:31,4365.6,2025-12-17 01:38:45,4369.8,Short,-41.9999999999982,43.9999999999964,29.0000000000055,7.24,RelativeVWAP
163,MGC 02-26,2025-12-17 09:46:10,4373.7,2025-12-17 09:46:11,4330.7,Long,-430.000000000009,6.00000000000364,5.99999999999454,0.01,RelativeVWAP
164.1,MGC 02-26,2025-12-17 09:51:38,4369.3,2025-12-17 09:58:35,4374.4,Short,-51.0000000000036,56.9999999999982,21.9999999999982,6.94,RelativeVWAP
164.2,MGC 02-26,2025-12-17 09:51:38,4369.3,2025-12-17 09:58:35,4374.4,Short,-51.0000000000036,56.9999999999982,21.9999999999982,6.94,RelativeVWAP
165,MGC 02-26,2025-12-17 11:30:46,4378.3,2025-12-17 11:30:48,4335.2,Long,-431.000000000004,6.99999999999818,3.00000000000182,0.02,RelativeVWAP
166.1,MGC 02-26,2025-12-17 12:44:12,4362.9,2025-12-17 19:06:23,4362.9,Short,0,163.000000000002,26.9999999999982,382.19,RelativeVWAP
166.2,MGC 02-26,2025-12-17 12:44:12,4362.9,2025-12-17 19:06:23,4362.9,Short,0,163.000000000002,26.9999999999982,382.19,RelativeVWAP
167,MGC 02-26,2025-12-18 04:55:45,4355.1,2025-12-18 04:55:45,4375.1,Short,-200.000000000009,0,27.9999999999927,0.00,RelativeVWAP
168.1,MGC 02-26,2025-12-18 05:00:35,4355.6,2025-12-18 05:42:06,4352.2,Long,-34.0000000000055,40,37.9999999999927,41.51,RelativeVWAP
168.2,MGC 02-26,2025-12-18 05:00:35,4355.6,2025-12-18 05:42:06,4352.2,Long,-34.0000000000055,40,37.9999999999927,41.51,RelativeVWAP
169,MGC 02-26,2025-12-18 08:28:45,4350.7,2025-12-18 08:28:46,4383.2,Short,-325.000000000009,5,5.99999999999454,0.02,RelativeVWAP
170.1,MGC 02-26,2025-12-18 08:53:27,4352.4,2025-12-18 09:06:49,4348.6,Long,-38.0000000000018,45.9999999999945,39.0000000000055,13.37,RelativeVWAP
170.2,MGC 02-26,2025-12-18 08:53:27,4352.4,2025-12-18 09:06:49,4348.6,Long,-38.0000000000018,45.9999999999945,39.0000000000055,13.37,RelativeVWAP
171,MGC 02-26,2025-12-18 09:52:30,4375.1,2025-12-18 09:52:40,4355.1,Long,-200.000000000009,9.00000000000546,7.99999999999272,0.18,RelativeVWAP
172.1,MGC 02-26,2025-12-18 10:01:52,4370.9,2025-12-18 10:31:48,4370.9,Short,0,29.0000000000055,80.9999999999945,29.93,RelativeVWAP
172.2,MGC 02-26,2025-12-18 10:01:52,4370.9,2025-12-18 10:31:48,4370.9,Short,0,29.0000000000055,80.9999999999945,29.93,RelativeVWAP
173,MGC 02-26,2025-12-18 10:43:26,4346.6,2025-12-18 10:43:26,4376,Short,-294.000000000005,0,28.9999999999964,0.00,RelativeVWAP
174.1,MGC 02-26,2025-12-18 10:48:35,4343.8,2025-12-18 12:02:11,4361.82708333333,Long,180.270833333334,18.0000000000018,328.999999999996,73.61,RelativeVWAP
174.2,MGC 02-26,2025-12-18 10:48:35,4343.8,2025-12-18 12:02:11,4375.9,Long,320.999999999995,18.0000000000018,328.999999999996,73.61,RelativeVWAP
175,MGC 02-26,2025-12-18 12:02:11,4376,2025-12-18 12:02:14,4346.6,Long,-294.000000000005,1.99999999999818,10,0.05,RelativeVWAP
176,MGC 02-26,2025-12-18 12:10:23,4383.2,2025-12-18 12:10:23,4350.7,Long,-325.000000000009,0,13.9999999999964,0.01,RelativeVWAP
177,MGC 02-26,2025-12-18 12:10:23,4384.3,2025-12-18 12:10:26,4354.3,Long,-300.000000000009,20,0,0.05,RelativeVWAP
178,MGC 02-26,2025-12-18 12:11:22,4387.6,2025-12-18 12:11:23,4286.2,Long,-1014.00000000001,6.00000000000364,3.99999999999636,0.01,RelativeVWAP
179.1,MGC 02-26,2025-12-18 12:15:13,4399.1,2025-12-18 12:15:56,4403.1,Short,-40,45.9999999999945,6.00000000000364,0.72,RelativeVWAP
179.2,MGC 02-26,2025-12-18 12:15:13,4399.1,2025-12-18 12:15:56,4403.1,Short,-40,45.9999999999945,6.00000000000364,0.72,RelativeVWAP
180,MGC 02-26,2025-12-18 21:28:46,4337.9,2025-12-18 21:28:47,4409.6,Short,-717.000000000007,25,5.99999999999454,0.01,RelativeVWAP
181.1,MGC 02-26,2025-12-18 21:34:38,4338.9,2025-12-18 21:34:57,4336.8,Long,-21.0000000000036,25.9999999999945,7.00000000000728,0.31,RelativeVWAP
181.2,MGC 02-26,2025-12-18 21:34:38,4338.9,2025-12-18 21:34:57,4336.8,Long,-21.0000000000036,25.9999999999945,7.00000000000728,0.31,RelativeVWAP
