TradeId,Instrument,EntryTime,EntryPrice,ExitTime,ExitPrice,Direction,Profit,MAE,MFE,DurationMin,SetupType
1,M2K 03-26,2025-12-11 10:36:00,2592.2,2025-12-11 10:37:00,2563.4,Long,-143.999999999999,0,19.0000000000009,1.00,RelativeVWAP
2,M2K 03-26,2025-12-11 10:36:00,2590.8,2025-12-11 10:37:00,2574.4,Long,-81.9999999999982,0,26.0000000000014,1.00,RelativeVWAP
3.1,M2K 03-26,2025-12-11 10:37:00,2596,0001-01-01 00:00:00,0,Short,0,145.5,448,-1065017437.00,RelativeVWAP
3.2,M2K 03-26,2025-12-11 10:37:00,2596,0001-01-01 00:00:00,0,Short,0,145.5,448,-1065017437.00,RelativeVWAP
4,M2K 03-26,2025-12-15 04:43:00,2588.5,2025-12-15 04:44:00,2580.7,Long,-38.9999999999986,2.5,0,1.00,RelativeVWAP
5.1,M2K 03-26,2025-12-15 04:45:00,2588.9,0001-01-01 00:00:00,0,Short,0,35.4999999999995,40,-1065022845.00,RelativeVWAP
5.2,M2K 03-26,2025-12-15 04:45:00,2588.9,0001-01-01 00:00:00,0,Short,0,35.4999999999995,40,-1065022845.00,RelativeVWAP
6,M2K 03-26,2025-12-15 10:00:00,2596,2025-12-15 10:01:00,2580.7,Long,-76.4999999999986,7.99999999999955,0,1.00,RelativeVWAP
