TradeId,Instrument,EntryTime,EntryPrice,ExitTime,ExitPrice,Direction,Profit,MAE,MFE,DurationMin,SetupType
145.1,MES 03-26,2025-12-11 17:25:00,6981.75,2025-12-11 17:51:00,6984.25,Short,-12.5,16.25,25,26.00,RelativeVWAP
145.2,MES 03-26,2025-12-11 17:25:00,6981.75,2025-12-11 17:51:00,6984.25,Short,-12.5,16.25,25,26.00,RelativeVWAP
146,MES 03-26,2025-12-12 05:30:00,6958,2025-12-12 05:31:00,6975.75,Short,-88.75,1.25,6.25,1.00,RelativeVWAP
147.1,MES 03-26,2025-12-12 05:55:00,6953.75,2025-12-12 07:40:00,6951.5,Long,-11.25,12.5,41.25,105.00,RelativeVWAP
147.2,MES 03-26,2025-12-12 05:55:00,6953.75,2025-12-12 07:40:00,6951.5,Long,-11.25,12.5,41.25,105.00,RelativeVWAP
148,MES 03-26,2025-12-12 10:49:00,6949,2025-12-12 10:50:00,6972.5,Short,-117.5,15,7.5,1.00,RelativeVWAP
149.1,MES 03-26,2025-12-12 10:54:00,6949.25,2025-12-12 11:01:00,6945.25,Long,-20,31.25,25,7.00,RelativeVWAP
149.2,MES 03-26,2025-12-12 10:54:00,6949.25,2025-12-12 11:01:00,6945.25,Long,-20,31.25,25,7.00,RelativeVWAP
150,MES 03-26,2025-12-12 11:59:00,6888,2025-12-12 12:00:00,6936.75,Short,-243.75,30,7.5,1.00,RelativeVWAP
151,MES 03-26,2025-12-12 11:59:00,6897.5,2025-12-12 12:00:00,6969.25,Short,-358.75,0,55,1.00,RelativeVWAP
152.1,MES 03-26,2025-12-12 12:09:00,6883,2025-12-12 12:12:00,6877.75,Long,-26.25,40,11.25,3.00,RelativeVWAP
152.2,MES 03-26,2025-12-12 12:09:00,6883,2025-12-12 12:12:00,6877.75,Long,-26.25,40,11.25,3.00,RelativeVWAP
153,MES 03-26,2025-12-12 12:12:00,6876.75,2025-12-12 12:13:00,6951.25,Short,-372.5,40,10,1.00,RelativeVWAP
154,MES 03-26,2025-12-12 12:22:00,6871.75,2025-12-12 12:23:00,6911.25,Short,-197.5,28.75,3.75,1.00,RelativeVWAP
155,MES 03-26,2025-12-12 12:22:00,6871.25,2025-12-12 12:23:00,6915.5,Short,-221.25,31.25,1.25,1.00,RelativeVWAP
156.1,MES 03-26,2025-12-12 12:32:00,6877.5,2025-12-12 12:38:00,6869.75,Long,-38.75,46.25,10,6.00,RelativeVWAP
156.2,MES 03-26,2025-12-12 12:32:00,6877.5,2025-12-12 12:38:00,6869.75,Long,-38.75,46.25,10,6.00,RelativeVWAP
157,MES 03-26,2025-12-12 12:39:00,6864.75,2025-12-12 12:40:00,6889.75,Short,-125,26.25,0,1.00,RelativeVWAP
158.1,MES 03-26,2025-12-12 12:44:00,6869.5,2025-12-14 19:02:00,6889.5,Long,100,0,236.25,3258.00,RelativeVWAP
158.2,MES 03-26,2025-12-12 12:44:00,6869.5,2025-12-14 19:02:00,6892.66666666667,Long,115.833333333339,0,236.25,3258.00,RelativeVWAP
159,MES 03-26,2025-12-15 04:38:00,6912,2025-12-15 04:39:00,6877.75,Long,-171.25,3.75,5,1.00,RelativeVWAP
160.1,MES 03-26,2025-12-15 05:05:00,6914.75,2025-12-15 05:13:00,6916.75,Short,-10,10,8.75,8.00,RelativeVWAP
160.2,MES 03-26,2025-12-15 05:05:00,6914.75,2025-12-15 05:13:00,6916.75,Short,-10,10,8.75,8.00,RelativeVWAP
161,MES 03-26,2025-12-15 10:53:00,6901.25,2025-12-15 10:54:00,6932.5,Short,-156.25,10,11.25,1.00,RelativeVWAP
162,MES 03-26,2025-12-15 11:21:00,6877.75,2025-12-15 11:22:00,6912,Short,-171.25,45,0,1.00,RelativeVWAP
163,MES 03-26,2025-12-15 11:30:00,6864.5,2025-12-15 11:31:00,6963,Short,-492.5,46.25,0,1.00,RelativeVWAP
164.1,MES 03-26,2025-12-15 11:37:00,6873.75,2025-12-15 12:47:00,6873.75,Long,0,7.5,143.75,70.00,RelativeVWAP
164.2,MES 03-26,2025-12-15 11:37:00,6873.75,2025-12-15 12:47:00,6873.75,Long,0,7.5,143.75,70.00,RelativeVWAP
165,MES 03-26,2025-12-15 20:16:00,6864,2025-12-15 20:17:00,6932.5,Short,-342.5,8.75,5,1.00,RelativeVWAP
166.1,MES 03-26,2025-12-15 20:21:00,6866.25,2025-12-15 20:56:00,6866.25,Long,0,0,42.5,35.00,RelativeVWAP
166.2,MES 03-26,2025-12-15 20:21:00,6866.25,2025-12-15 20:56:00,6866.25,Long,0,0,42.5,35.00,RelativeVWAP
167,MES 03-26,2025-12-15 21:35:00,6861.5,2025-12-15 21:36:00,6924.5,Short,-315,0,36.25,1.00,RelativeVWAP
168,MES 03-26,2025-12-15 21:36:00,6855.25,2025-12-15 21:37:00,6906.5,Short,-256.25,1.25,30,1.00,RelativeVWAP
169,MES 03-26,2025-12-15 21:39:00,6845.75,2025-12-15 21:40:00,6869,Short,-116.25,6.25,22.5,1.00,RelativeVWAP
170.1,MES 03-26,2025-12-15 22:02:00,6843.5,2025-12-16 01:57:00,6838.25,Long,-26.25,30,50,235.00,RelativeVWAP
170.2,MES 03-26,2025-12-15 22:02:00,6843.5,2025-12-16 01:57:00,6838.25,Long,-26.25,30,50,235.00,RelativeVWAP
171,MES 03-26,2025-12-16 01:57:00,6837.5,2025-12-16 01:58:00,6870.75,Short,-166.25,11.25,0,1.00,RelativeVWAP
172.1,MES 03-26,2025-12-16 02:10:00,6839.75,2025-12-16 03:38:00,6837,Long,-13.75,17.5,28.75,88.00,RelativeVWAP
172.2,MES 03-26,2025-12-16 02:10:00,6839.75,2025-12-16 03:38:00,6837,Long,-13.75,17.5,28.75,88.00,RelativeVWAP
173,MES 03-26,2025-12-16 09:31:00,6886,2025-12-16 09:32:00,6832.5,Long,-267.5,3.75,27.5,1.00,RelativeVWAP
174.1,MES 03-26,2025-12-16 10:16:00,6872.5,2025-12-16 10:31:00,6872.5,Short,0,8.75,72.5,15.00,RelativeVWAP
174.2,MES 03-26,2025-12-16 10:16:00,6872.5,2025-12-16 10:31:00,6872.5,Short,0,8.75,72.5,15.00,RelativeVWAP
175,MES 03-26,2025-12-16 11:25:00,6841.25,2025-12-16 11:26:00,6891.75,Short,-252.5,2.5,35,1.00,RelativeVWAP
176,MES 03-26,2025-12-16 11:28:00,6832.5,2025-12-16 11:29:00,6886,Short,-267.5,43.75,0,1.00,RelativeVWAP
177.1,MES 03-26,2025-12-16 11:37:00,6842,2025-12-16 12:17:00,6842,Long,0,18.75,103.75,40.00,RelativeVWAP
177.2,MES 03-26,2025-12-16 11:37:00,6842,2025-12-16 12:17:00,6842,Long,0,18.75,103.75,40.00,RelativeVWAP
178,MES 03-26,2025-12-17 04:48:00,6868,2025-12-17 04:49:00,6834.75,Long,-166.25,2.5,6.25,1.00,RelativeVWAP
179.1,MES 03-26,2025-12-17 04:58:00,6865.25,2025-12-17 05:16:00,6869.5,Short,-21.25,23.75,15,18.00,RelativeVWAP
179.2,MES 03-26,2025-12-17 04:58:00,6865.25,2025-12-17 05:16:00,6869.5,Short,-21.25,23.75,15,18.00,RelativeVWAP
180,MES 03-26,2025-12-17 06:18:00,6880.75,2025-12-17 06:19:00,6817,Long,-318.75,8.75,0,1.00,RelativeVWAP
181.1,MES 03-26,2025-12-17 06:26:00,6879,2025-12-17 06:33:00,6881,Short,-10,16.25,8.75,7.00,RelativeVWAP
181.2,MES 03-26,2025-12-17 06:26:00,6879,2025-12-17 06:33:00,6881,Short,-10,16.25,8.75,7.00,RelativeVWAP
182,MES 03-26,2025-12-17 10:37:00,6857.25,2025-12-17 10:38:00,6883,Short,-128.75,7.5,10,1.00,RelativeVWAP
183,MES 03-26,2025-12-17 11:37:00,6834.75,2025-12-17 11:38:00,6868,Short,-166.25,36.25,0,1.00,RelativeVWAP
184,MES 03-26,2025-12-17 11:46:00,6817,2025-12-17 11:47:00,6880.75,Short,-318.75,27.5,0,1.00,RelativeVWAP
185.1,MES 03-26,2025-12-17 11:51:00,6819,2025-12-17 11:53:00,6816,Long,-15,46.25,13.75,2.00,RelativeVWAP
185.2,MES 03-26,2025-12-17 11:51:00,6819,2025-12-17 11:53:00,6816,Long,-15,46.25,13.75,2.00,RelativeVWAP
186,MES 03-26,2025-12-17 23:16:00,6775.25,2025-12-17 23:17:00,6871.5,Short,-481.25,3.75,13.75,1.00,RelativeVWAP
187.1,MES 03-26,2025-12-17 23:44:00,6775,2025-12-18 12:13:00,6865.83189165299,Long,454.15945826493,7.5,481.25,749.00,RelativeVWAP
187.2,MES 03-26,2025-12-17 23:44:00,6775,2025-12-18 12:13:00,6871.25,Long,481.25,7.5,481.25,749.00,RelativeVWAP
188,MES 03-26,2025-12-18 04:17:00,6795.75,2025-12-18 04:18:00,6771,Long,-123.75,3.75,5,1.00,RelativeVWAP
189,MES 03-26,2025-12-18 10:31:00,6840.75,2025-12-18 10:32:00,6788.75,Long,-260,0,47.5,1.00,RelativeVWAP
190.1,MES 03-26,2025-12-18 12:21:00,6867.5,2025-12-18 12:38:00,6871.5,Short,-20,23.75,40,17.00,RelativeVWAP
190.2,MES 03-26,2025-12-18 12:21:00,6867.5,2025-12-18 12:38:00,6871.5,Short,-20,23.75,40,17.00,RelativeVWAP
191,MES 03-26,2025-12-18 12:38:00,6871.5,2025-12-18 12:39:00,6775.25,Long,-481.25,8.75,1.25,1.00,RelativeVWAP
192.1,MES 03-26,2025-12-18 13:40:00,6836.25,2025-12-18 13:42:00,6836.25,Short,0,36.25,2.5,2.00,RelativeVWAP
192.2,MES 03-26,2025-12-18 13:40:00,6836.25,2025-12-18 13:42:00,6836.25,Short,0,36.25,2.5,2.00,RelativeVWAP
193,MES 03-26,2025-12-19 04:03:00,6841.75,2025-12-19 04:04:00,6819.25,Long,-112.5,0,15,1.00,RelativeVWAP
194.1,MES 03-26,2025-12-19 04:11:00,6845.25,2025-12-19 04:15:00,6845.5,Short,-1.25,3.75,11.25,4.00,RelativeVWAP
194.2,MES 03-26,2025-12-19 04:11:00,6845.25,2025-12-19 04:15:00,6845.5,Short,-1.25,3.75,11.25,4.00,RelativeVWAP
