TradeId,Instrument,EntryTime,EntryPrice,ExitTime,ExitPrice,Direction,Profit,MAE,MFE,DurationMin,SetupType
171.2,MNQ 03-26,2025-12-15 10:37:00,25626.5,2025-12-15 10:57:00,25486,Short,281,0,284,20.00,RelativeVWAP
172,MNQ 03-26,2025-12-15 10:57:00,25485.75,2025-12-15 10:58:00,25662.25,Short,-353,8.5,35,1.00,RelativeVWAP
173,MNQ 03-26,2025-12-15 11:20:00,25384.25,2025-12-15 11:21:00,25541.75,Short,-315,71.5,25.5,1.00,RelativeVWAP
174,MNQ 03-26,2025-12-15 11:25:00,25370.75,2025-12-15 11:26:00,25874,Short,-1006.5,0,117.5,1.00,RelativeVWAP
175,MNQ 03-26,2025-12-15 11:26:00,25314.75,2025-12-15 11:27:00,25489.5,Short,-349.5,32.5,23,1.00,RelativeVWAP
176.1,MNQ 03-26,2025-12-15 11:37:00,25333,2025-12-15 12:19:00,25452.3161905669,Long,238.632381133859,11.5,314,42.00,RelativeVWAP
176.2,MNQ 03-26,2025-12-15 11:37:00,25333,2025-12-15 12:19:00,25489.25,Long,312.5,11.5,314,42.00,RelativeVWAP
177,MNQ 03-26,2025-12-15 19:52:00,25286.25,2025-12-15 19:53:00,25670.25,Short,-768,37.5,0,1.00,RelativeVWAP
178.1,MNQ 03-26,2025-12-15 19:54:00,25295.5,2025-12-15 20:07:00,25284.25,Long,-22.5,27.5,43,13.00,RelativeVWAP
178.2,MNQ 03-26,2025-12-15 19:54:00,25295.5,2025-12-15 20:07:00,25284.25,Long,-22.5,27.5,43,13.00,RelativeVWAP
179,MNQ 03-26,2025-12-16 09:32:00,25373.75,2025-12-16 09:33:00,25073.5,Long,-600.5,33.5,19.5,1.00,RelativeVWAP
180.1,MNQ 03-26,2025-12-16 10:17:00,25290.75,2025-12-16 10:31:00,25290.75,Short,0,31.5,162,14.00,RelativeVWAP
180.2,MNQ 03-26,2025-12-16 10:17:00,25290.75,2025-12-16 10:31:00,25290.75,Short,0,31.5,162,14.00,RelativeVWAP
181,MNQ 03-26,2025-12-16 10:52:00,25383.75,2025-12-16 10:53:00,25124.25,Long,-519,72,0,1.00,RelativeVWAP
182.1,MNQ 03-26,2025-12-16 10:56:00,25367,2025-12-16 11:00:00,25392.5,Short,-51,64,27.5,4.00,RelativeVWAP
182.2,MNQ 03-26,2025-12-16 10:56:00,25367,2025-12-16 11:00:00,25392.5,Short,-51,64,27.5,4.00,RelativeVWAP
183,MNQ 03-26,2025-12-17 04:49:00,25432.5,2025-12-17 04:50:00,25265,Long,-335,22,6,1.00,RelativeVWAP
184.1,MNQ 03-26,2025-12-17 04:58:00,25416,2025-12-17 05:16:00,25436.25,Short,-40.5,44.5,27.5,18.00,RelativeVWAP
184.2,MNQ 03-26,2025-12-17 04:58:00,25416,2025-12-17 05:16:00,25436.25,Short,-40.5,44.5,27.5,18.00,RelativeVWAP
185,MNQ 03-26,2025-12-17 05:21:00,25444.25,2025-12-17 05:22:00,25169.75,Long,-549,27,0,1.00,RelativeVWAP
186.1,MNQ 03-26,2025-12-17 05:30:00,25437.25,2025-12-17 05:36:00,25446,Short,-17.5,21.5,20,6.00,RelativeVWAP
186.2,MNQ 03-26,2025-12-17 05:30:00,25437.25,2025-12-17 05:36:00,25446,Short,-17.5,21.5,20,6.00,RelativeVWAP
187,MNQ 03-26,2025-12-17 10:36:00,25387.75,2025-12-17 10:37:00,25508.25,Short,-241,0,113,1.00,RelativeVWAP
188,MNQ 03-26,2025-12-17 10:47:00,25265,2025-12-17 10:48:00,25432.5,Short,-335,24,30,1.00,RelativeVWAP
189.1,MNQ 03-26,2025-12-17 10:54:00,25276.25,2025-12-17 11:36:00,25245,Long,-62.5,98,146,42.00,RelativeVWAP
189.2,MNQ 03-26,2025-12-17 10:54:00,25276.25,2025-12-17 11:36:00,25245,Long,-62.5,98,146,42.00,RelativeVWAP
190,MNQ 03-26,2025-12-17 11:43:00,25169.75,2025-12-17 11:44:00,25444.25,Short,-549,3,37,1.00,RelativeVWAP
191,MNQ 03-26,2025-12-17 11:45:00,25124.25,2025-12-17 11:46:00,25383.75,Short,-519,34.5,51,1.00,RelativeVWAP
192.1,MNQ 03-26,2025-12-17 11:51:00,25106,2025-12-17 11:53:00,25098.5,Long,-15,92,30,2.00,RelativeVWAP
192.2,MNQ 03-26,2025-12-17 11:51:00,25106,2025-12-17 11:53:00,25098.5,Long,-15,92,30,2.00,RelativeVWAP
193,MNQ 03-26,2025-12-17 11:53:00,25073.5,2025-12-17 11:54:00,25373.75,Short,-600.5,0,33,1.00,RelativeVWAP
194.1,MNQ 03-26,2025-12-17 12:12:00,25060.5,2025-12-17 12:15:00,25033.5,Long,-54,73,36,3.00,RelativeVWAP
194.2,MNQ 03-26,2025-12-17 12:12:00,25060.5,2025-12-17 12:15:00,25033.5,Long,-54,73,36,3.00,RelativeVWAP
195,MNQ 03-26,2025-12-17 17:00:00,24888.25,2025-12-17 17:01:00,25449.5,Short,-1122.5,80,0,1.00,RelativeVWAP
196.1,MNQ 03-26,2025-12-17 17:36:00,24942.25,2025-12-17 19:26:00,24942.25,Long,0,18.5,116,110.00,RelativeVWAP
196.2,MNQ 03-26,2025-12-17 17:36:00,24942.25,2025-12-17 19:26:00,24942.25,Long,0,18.5,116,110.00,RelativeVWAP
197,MNQ 03-26,2025-12-18 04:17:00,25040.75,2025-12-18 04:18:00,24901,Long,-279.5,15.5,6,1.00,RelativeVWAP
198.1,MNQ 03-26,2025-12-18 04:31:00,25027,2025-12-18 04:43:00,25047.75,Short,-41.5,46,23,12.00,RelativeVWAP
198.2,MNQ 03-26,2025-12-18 04:31:00,25027,2025-12-18 04:43:00,25047.75,Short,-41.5,46,23,12.00,RelativeVWAP
199,MNQ 03-26,2025-12-18 10:31:00,25286.25,2025-12-18 10:32:00,25008,Long,-556.5,0,86.5,1.00,RelativeVWAP
200.1,MNQ 03-26,2025-12-18 10:48:00,25239,2025-12-18 11:29:00,25329.75,Short,-181.5,198,156.5,41.00,RelativeVWAP
200.2,MNQ 03-26,2025-12-18 10:48:00,25239,2025-12-18 11:29:00,25329.75,Short,-181.5,198,156.5,41.00,RelativeVWAP
201,MNQ 03-26,2025-12-19 04:03:00,25373.75,2025-12-19 04:04:00,25208.75,Long,-330,10.5,7,1.00,RelativeVWAP
202.1,MNQ 03-26,2025-12-19 04:11:00,25374,2025-12-19 04:19:00,25377.5,Short,-7,13,29.5,8.00,RelativeVWAP
202.2,MNQ 03-26,2025-12-19 04:11:00,25374,2025-12-19 04:19:00,25377.5,Short,-7,13,29.5,8.00,RelativeVWAP
