ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward,DeltaAtEntry,DeltaDirection,SessionDelta,DeltaAtTP1
20260116_1,MCL 02-26,2026-01-16 04:57:58,Short,59.59,2026-01-16 05:09:34,59.65,SL_Short_01,-48.00,17.60,-65.60,-16.00,112.00,USA High,1,-2.00,32,-1,32,0,1,8,363062132975_1
20260116_2,MCL 02-26,2026-01-16 05:11:29,Short,59.67,2026-01-16 05:12:59,59.7,SL_Short_02,-18.00,13.20,-31.20,0.00,0.00,USA High,1,-1.50,15,-1,15,0,1,6,363062133055_1
20260116_3.1,MCL 02-26,2026-01-16 05:24:07,Short,59.74,2026-01-16 05:28:11,59.8,SL_Short_03,-6.00,2.20,-8.20,0.00,0.00,USA High,2,-0.25,86,-1,86,0,1,1,363062133115_1
20260116_3.2,MCL 02-26,2026-01-16 05:24:07,Short,59.74,2026-01-16 05:28:30,59.8,SL_Short_03,-12.00,4.40,-16.40,-18.00,0.00,USA High,2,-0.50,86,-1,86,0,1,2,363062133115_2
20260116_3.3,MCL 02-26,2026-01-16 05:24:07,Short,59.74,2026-01-16 05:29:13,59.83,SL_Short_03,-9.00,2.20,-11.20,-18.00,0.00,USA High,2,-0.38,86,-1,86,0,1,1,363062133115_3
20260116_4.1,MCL 02-26,2026-01-16 05:30:23,Short,59.87,2026-01-16 05:32:00,59.88,SL_Short_04,-1.00,2.20,-3.20,0.00,0.00,USA High,3,-1.00,99,-1,99,0,1,1,363062133167_1
