[10:12:31.528] [SYSTEM] Bar:-1 Time:N/A | === RelativeVwap Debug Log Started ===
[10:12:31.529] [SYSTEM] Bar:-1 Time:N/A | Version: 1.0.30
[10:12:31.529] [SYSTEM] Bar:-1 Time:N/A | Instrument: MNQ 03-26
[10:15:25.980] [SIGNAL2] Bar:2407 Time:11:08:00 | SIG2 LONG FIRED | Low:25411.00 | VWAP:25388.26 | Sep:22.74 | Thresh:1 | AnchorBar:2386 | LastSignaled:-1
[10:15:25.980] [SIGNAL2] Bar:2408 Time:11:09:00 | SIG2 LONG FIRED | Low:25407.00 | VWAP:25389.75 | Sep:17.25 | Thresh:1 | AnchorBar:2386 | LastSignaled:-1
[10:15:25.982] [SIGNAL2] Bar:2409 Time:11:10:00 | SIG2 LONG FIRED | Low:25409.25 | VWAP:25390.26 | Sep:18.99 | Thresh:1 | AnchorBar:2386 | LastSignaled:-1
[10:15:25.982] [SIGNAL2] Bar:2410 Time:11:11:00 | SIG2 LONG FIRED | Low:25399.50 | VWAP:25390.89 | Sep:8.61 | Thresh:1 | AnchorBar:2386 | LastSignaled:-1
[10:15:25.983] [SIGNAL2] Bar:2411 Time:11:12:00 | SIG2 LONG FIRED | Low:25395.00 | VWAP:25391.16 | Sep:3.84 | Thresh:1 | AnchorBar:2386 | LastSignaled:-1
[10:15:25.985] [ANCHOR] Bar:2423 Time:11:24:00 | NEW LOW ANCHOR | Price:25296.75 | Low:25283.50 | VWAP:25296.75 | PrevAnchor:2422 | TrackerReset:-1
[10:15:25.985] [ANCHOR] Bar:2424 Time:11:25:00 | NEW LOW ANCHOR | Price:25312.00 | Low:25280.75 | VWAP:25312.00 | PrevAnchor:2423 | TrackerReset:-1
[10:15:25.986] [ANCHOR] Bar:2429 Time:11:30:00 | NEW LOW ANCHOR | Price:25281.25 | Low:25276.25 | VWAP:25281.25 | PrevAnchor:2428 | TrackerReset:-1
[10:15:25.987] [ANCHOR] Bar:2430 Time:11:31:00 | NEW LOW ANCHOR | Price:25266.50 | Low:25256.50 | VWAP:25266.50 | PrevAnchor:2429 | TrackerReset:-1
[10:15:25.987] [ANCHOR] Bar:2431 Time:11:32:00 | NEW LOW ANCHOR | Price:25272.25 | Low:25256.25 | VWAP:25272.25 | PrevAnchor:2430 | TrackerReset:-1
[10:15:25.988] [SIGNAL2] Bar:2441 Time:11:42:00 | SIG2 LONG FIRED | Low:25298.25 | VWAP:25290.61 | Sep:7.64 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.989] [SIGNAL2] Bar:2442 Time:11:43:00 | SIG2 LONG FIRED | Low:25301.00 | VWAP:25292.09 | Sep:8.91 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.990] [SIGNAL2] Bar:2443 Time:11:44:00 | SIG2 LONG FIRED | Low:25301.25 | VWAP:25293.20 | Sep:8.05 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.990] [SIGNAL2] Bar:2444 Time:11:45:00 | SIG2 LONG FIRED | Low:25310.25 | VWAP:25294.38 | Sep:15.87 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.991] [SIGNAL2] Bar:2445 Time:11:46:00 | SIG2 LONG FIRED | Low:25313.50 | VWAP:25297.59 | Sep:15.91 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.991] [SIGNAL2] Bar:2446 Time:11:47:00 | SIG2 LONG FIRED | Low:25338.75 | VWAP:25299.91 | Sep:38.84 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.993] [SIGNAL2] Bar:2447 Time:11:48:00 | SIG2 LONG FIRED | Low:25342.00 | VWAP:25302.04 | Sep:39.96 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.994] [SIGNAL2] Bar:2448 Time:11:49:00 | SIG2 LONG FIRED | Low:25341.75 | VWAP:25303.79 | Sep:37.96 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.995] [SIGNAL2] Bar:2449 Time:11:50:00 | SIG2 LONG FIRED | Low:25350.50 | VWAP:25304.97 | Sep:45.53 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.995] [SIGNAL2] Bar:2450 Time:11:51:00 | SIG2 LONG FIRED | Low:25350.25 | VWAP:25307.78 | Sep:42.47 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.996] [SIGNAL2] Bar:2451 Time:11:52:00 | SIG2 LONG FIRED | Low:25362.75 | VWAP:25310.28 | Sep:52.47 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.997] [SIGNAL2] Bar:2452 Time:11:53:00 | SIG2 LONG FIRED | Low:25369.50 | VWAP:25312.10 | Sep:57.40 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.997] [SIGNAL2] Bar:2453 Time:11:54:00 | SIG2 LONG FIRED | Low:25355.75 | VWAP:25314.39 | Sep:41.36 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.998] [SIGNAL2] Bar:2454 Time:11:55:00 | SIG2 LONG FIRED | Low:25362.25 | VWAP:25315.77 | Sep:46.48 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.999] [SIGNAL2] Bar:2455 Time:11:56:00 | SIG2 LONG FIRED | Low:25368.50 | VWAP:25317.75 | Sep:50.75 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:25.999] [SIGNAL2] Bar:2456 Time:11:57:00 | SIG2 LONG FIRED | Low:25364.50 | VWAP:25319.03 | Sep:45.47 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.001] [SIGNAL2] Bar:2457 Time:11:58:00 | SIG2 LONG FIRED | Low:25346.00 | VWAP:25320.80 | Sep:25.20 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.001] [SIGNAL2] Bar:2458 Time:11:59:00 | SIG2 LONG FIRED | Low:25354.50 | VWAP:25321.49 | Sep:33.01 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.001] [SIGNAL2] Bar:2459 Time:12:00:00 | SIG2 LONG FIRED | Low:25348.75 | VWAP:25322.12 | Sep:26.63 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.003] [SIGNAL2] Bar:2460 Time:12:01:00 | SIG2 LONG FIRED | Low:25339.75 | VWAP:25322.87 | Sep:16.88 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.004] [SIGNAL2] Bar:2461 Time:12:02:00 | SIG2 LONG FIRED | Low:25331.50 | VWAP:25323.38 | Sep:8.12 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.005] [SIGNAL2] Bar:2467 Time:12:08:00 | SIG2 LONG FIRED | Low:25328.00 | VWAP:25324.24 | Sep:3.76 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.006] [SIGNAL2] Bar:2468 Time:12:09:00 | SIG2 LONG FIRED | Low:25328.50 | VWAP:25324.35 | Sep:4.15 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.008] [SIGNAL2] Bar:2477 Time:12:18:00 | SIG2 LONG FIRED | Low:25326.50 | VWAP:25324.30 | Sep:2.20 | Thresh:1 | AnchorBar:2431 | LastSignaled:-1
[10:15:26.009] [ANCHOR] Bar:2490 Time:12:31:00 | NEW LOW ANCHOR | Price:25190.00 | Low:25163.75 | VWAP:25190.00 | PrevAnchor:2489 | TrackerReset:-1
[10:15:26.010] [ANCHOR] Bar:2491 Time:12:32:00 | NEW LOW ANCHOR | Price:25177.25 | Low:25163.25 | VWAP:25177.25 | PrevAnchor:2490 | TrackerReset:-1
[10:15:26.010] [ANCHOR] Bar:2492 Time:12:33:00 | NEW LOW ANCHOR | Price:25133.00 | Low:25130.75 | VWAP:25133.00 | PrevAnchor:2491 | TrackerReset:-1
[10:15:26.011] [ANCHOR] Bar:2493 Time:12:34:00 | NEW LOW ANCHOR | Price:25212.00 | Low:25119.50 | VWAP:25212.00 | PrevAnchor:2492 | TrackerReset:-1
[10:15:26.026] [SIGNAL2] Bar:2514 Time:12:55:00 | SIG2 LONG FIRED | Low:25249.75 | VWAP:25242.55 | Sep:7.20 | Thresh:1 | AnchorBar:2493 | LastSignaled:-1
[10:15:26.028] [SIGNAL2] Bar:2515 Time:12:56:00 | SIG2 LONG FIRED | Low:25250.50 | VWAP:25243.84 | Sep:6.66 | Thresh:1 | AnchorBar:2493 | LastSignaled:-1
[10:15:26.029] [SIGNAL2] Bar:2516 Time:12:57:00 | SIG2 LONG FIRED | Low:25246.25 | VWAP:25244.46 | Sep:1.79 | Thresh:1 | AnchorBar:2493 | LastSignaled:-1
[10:15:26.029] [SIGNAL2] Bar:2517 Time:12:58:00 | SIG2 LONG FIRED | Low:25256.00 | VWAP:25245.13 | Sep:10.87 | Thresh:1 | AnchorBar:2493 | LastSignaled:-1
[10:15:26.030] [SIGNAL2] Bar:2518 Time:12:59:00 | SIG2 LONG FIRED | Low:25266.25 | VWAP:25245.93 | Sep:20.32 | Thresh:1 | AnchorBar:2493 | LastSignaled:-1
[10:15:26.033] [ANCHOR] Bar:2559 Time:13:40:00 | NEW LOW ANCHOR | Price:25108.75 | Low:25106.50 | VWAP:25108.75 | PrevAnchor:2558 | TrackerReset:-1
[10:15:26.033] [ANCHOR] Bar:2560 Time:13:41:00 | NEW LOW ANCHOR | Price:25111.75 | Low:25102.00 | VWAP:25111.75 | PrevAnchor:2559 | TrackerReset:-1
[10:15:26.035] [ANCHOR] Bar:2561 Time:13:42:00 | NEW LOW ANCHOR | Price:25087.25 | Low:25079.50 | VWAP:25087.25 | PrevAnchor:2560 | TrackerReset:-1
[10:15:26.035] [ANCHOR] Bar:2562 Time:13:43:00 | NEW LOW ANCHOR | Price:25078.00 | Low:25075.25 | VWAP:25078.00 | PrevAnchor:2561 | TrackerReset:-1
[10:15:26.036] [ANCHOR] Bar:2564 Time:13:45:00 | NEW LOW ANCHOR | Price:25083.00 | Low:25074.25 | VWAP:25083.00 | PrevAnchor:2563 | TrackerReset:-1
[10:15:26.036] [SIGNAL2] Bar:2568 Time:13:49:00 | SIG2 LONG FIRED | Low:25107.25 | VWAP:25101.17 | Sep:6.08 | Thresh:1 | AnchorBar:2564 | LastSignaled:-1
[10:15:26.037] [SIGNAL2] Bar:2569 Time:13:50:00 | SIG2 LONG FIRED | Low:25109.00 | VWAP:25103.81 | Sep:5.19 | Thresh:1 | AnchorBar:2564 | LastSignaled:-1
[10:15:26.038] [ANCHOR] Bar:2573 Time:13:54:00 | NEW LOW ANCHOR | Price:25086.00 | Low:25067.00 | VWAP:25086.00 | PrevAnchor:2572 | TrackerReset:-1
[10:15:26.039] [ANCHOR] Bar:2574 Time:13:55:00 | NEW LOW ANCHOR | Price:25064.25 | Low:25058.50 | VWAP:25064.25 | PrevAnchor:2573 | TrackerReset:-1
[10:15:26.040] [SIGNAL2] Bar:2578 Time:13:59:00 | SIG2 LONG FIRED | Low:25094.75 | VWAP:25085.08 | Sep:9.67 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.040] [SIGNAL2] Bar:2579 Time:14:00:00 | SIG2 LONG FIRED | Low:25102.50 | VWAP:25091.54 | Sep:10.96 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.041] [SIGNAL2] Bar:2580 Time:14:01:00 | SIG2 LONG FIRED | Low:25122.00 | VWAP:25105.71 | Sep:16.29 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.041] [SIGNAL2] Bar:2581 Time:14:02:00 | SIG2 LONG FIRED | Low:25144.50 | VWAP:25112.05 | Sep:32.45 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.043] [SIGNAL2] Bar:2582 Time:14:03:00 | SIG2 LONG FIRED | Low:25148.75 | VWAP:25116.03 | Sep:32.72 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.043] [SIGNAL2] Bar:2583 Time:14:04:00 | SIG2 LONG FIRED | Low:25131.75 | VWAP:25118.08 | Sep:13.67 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.044] [SIGNAL2] Bar:2584 Time:14:05:00 | SIG2 LONG FIRED | Low:25130.00 | VWAP:25119.35 | Sep:10.65 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.045] [SIGNAL2] Bar:2585 Time:14:06:00 | SIG2 LONG FIRED | Low:25136.25 | VWAP:25122.10 | Sep:14.15 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.046] [SIGNAL2] Bar:2586 Time:14:07:00 | SIG2 LONG FIRED | Low:25145.50 | VWAP:25123.67 | Sep:21.83 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.047] [SIGNAL2] Bar:2587 Time:14:08:00 | SIG2 LONG FIRED | Low:25142.75 | VWAP:25125.31 | Sep:17.44 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.047] [SIGNAL2] Bar:2588 Time:14:09:00 | SIG2 LONG FIRED | Low:25140.00 | VWAP:25126.23 | Sep:13.77 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.048] [SIGNAL2] Bar:2589 Time:14:10:00 | SIG2 LONG FIRED | Low:25131.75 | VWAP:25126.71 | Sep:5.04 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.049] [SIGNAL2] Bar:2590 Time:14:11:00 | SIG2 LONG FIRED | Low:25133.00 | VWAP:25127.62 | Sep:5.38 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.050] [SIGNAL2] Bar:2591 Time:14:12:00 | SIG2 LONG FIRED | Low:25133.00 | VWAP:25128.23 | Sep:4.77 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.051] [SIGNAL2] Bar:2592 Time:14:13:00 | SIG2 LONG FIRED | Low:25131.00 | VWAP:25128.53 | Sep:2.47 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.051] [SIGNAL2] Bar:2601 Time:14:22:00 | SIG2 LONG FIRED | Low:25137.50 | VWAP:25126.92 | Sep:10.58 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.053] [SIGNAL2] Bar:2602 Time:14:23:00 | SIG2 LONG FIRED | Low:25164.25 | VWAP:25128.80 | Sep:35.45 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.053] [SIGNAL2] Bar:2603 Time:14:24:00 | SIG2 LONG FIRED | Low:25166.00 | VWAP:25130.15 | Sep:35.85 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.054] [SIGNAL2] Bar:2604 Time:14:25:00 | SIG2 LONG FIRED | Low:25171.75 | VWAP:25131.92 | Sep:39.83 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.056] [SIGNAL2] Bar:2605 Time:14:26:00 | SIG2 LONG FIRED | Low:25183.25 | VWAP:25133.48 | Sep:49.77 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.056] [SIGNAL2] Bar:2606 Time:14:27:00 | SIG2 LONG FIRED | Low:25161.00 | VWAP:25134.39 | Sep:26.61 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.056] [SIGNAL2] Bar:2607 Time:14:28:00 | SIG2 LONG FIRED | Low:25158.50 | VWAP:25135.14 | Sep:23.36 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.058] [SIGNAL2] Bar:2608 Time:14:29:00 | SIG2 LONG FIRED | Low:25156.00 | VWAP:25135.88 | Sep:20.12 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.058] [SIGNAL2] Bar:2609 Time:14:30:00 | SIG2 LONG FIRED | Low:25162.75 | VWAP:25136.33 | Sep:26.42 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.059] [SIGNAL2] Bar:2610 Time:14:31:00 | SIG2 LONG FIRED | Low:25164.25 | VWAP:25137.01 | Sep:27.24 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.060] [SIGNAL2] Bar:2611 Time:14:32:00 | SIG2 LONG FIRED | Low:25151.50 | VWAP:25137.57 | Sep:13.93 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.061] [SIGNAL2] Bar:2612 Time:14:33:00 | SIG2 LONG FIRED | Low:25142.25 | VWAP:25138.24 | Sep:4.01 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.062] [SIGNAL2] Bar:2613 Time:14:34:00 | SIG2 LONG FIRED | Low:25158.75 | VWAP:25138.84 | Sep:19.91 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.062] [SIGNAL2] Bar:2614 Time:14:35:00 | SIG2 LONG FIRED | Low:25161.00 | VWAP:25139.17 | Sep:21.83 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.063] [SIGNAL2] Bar:2615 Time:14:36:00 | SIG2 LONG FIRED | Low:25160.50 | VWAP:25139.56 | Sep:20.94 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.064] [SIGNAL2] Bar:2616 Time:14:37:00 | SIG2 LONG FIRED | Low:25155.00 | VWAP:25140.17 | Sep:14.83 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.065] [SIGNAL2] Bar:2617 Time:14:38:00 | SIG2 LONG FIRED | Low:25169.25 | VWAP:25140.82 | Sep:28.43 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.066] [SIGNAL2] Bar:2618 Time:14:39:00 | SIG2 LONG FIRED | Low:25166.25 | VWAP:25141.66 | Sep:24.59 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.076] [SIGNAL2] Bar:2619 Time:14:40:00 | SIG2 LONG FIRED | Low:25174.50 | VWAP:25142.15 | Sep:32.35 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.079] [SIGNAL2] Bar:2620 Time:14:41:00 | SIG2 LONG FIRED | Low:25156.00 | VWAP:25142.41 | Sep:13.59 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.079] [SIGNAL2] Bar:2621 Time:14:42:00 | SIG2 LONG FIRED | Low:25148.75 | VWAP:25143.27 | Sep:5.48 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.080] [SIGNAL2] Bar:2622 Time:14:43:00 | SIG2 LONG FIRED | Low:25174.50 | VWAP:25144.24 | Sep:30.26 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.082] [SIGNAL2] Bar:2623 Time:14:44:00 | SIG2 LONG FIRED | Low:25185.00 | VWAP:25145.22 | Sep:39.78 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.083] [SIGNAL2] Bar:2624 Time:14:45:00 | SIG2 LONG FIRED | Low:25178.50 | VWAP:25145.79 | Sep:32.71 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.084] [SIGNAL2] Bar:2625 Time:14:46:00 | SIG2 LONG FIRED | Low:25183.00 | VWAP:25146.39 | Sep:36.61 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.084] [SIGNAL2] Bar:2626 Time:14:47:00 | SIG2 LONG FIRED | Low:25188.25 | VWAP:25147.00 | Sep:41.25 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.086] [SIGNAL2] Bar:2627 Time:14:48:00 | SIG2 LONG FIRED | Low:25175.75 | VWAP:25147.83 | Sep:27.92 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.086] [SIGNAL2] Bar:2628 Time:14:49:00 | SIG2 LONG FIRED | Low:25186.00 | VWAP:25148.12 | Sep:37.88 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.087] [SIGNAL2] Bar:2629 Time:14:50:00 | SIG2 LONG FIRED | Low:25181.25 | VWAP:25148.62 | Sep:32.63 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.087] [SIGNAL2] Bar:2630 Time:14:51:00 | SIG2 LONG FIRED | Low:25158.00 | VWAP:25148.95 | Sep:9.05 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.088] [SIGNAL2] Bar:2631 Time:14:52:00 | SIG2 LONG FIRED | Low:25156.00 | VWAP:25149.18 | Sep:6.82 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.089] [SIGNAL2] Bar:2632 Time:14:53:00 | SIG2 LONG FIRED | Low:25160.50 | VWAP:25149.40 | Sep:11.10 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.090] [SIGNAL2] Bar:2633 Time:14:54:00 | SIG2 LONG FIRED | Low:25162.75 | VWAP:25149.61 | Sep:13.14 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.090] [SIGNAL2] Bar:2634 Time:14:55:00 | SIG2 LONG FIRED | Low:25169.50 | VWAP:25149.84 | Sep:19.66 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.091] [SIGNAL2] Bar:2635 Time:14:56:00 | SIG2 LONG FIRED | Low:25173.50 | VWAP:25150.51 | Sep:22.99 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.092] [SIGNAL2] Bar:2636 Time:14:57:00 | SIG2 LONG FIRED | Low:25178.25 | VWAP:25150.93 | Sep:27.32 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.093] [SIGNAL2] Bar:2637 Time:14:58:00 | SIG2 LONG FIRED | Low:25190.25 | VWAP:25151.67 | Sep:38.58 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.093] [SIGNAL2] Bar:2638 Time:14:59:00 | SIG2 LONG FIRED | Low:25194.50 | VWAP:25152.40 | Sep:42.10 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.094] [SIGNAL2] Bar:2639 Time:15:00:00 | SIG2 LONG FIRED | Low:25201.50 | VWAP:25153.13 | Sep:48.37 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.095] [SIGNAL2] Bar:2640 Time:15:01:00 | SIG2 LONG FIRED | Low:25207.50 | VWAP:25154.27 | Sep:53.23 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.096] [SIGNAL2] Bar:2641 Time:15:02:00 | SIG2 LONG FIRED | Low:25176.75 | VWAP:25155.85 | Sep:20.90 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.096] [SIGNAL2] Bar:2642 Time:15:03:00 | SIG2 LONG FIRED | Low:25177.75 | VWAP:25156.56 | Sep:21.19 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.097] [SIGNAL2] Bar:2643 Time:15:04:00 | SIG2 LONG FIRED | Low:25190.25 | VWAP:25157.15 | Sep:33.10 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.097] [SIGNAL2] Bar:2644 Time:15:05:00 | SIG2 LONG FIRED | Low:25201.75 | VWAP:25157.52 | Sep:44.23 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.099] [SIGNAL2] Bar:2645 Time:15:06:00 | SIG2 LONG FIRED | Low:25199.50 | VWAP:25158.24 | Sep:41.26 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.099] [SIGNAL2] Bar:2646 Time:15:07:00 | SIG2 LONG FIRED | Low:25217.50 | VWAP:25159.23 | Sep:58.27 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.100] [SIGNAL2] Bar:2647 Time:15:08:00 | SIG2 LONG FIRED | Low:25226.50 | VWAP:25160.05 | Sep:66.45 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.101] [SIGNAL2] Bar:2648 Time:15:09:00 | SIG2 LONG FIRED | Low:25233.75 | VWAP:25161.30 | Sep:72.45 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.101] [SIGNAL2] Bar:2649 Time:15:10:00 | SIG2 LONG FIRED | Low:25238.50 | VWAP:25162.45 | Sep:76.05 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.102] [SIGNAL2] Bar:2650 Time:15:11:00 | SIG2 LONG FIRED | Low:25238.75 | VWAP:25163.44 | Sep:75.31 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.103] [SIGNAL2] Bar:2651 Time:15:12:00 | SIG2 LONG FIRED | Low:25249.00 | VWAP:25164.40 | Sep:84.60 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.103] [SIGNAL2] Bar:2652 Time:15:13:00 | SIG2 LONG FIRED | Low:25234.25 | VWAP:25165.57 | Sep:68.68 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.104] [SIGNAL2] Bar:2653 Time:15:14:00 | SIG2 LONG FIRED | Low:25232.00 | VWAP:25166.08 | Sep:65.92 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.104] [SIGNAL2] Bar:2654 Time:15:15:00 | SIG2 LONG FIRED | Low:25227.50 | VWAP:25166.79 | Sep:60.71 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.105] [SIGNAL2] Bar:2655 Time:15:16:00 | SIG2 LONG FIRED | Low:25233.00 | VWAP:25167.73 | Sep:65.27 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.106] [SIGNAL2] Bar:2656 Time:15:17:00 | SIG2 LONG FIRED | Low:25239.75 | VWAP:25168.43 | Sep:71.32 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.106] [SIGNAL2] Bar:2657 Time:15:18:00 | SIG2 LONG FIRED | Low:25233.25 | VWAP:25168.92 | Sep:64.33 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.106] [SIGNAL2] Bar:2658 Time:15:19:00 | SIG2 LONG FIRED | Low:25233.50 | VWAP:25169.53 | Sep:63.97 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.108] [SIGNAL2] Bar:2659 Time:15:20:00 | SIG2 LONG FIRED | Low:25245.25 | VWAP:25170.11 | Sep:75.14 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.109] [SIGNAL2] Bar:2660 Time:15:21:00 | SIG2 LONG FIRED | Low:25244.25 | VWAP:25171.66 | Sep:72.59 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.110] [SIGNAL2] Bar:2661 Time:15:22:00 | SIG2 LONG FIRED | Low:25251.50 | VWAP:25172.72 | Sep:78.78 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.111] [SIGNAL2] Bar:2662 Time:15:23:00 | SIG2 LONG FIRED | Low:25247.25 | VWAP:25173.39 | Sep:73.86 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.112] [SIGNAL2] Bar:2663 Time:15:24:00 | SIG2 LONG FIRED | Low:25238.00 | VWAP:25173.99 | Sep:64.01 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.112] [SIGNAL2] Bar:2664 Time:15:25:00 | SIG2 LONG FIRED | Low:25237.00 | VWAP:25174.49 | Sep:62.51 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
[10:15:26.112] [SIGNAL2] Bar:2665 Time:15:26:00 | SIG2 LONG FIRED | Low:25245.00 | VWAP:25174.97 | Sep:70.03 | Thresh:1 | AnchorBar:2574 | LastSignaled:-1
